cost,SR,operation_time,time
0.0,72.15,8.734456062316895,8.734456062316895
1.020906925201416,57.532242202758795,0.0009906291961669922,0.0009064674377441406
2.3710591793060303,57.532242202758795,0.0010967254638671875,0.0006206035614013672
3.8420066833496094,44.37123336791993,0.0008528232574462891,0.0005919933319091797
5.047740459442139,33.347345733642584,0.0009083747863769531,0.000644683837890625
6.300737380981445,33.347345733642584,0.0011131763458251953,0.0006678104400634766
7.843757629394531,33.347345733642584,0.0007212162017822266,0.0007476806640625
9.238211631774902,33.347345733642584,0.0006837844848632812,0.0014536380767822266
10.354915618896484,11.441191101074224,0.0006883144378662109,0.0012671947479248047
11.485651016235352,11.441191101074224,0.0006704330444335938,0.0012938976287841797
12.935428619384766,11.441191101074224,0.001135110855102539,0.0010352134704589844
14.494428634643555,11.441191101074224,0.0011203289031982422,0.0009551048278808594
15.801779747009277,11.441191101074224,0.000732421875,0.0009908676147460938
17.025279998779297,11.441191101074224,0.0010142326354980469,0.0010192394256591797
18.545095443725586,6.339933776855474,0.0007903575897216797,0.0010657310485839844
19.918163299560547,6.339933776855474,0.003745555877685547,0.0011632442474365234
20.997087478637695,6.339933776855474,0.0016732215881347656,0.0014188289642333984
22.058856964111328,6.339933776855474,0.001005411148071289,0.0018389225006103516
23.446271896362305,6.339933776855474,0.0010197162628173828,0.0012578964233398438
24.947555541992188,6.339933776855474,0.0009753704071044922,0.0013241767883300781
26.194047927856445,6.339933776855474,0.0007953643798828125,0.0015797615051269531
27.486940383911133,6.339933776855474,0.0007159709930419922,0.0013887882232666016
29.0584774017334,6.339933776855474,0.0007073879241943359,0.0013790130615234375
30.48868751525879,6.339933776855474,0.0010216236114501953,0.0014622211456298828
31.64413833618164,6.339933776855474,0.0011310577392578125,0.0015170574188232422
32.7357063293457,6.339933776855474,0.001009225845336914,0.0015268325805664062
34.03411865234375,6.339933776855474,0.0006444454193115234,0.0021593570709228516
35.327392578125,6.339933776855474,0.0010170936584472656,0.0024743080139160156
36.6105842590332,6.339933776855474,0.0009429454803466797,0.0026581287384033203
37.63128662109375,6.339933776855474,0.0009200572967529297,0.0029296875
38.949520111083984,6.339933776855474,0.0009069442749023438,0.0028946399688720703
40.28035354614258,6.339933776855474,0.0006959438323974609,0.0028553009033203125
41.53390884399414,6.339933776855474,0.0008084774017333984,0.003011941909790039
42.792484283447266,6.339933776855474,0.0009388923645019531,0.0018265247344970703
44.29380798339844,0.8230957031250057,0.0012772083282470703,0.001848459243774414
45.81143569946289,0.8230957031250057,0.0007996559143066406,0.0019283294677734375
47.356483459472656,-1.231004333496088,0.0010039806365966797,0.002865314483642578
48.88868713378906,-1.231004333496088,0.00519561767578125,0.005472421646118164
50.469459533691406,-1.231004333496088,0.003111600875854492,0.002912282943725586
51.72506332397461,-1.231004333496088,0.0007085800170898438,0.0035505294799804688
53.261505126953125,-1.231004333496088,0.0006957054138183594,0.0028562545776367188
54.77985382080078,-1.231004333496088,0.0007174015045166016,0.004224300384521484
56.340885162353516,-1.231004333496088,0.0006830692291259766,0.0032830238342285156
57.925331115722656,-1.231004333496088,0.0009591579437255859,0.003762960433959961
59.50312423706055,-1.231004333496088,0.0008490085601806641,0.0029687881469726562
61.07460021972656,-1.8811737060546818,0.0008630752563476562,0.0023882389068603516
62.63856506347656,-1.8811737060546818,0.0013415813446044922,0.0023899078369140625
63.717769622802734,-1.8811737060546818,0.0006725788116455078,0.0023908615112304688
65.28401184082031,-1.8811737060546818,0.0008924007415771484,0.002728700637817383
66.86046600341797,-1.8811737060546818,0.0009706020355224609,0.0024983882904052734
68.44178009033203,-2.0876785278320256,0.0010602474212646484,0.002665281295776367
70.02035522460938,-2.1858764648437443,0.0008878707885742188,0.0026171207427978516
71.60409545898438,-2.1858764648437443,0.0010819435119628906,0.0026407241821289062
73.1889877319336,-2.1858764648437443,0.0011773109436035156,0.002821207046508789
74.27183532714844,-2.1858764648437443,0.0011262893676757812,0.002753734588623047
75.85103607177734,-2.1858764648437443,0.0009613037109375,0.002767801284790039
77.43014526367188,-2.5434280395507756,0.0009219646453857422,0.0040454864501953125
78.8868179321289,-2.5434280395507756,0.0008349418640136719,0.004227638244628906
