cost,incumbents,operation_time
51,-6.307335376739502,0.00013899803161621094
61,-6.307335376739502,0.00015306472778320312
62,-6.307335376739502,0.0001430511474609375
63,-6.307335376739502,0.00011110305786132812
73,-6.307335376739502,0.00018310546875
83,-5.54938268661499,0.00011110305786132812
84,-5.54938268661499,0.00010919570922851562
85,-5.54938268661499,0.00012493133544921875
95,-5.54938268661499,8.893013000488281e-05
96,-5.54938268661499,0.00024127960205078125
97,-5.54938268661499,9.703636169433594e-05
98,-5.54938268661499,9.918212890625e-05
99,-5.54938268661499,0.00010085105895996094
100,-5.54938268661499,8.392333984375e-05
101,-5.54938268661499,9.703636169433594e-05
102,-5.54938268661499,9.393692016601562e-05
103,-5.54938268661499,8.7738037109375e-05
104,-5.54938268661499,0.00020623207092285156
105,-5.54938268661499,9.918212890625e-05
106,-5.54938268661499,8.988380432128906e-05
107,-5.54938268661499,0.00011372566223144531
108,-5.54938268661499,9.083747863769531e-05
109,-5.54938268661499,0.0001068115234375
119,-5.54938268661499,0.00011992454528808594
129,-4.584944725036621,0.00011801719665527344
130,-4.584944725036621,0.00021076202392578125
131,-4.584944725036621,0.00021004676818847656
141,-4.026299476623535,9.489059448242188e-05
151,-4.0246357917785645,9.012222290039062e-05
152,-4.0246357917785645,0.00013899803161621094
162,-4.02398157119751,9.608268737792969e-05
163,-4.02398157119751,9.393692016601562e-05
164,-4.02398157119751,0.0001220703125
174,-4.02398157119751,0.00015497207641601562
175,-4.02398157119751,0.00030493736267089844
176,-4.02398157119751,0.0010249614715576172
177,-4.02398157119751,0.00046181678771972656
178,-4.02398157119751,0.0002551078796386719
179,-4.02398157119751,0.0003020763397216797
