cost,incumbents,operation_time
51,-6.306822299957275,0.00010013580322265625
61,-6.306822299957275,8.106231689453125e-05
62,-6.306822299957275,8.702278137207031e-05
63,-6.306822299957275,8.225440979003906e-05
73,-6.306822299957275,7.82012939453125e-05
83,-5.549656391143799,9.393692016601562e-05
84,-5.549656391143799,8.106231689453125e-05
85,-5.549656391143799,8.797645568847656e-05
95,-5.549656391143799,0.00018978118896484375
96,-5.549656391143799,0.00021386146545410156
97,-5.549656391143799,9.703636169433594e-05
98,-5.549656391143799,9.679794311523438e-05
99,-5.549656391143799,8.606910705566406e-05
100,-5.549656391143799,8.392333984375e-05
101,-5.549656391143799,8.177757263183594e-05
102,-5.549656391143799,8.296966552734375e-05
103,-5.549656391143799,8.20159912109375e-05
104,-5.549656391143799,0.00021386146545410156
105,-5.549656391143799,0.00010395050048828125
106,-5.549656391143799,8.821487426757812e-05
107,-5.549656391143799,9.894371032714844e-05
108,-5.549656391143799,8.678436279296875e-05
109,-5.549656391143799,8.082389831542969e-05
119,-5.549656391143799,8.20159912109375e-05
129,-4.584436416625977,8.082389831542969e-05
130,-4.584436416625977,0.00016880035400390625
140,-4.062129020690918,0.00020599365234375
150,-4.062129020690918,0.00013399124145507812
151,-4.062129020690918,0.00014901161193847656
152,-4.062129020690918,0.00015592575073242188
153,-4.062129020690918,0.00018525123596191406
154,-4.062129020690918,0.00013899803161621094
155,-4.062129020690918,0.0002040863037109375
165,-4.062129020690918,0.00026798248291015625
166,-4.062129020690918,0.0002639293670654297
167,-4.062129020690918,0.00012302398681640625
168,-4.062129020690918,0.0001952648162841797
169,-4.062129020690918,0.00023698806762695312
170,-4.062129020690918,0.0001761913299560547
