cost,incumbents,operation_time
30.0,70.36714935302734,0.0
34.0,70.36715716966921,41.65698194503784
38.0,70.36715716966921,83.73282408714294
42.0,70.36715716966921,129.11003136634827
46.0,70.36715716966921,173.42668437957764
50.0,70.36715716966921,221.3988585472107
54.0,70.36715716966921,272.25470900535583
58.0,70.36715716966921,325.64918279647827
62.0,70.36715716966921,388.03910207748413
66.0,70.36715716966921,452.43018770217896
70.0,70.36715716966921,517.3367805480957
74.0,70.36715716966921,582.2546224594116
78.0,70.36715716966921,647.7497806549072
82.0,70.36715716966921,713.9772024154663
86.0,70.36715716966921,781.7464323043823
90.0,70.36715716966921,849.324933052063
94.0,70.36715716966921,918.183997631073
98.0,70.36715716966921,986.6553831100464
102.0,70.36715716966921,1055.952158689499
106.0,70.36715716966921,1130.9773960113525
109.0,70.36715716966921,1219.8256604671478
113.0,70.36715716966921,1308.9345064163208
116.0,70.36715716966921,1416.5268321037292
119.0,70.36715716966921,1500.3004360198975
123.0,70.36715716966921,1581.0131096839905
127.0,70.36715716966921,1662.3692779541016
131.0,70.36715716966921,1746.5679059028625
135.0,70.36715716966921,1829.381291627884
138.0,70.36715716966921,1958.1222786903381
142.0,70.36715716966921,2086.21177482605
146.0,70.36715716966921,2216.469273328781
150.0,70.36715716966921,2348.204120874405
154.0,70.36715716966921,2482.9839701652527
157.0,70.36715716966921,2618.2901735305786
160.0,70.36715716966921,2754.513367652893
161.0,70.36715716966921,2889.907131910324
165.0,70.36715716966921,3021.645404100418
169.0,70.36715716966921,3154.1722540855408
173.0,70.36715716966921,3288.1627988815308
177.0,70.36715716966921,3423.9865312576294
181.0,70.36715716966921,3562.88734126091
185.0,70.36715716966921,3700.62983751297
189.0,70.36715716966921,3839.6920931339264
193.0,70.36715716966921,3980.630662918091
197.0,70.36715716966921,4119.771064519882
201.0,70.36715716966921,4259.453077554703
205.0,70.36715716966921,4399.13834810257
209.0,70.36715716966921,4538.699662923813
213.0,70.36715716966921,4682.627842664719
217.0,70.36715716966921,4824.2411386966705
221.0,70.36715716966921,4967.564744949341
225.0,70.36715716966921,5108.5658168792725
229.0,70.36715716966921,5251.791916847229
233.0,70.36715716966921,5400.279808282852
237.0,70.36715716966921,5547.289347410202
241.0,70.36715716966921,5695.092012643814
245.0,70.36715716966921,5844.369645833969
249.0,70.36715716966921,5994.533994674683
253.0,70.36715716966921,6146.428507089615
257.0,70.36715716966921,6297.330616235733
261.0,70.36715716966921,6449.541173219681
265.0,70.36715716966921,6601.859324455261
269.0,70.36715716966921,6753.43096280098
273.0,70.36715716966921,6905.427988529205
277.0,70.36715716966921,7058.838201761246
281.0,70.36715716966921,7215.291605710983
285.0,70.36715716966921,7370.573912858963
289.0,70.36715716966921,7525.5682809352875
293.0,70.36715716966921,7682.195734500885
297.0,70.36715716966921,7839.161185741425
301.0,70.36715716966921,7995.839915752411
