cost,SR,IR,rmse,r2,max_value,operation_time
50.0,110.43954039861049,125.0428927820207,35.132389854054125,0.498930986140092,133.62305115412389,0.0
51.0,110.43954039861049,110.28824238108012,27.735887109239957,0.6877041003983768,133.62305115412389,0.29096364974975586
52.0,110.43954039861049,110.5790446924475,27.672725074648294,0.6891248434600102,133.62305115412389,0.29932594299316406
53.0,53.715215143807654,93.4502288848366,23.09611068242786,0.7834491641704928,190.34737640892672,0.29740166664123535
54.0,53.715215143807654,80.28899290610374,18.733766189559184,0.8575270714616521,190.34737640892672,0.2944629192352295
55.0,53.715215143807654,75.20398748542593,18.876616124322826,0.8553459997020795,190.34737640892672,0.29152655601501465
56.0,53.715215143807654,74.93795533765865,18.84645223416075,0.8558079300775367,190.34737640892672,0.3062458038330078
57.0,53.715215143807654,75.68838226717631,18.2541590169337,0.8647286516407221,190.34737640892672,0.29907846450805664
58.0,53.715215143807654,76.09113366139209,17.921867319661747,0.8696086818590634,190.34737640892672,0.3016166687011719
59.0,27.669866189684683,61.20692477576381,17.135016202856395,0.8808068770009081,216.3927253630497,0.2889883518218994
60.0,27.669866189684683,61.96918359095065,16.952845122436454,0.8833278102630447,216.3927253630497,0.31125831604003906
61.0,27.669866189684683,57.32993817865355,19.259696601139492,0.8494152324667354,216.3927253630497,0.3079655170440674
62.0,27.669866189684683,58.79494193959013,19.197939786413233,0.8503793936367063,216.3927253630497,0.2906322479248047
63.0,27.669866189684683,56.90819768307642,20.211821977953537,0.8341585490051495,216.3927253630497,0.2953212261199951
64.0,27.669866189684683,57.42329497785056,17.72029693027131,0.8725252556048996,216.3927253630497,0.3025496006011963
65.0,27.669866189684683,63.87099860372487,16.536984737077198,0.8889816390521725,216.3927253630497,0.30769777297973633
66.0,27.669866189684683,42.121733732713494,20.385122122352485,0.831302442303121,216.3927253630497,0.30564069747924805
67.0,27.669866189684683,41.14366068048628,20.544847569025375,0.8286484620056445,216.3927253630497,0.31111621856689453
68.0,27.669866189684683,39.7153257715064,21.85449040474411,0.8061063757558826,216.3927253630497,0.3061370849609375
69.0,27.669866189684683,63.289757710069324,15.822548220315046,0.8983669366744864,216.3927253630497,0.30254220962524414
70.0,27.669866189684683,38.61850475349141,22.245728823399496,0.799102081169265,216.3927253630497,0.29227471351623535
71.0,27.669866189684683,39.62597494847623,22.015915969426583,0.803231453322855,216.3927253630497,0.29596471786499023
72.0,27.669866189684683,40.45273418670902,21.047396656407578,0.8201630486489903,216.3927253630497,0.3051931858062744
73.0,12.491493147346517,40.929629829584854,21.32079788666711,0.8154606160204725,231.57109840538786,0.30469727516174316
74.0,12.491493147346517,40.68710570407532,20.91311287836044,0.8224504715503557,231.57109840538786,0.3124575614929199
75.0,12.491493147346517,44.456057370700165,20.212280179645173,0.8341510296736607,231.57109840538786,0.30275845527648926
76.0,12.491493147346517,43.22547955125839,20.536173450608313,0.8287931220972405,231.57109840538786,0.3093991279602051
77.0,12.491493147346517,42.857555155087596,20.529583763063407,0.8289029788652647,231.57109840538786,0.3184936046600342
78.0,12.491493147346517,39.20201989917439,21.48745387496782,0.8125644025069487,231.57109840538786,0.3067340850830078
79.0,12.491493147346517,38.42021668261347,21.96367620443976,0.8041641374211561,231.57109840538786,0.3056755065917969
80.0,12.491493147346517,38.8804790524091,21.996275397812717,0.8035823742563175,231.57109840538786,0.30938005447387695
81.0,12.491493147346517,36.93577802597255,22.91676044892289,0.7867993079013641,231.57109840538786,0.3217906951904297
82.0,12.491493147346517,36.33214327877644,22.71346091888777,0.790565228078752,231.57109840538786,0.33265256881713867
83.0,12.491493147346517,36.250041142434696,23.18149558504162,0.7818450542146569,231.57109840538786,0.3146193027496338
84.0,12.491493147346517,36.77835013448549,23.266578262190922,0.7802407341478439,231.57109840538786,0.31547021865844727
85.0,12.491493147346517,37.015080801941764,22.96544568336553,0.785892482415046,231.57109840538786,0.3151872158050537
86.0,12.491493147346517,36.3942893896442,22.986788096161533,0.7854943456316953,231.57109840538786,0.31374049186706543
87.0,12.491493147346517,35.327478563834916,22.229783352009406,0.7993899803843301,231.57109840538786,0.31678152084350586
88.0,12.491493147346517,36.377808479305656,22.14112720669433,0.8009869231301547,231.57109840538786,0.3227071762084961
89.0,12.491493147346517,36.58006107045051,22.328021123974718,0.7976129925783204,231.57109840538786,0.31404805183410645
90.0,12.491493147346517,34.639060535034815,22.668305697599077,0.7913971288617385,231.57109840538786,0.3284265995025635
91.0,12.491493147346517,61.39586003393143,16.38952899846583,0.8909526525070011,231.57109840538786,0.3185257911682129
92.0,12.491493147346517,33.37800912452656,23.013699663749833,0.7849917906380135,231.57109840538786,0.3227672576904297
93.0,12.491493147346517,35.251100887602064,22.304190720736056,0.7980447720206045,231.57109840538786,0.31842494010925293
94.0,12.491493147346517,33.32143453168871,23.49988876281074,0.7758112718651159,231.57109840538786,0.32402968406677246
95.0,12.491493147346517,55.30876765192252,18.208468775901043,0.8654049737320764,231.57109840538786,0.32605767250061035
96.0,12.491493147346517,29.412308656618848,23.429206430390597,0.7771578613325449,231.57109840538786,0.32857346534729004
97.0,12.491493147346517,31.57264691122262,23.53650492077669,0.7751120919409293,231.57109840538786,0.3334004878997803
98.0,12.491493147346517,28.01142993785126,23.727934216981094,0.7714390569009559,231.57109840538786,0.32323360443115234
99.0,12.491493147346517,29.436408120424005,23.28329374468569,0.7799248560105543,231.57109840538786,0.3288919925689697
100.0,12.491493147346517,28.708507346415445,24.01193615910876,0.7659349773078188,231.57109840538786,0.33638858795166016
