err,wallclocktime,operation_time
0.11351885663605443,2898.528863430023,11.558700561523438
0.08346876385788704,2948.443481683731,53.41056966781616
0.07401009783203805,2984.1704726219177,25.244708776474
0.07401009783203805,3013.183856010437,6.750027418136597
0.07401009783203805,3043.183832168579,10.886246681213379
0.07401009783203805,3077.3023931980133,20.737473487854004
0.07401009783203805,3118.302870988846,34.44537973403931
0.07345020822443149,3145.217743873596,14.927506923675537
0.06677798395148282,3187.2093131542206,26.06185221672058
0.06677798395148282,3217.119951248169,26.458727836608887
0.06677798395148282,3249.1651124954224,23.235177755355835
0.06677798395148282,3283.909213066101,10.566826820373535
0.06677798395148282,3318.830935716629,6.980039596557617
0.06677798395148282,3347.454893350601,25.701217889785767
0.06677798395148282,3375.3272893428802,26.983137845993042
0.06287795645247996,3415.6759645938873,19.566483736038208
0.06287795645247996,3446.703855752945,13.810684442520142
0.06287795645247996,3485.5636174678802,34.32336354255676
0.06287795645247996,3532.3528327941895,35.421590089797974
0.06287795645247996,3563.744455575943,5.365449666976929
0.06287795645247996,3594.8596251010895,8.735448837280273
0.06287795645247996,3636.1380429267883,25.83218479156494
0.060650784960275095,3671.674069404602,29.03135085105896
0.060650784960275095,3702.0135073661804,17.279523134231567
0.060650784960275095,3736.978879213333,17.59456205368042
0.060650784960275095,3784.9429049491882,23.33522391319275
0.058425471508803395,3837.5616543293,23.82970142364502
0.058425471508803395,3883.8437716960907,22.740633010864258
0.058425471508803395,3928.530392885208,21.070716619491577
0.058425471508803395,3975.7015504837036,20.60002875328064
0.058425471508803395,4021.26686835289,20.39357590675354
0.058425471508803395,4066.472097158432,20.089197397232056
0.058425471508803395,4116.641562461853,23.759677410125732
0.058425471508803395,4170.223704576492,24.17539119720459
0.058425471508803395,4223.782730340958,24.45872473716736
0.058425471508803395,4278.1731243133545,25.532941341400146
0.058425471508803395,4331.441143989563,8.391076803207397
0.058425471508803395,4383.821060180664,13.78420114517212
0.058425471508803395,4437.274390697479,12.04402756690979
0.058425471508803395,4466.65079164505,18.649558067321777
0.058425471508803395,4503.823605060577,8.056325435638428
0.058425471508803395,4535.123670578003,24.34600281715393
0.058425471508803395,4586.7841074466705,8.904595613479614
0.058425471508803395,4640.599256277084,9.375255107879639
0.058425471508803395,4694.603752851486,41.42535734176636
0.058425471508803395,4748.253461360931,41.810563802719116
0.058425471508803395,4801.486619710922,31.27783727645874
0.058425471508803395,4856.434373855591,16.789138555526733
0.058425471508803395,4911.697919130325,31.463243007659912
0.058425471508803395,4955.2235226631165,31.706046104431152
0.058425471508803395,5010.029534339905,40.94876790046692
0.058425471508803395,5057.971109628677,24.132651567459106
0.058425471508803395,5113.042883872986,41.7914719581604
0.058425471508803395,5166.2581033706665,42.2632315158844
0.058425471508803395,5218.82696723938,40.49914216995239
0.058425471508803395,5270.462915420532,41.390615701675415
0.058425471508803395,5322.025790691376,41.10255432128906
0.058425471508803395,5382.15686416626,33.58863854408264
0.058425471508803395,5434.7361307144165,39.064945220947266
0.058425471508803395,5473.268915891647,20.198872327804565
0.058425471508803395,5525.092093467712,39.525158643722534
0.058425471508803395,5577.596168041229,41.647279024124146
0.058425471508803395,5631.046103954315,40.236565828323364
0.058425471508803395,5682.490081310272,31.76157808303833
0.058425471508803395,5735.690051317215,35.413896322250366
0.058425471508803395,5789.120701789856,39.5605411529541
0.058425471508803395,5842.476421356201,39.40515327453613
0.058425471508803395,5895.964211940765,40.88836216926575
0.058425471508803395,5926.245608329773,26.013596296310425
0.058425471508803395,5980.5556609630585,38.18455481529236
0.058425471508803395,6033.4580273628235,39.23295831680298
0.058425471508803395,6086.873701810837,39.770530223846436
0.058425471508803395,6130.720663070679,30.738768339157104
0.058425471508803395,6184.611360311508,38.9758939743042
0.058425471508803395,6235.323976755142,37.33120656013489
0.058425471508803395,6287.05744767189,40.63146471977234
0.058425471508803395,6339.752335309982,38.12939214706421
0.058425471508803395,6392.0550537109375,45.621878147125244
0.058425471508803395,6443.438450098038,26.83048701286316
0.058425471508803395,6496.133212089539,41.60575342178345
0.058425471508803395,6537.3536965847015,8.5785653591156
0.058425471508803395,6590.129311084747,39.46719408035278
0.058425471508803395,6642.308022022247,37.27470660209656
0.058425471508803395,6695.257671117783,39.28880071640015
0.058425471508803395,6748.761463880539,39.27220058441162
0.058425471508803395,6782.011605978012,17.615216493606567
0.058425471508803395,6812.166878700256,8.525997877120972
0.058425471508803395,6864.528825759888,37.97280216217041
0.058425471508803395,6904.482129812241,30.70043706893921
0.058425471508803395,6944.10995221138,17.73753333091736
0.058425471508803395,6990.263599395752,36.54190945625305
0.058425471508803395,7025.766833305359,30.423996686935425
0.058425471508803395,7057.928030014038,25.67473793029785
0.058425471508803395,7100.761910915375,40.370558977127075
0.058425471508803395,7135.582659959793,12.132950067520142
0.058425471508803395,7175.409726381302,33.560648918151855
0.058425471508803395,7218.649391412735,38.645241022109985
0.058425471508803395,7269.806046247482,38.200336933135986
0.058425471508803395,7322.996370792389,37.028042793273926
0.058425471508803395,7374.480656385422,40.1947124004364
