cost,SR,IR,rmse,max_value,operation_time
60.0,-0.6060264643604416,0.29536713386706026,0.211194879679747,2.7796097334797043,0.11829137802124023
70.0,-0.9680278208806055,0.1663279546194545,0.20318080910902128,3.141611089999868,0.1238400936126709
80.0,-0.971522334734622,0.17503697437726906,0.23220132225495793,3.1451056038538847,0.12272334098815918
90.0,-0.9679713565899912,0.1410693291925691,0.19792993382213958,3.141554625709254,0.1229093074798584
100.0,-0.969986672750387,0.1598966179331045,0.2073556908841311,3.1435699418696497,0.12448453903198242
110.0,-0.9705040744564069,0.1801373556679815,0.22699751510046456,3.1440873435756695,0.12486910820007324
120.0,-0.9693321290003989,0.1550215184290753,0.22834171692835997,3.1429153981196616,0.12229704856872559
130.0,-0.9699834340470299,0.15222907032957345,0.1830541406828112,3.1435667031662926,0.12250733375549316
140.0,-0.9703327854738784,0.15838601823150888,0.1575244944633537,3.143916054593141,0.12523770332336426
150.0,-0.9717962554466832,0.1521878731088222,0.1372547841424809,3.145379524565946,0.13213849067687988
