cost,SR,operation_time,time
0.0,72.15,9.25412130355835,9.25412130355835
1.0,49.29422225952149,0.0014073848724365234,0.0007529258728027344
8.0,25.90179290771485,0.0013437271118164062,0.0005755424499511719
11.0,25.90179290771485,0.0011839866638183594,0.0015437602996826172
13.0,25.90179290771485,0.0007331371307373047,0.0009036064147949219
15.0,25.90179290771485,0.0014545917510986328,0.0007493495941162109
19.0,25.77509155273438,0.0010895729064941406,0.0008115768432617188
25.0,25.77509155273438,0.0007803440093994141,0.0008530616760253906
26.0,25.77509155273438,0.0011615753173828125,0.001180887222290039
27.0,25.77509155273438,0.0007581710815429688,0.001134634017944336
33.0,25.77509155273438,0.001219034194946289,0.0009133815765380859
38.0,25.77509155273438,0.0009770393371582031,0.0009009838104248047
39.0,25.77509155273438,0.0016732215881347656,0.0008859634399414062
42.0,25.77509155273438,0.0008099079132080078,0.0010457038879394531
45.0,25.77509155273438,0.0011103153228759766,0.0010461807250976562
54.0,25.77509155273438,0.0012218952178955078,0.0010235309600830078
55.0,23.416166687011724,0.000904083251953125,0.0010869503021240234
56.0,23.416166687011724,0.001172780990600586,0.0011267662048339844
64.0,23.416166687011724,0.0010852813720703125,0.0017673969268798828
67.0,20.351625823974615,0.001434326171875,0.001954793930053711
69.0,20.351625823974615,0.0011775493621826172,0.0019483566284179688
70.0,20.351625823974615,0.0011529922485351562,0.0016987323760986328
75.0,20.351625823974615,0.0008463859558105469,0.0012373924255371094
80.0,20.351625823974615,0.0008597373962402344,0.001237630844116211
81.0,20.351625823974615,0.0008206367492675781,0.0013427734375
82.0,17.08257904052735,0.0008790493011474609,0.0013680458068847656
90.0,14.61675872802735,0.0007603168487548828,0.0014011859893798828
98.0,14.61675872802735,0.0008120536804199219,0.0014333724975585938
107.0,13.892076873779303,0.0007803440093994141,0.0014553070068359375
116.0,13.892076873779303,0.0007851123809814453,0.0019085407257080078
119.0,13.892076873779303,0.0007481575012207031,0.0029723644256591797
125.0,13.882105255126959,0.0007982254028320312,0.0026428699493408203
134.0,13.882105255126959,0.0009412765502929688,0.0017862319946289062
135.0,13.882105255126959,0.0012745857238769531,0.0017943382263183594
143.0,13.324587249755865,0.0008573532104492188,0.0017921924591064453
149.0,13.324587249755865,0.0008599758148193359,0.0017652511596679688
158.0,10.844644927978521,0.0012481212615966797,0.0017743110656738281
167.0,5.954901123046881,0.001088857650756836,0.003045797348022461
176.0,1.4817108154296932,0.0008578300476074219,0.0033006668090820312
