cost,SR,IR,rmse,max_value,operation_time
35.0,35.46614376644025,50.18060998534906,12.892481117062369,12.917485078774595,0.4759941101074219
40.0,35.46614376644025,53.42405992909556,26.865632627066926,12.917485078774595,0.47656989097595215
41.0,35.46614376644025,50.52795424256328,21.294880547703094,12.917485078774595,0.4734156131744385
42.0,35.46614376644025,50.406586656694756,21.21315778772804,12.917485078774595,0.47767043113708496
43.0,35.46614376644025,45.74626309537713,19.05626358296162,12.917485078774595,0.47565555572509766
44.0,35.46614376644025,47.201098854721785,15.051412957113724,12.917485078774595,0.47634339332580566
45.0,35.46614376644025,54.29298443041463,14.593243635679364,12.917485078774595,0.47960829734802246
46.0,35.46614376644025,54.63401383593042,14.543227125592018,12.917485078774595,0.474257230758667
47.0,35.46614376644025,54.605137725661535,14.540034977019006,12.917485078774595,0.47502803802490234
48.0,35.46614376644025,54.58996058482448,14.53956591668074,12.917485078774595,0.4849257469177246
49.0,35.46614376644025,54.52092678937679,14.538868281373599,12.917485078774595,0.48258233070373535
50.0,35.46614376644025,53.96597945843175,14.352418715539148,12.917485078774595,0.4851503372192383
51.0,35.46614376644025,53.94328360269832,14.351685978763294,12.917485078774595,0.48621559143066406
52.0,35.46614376644025,53.94239592159929,14.35278033441236,12.917485078774595,0.48962950706481934
53.0,35.46614376644025,53.93253842263792,14.375211979844941,12.917485078774595,0.4860565662384033
54.0,35.46614376644025,54.79047000027868,14.797985820278722,12.917485078774595,0.4896543025970459
55.0,35.46614376644025,54.82356608299909,14.814671796989757,12.917485078774595,0.48372912406921387
56.0,35.46614376644025,54.83317416301162,14.820198607093223,12.917485078774595,0.4868488311767578
57.0,35.46614376644025,54.86229643489187,14.835955310871265,12.917485078774595,0.49101734161376953
58.0,35.46614376644025,54.86883871844098,14.838468834419205,12.917485078774595,0.48702430725097656
59.0,35.46614376644025,54.863472462165504,14.835394925240958,12.917485078774595,0.49600648880004883
60.0,35.46614376644025,54.87935524648467,14.845065238910937,12.917485078774595,0.487776517868042
61.0,35.46614376644025,54.88653212575488,14.85198619976782,12.917485078774595,0.4911627769470215
62.0,35.46614376644025,54.87135320939128,14.853271280574871,12.917485078774595,0.4890258312225342
63.0,35.46614376644025,54.88575659924575,14.863903087016508,12.917485078774595,0.49376392364501953
64.0,35.46614376644025,54.89786554117701,14.871324096314758,12.917485078774595,0.49600768089294434
65.0,35.46614376644025,54.91950541468747,14.880779410711172,12.917485078774595,0.4951968193054199
66.0,35.46614376644025,54.91767568678955,14.879946450338268,12.917485078774595,0.49266672134399414
67.0,35.46614376644025,54.9160642743773,14.880233454686167,12.917485078774595,0.4925105571746826
68.0,35.46614376644025,54.92554813803059,14.884296400600684,12.917485078774595,0.49546003341674805
69.0,35.46614376644025,55.011320864325455,14.931709474653541,12.917485078774595,0.4997749328613281
70.0,35.46614376644025,55.051552292923,14.952332481918871,12.917485078774595,0.4942319393157959
71.0,35.46614376644025,55.06723648716267,14.961109391372627,12.917485078774595,0.4987642765045166
72.0,35.46614376644025,55.07584625967557,14.965903320278123,12.917485078774595,0.4979720115661621
73.0,35.46614376644025,55.09164479942558,14.974355852011216,12.917485078774595,0.5004186630249023
74.0,35.46614376644025,55.0990754694224,14.980813192788116,12.917485078774595,0.49770069122314453
75.0,35.46614376644025,55.11087427525084,14.98781476080488,12.917485078774595,0.5027151107788086
76.0,35.46614376644025,55.13477791142647,14.998683795484668,12.917485078774595,0.5054025650024414
77.0,35.46614376644025,55.13437134475073,14.997595245525112,12.917485078774595,0.5062258243560791
78.0,35.46614376644025,55.13097703789891,14.997711372877532,12.917485078774595,0.5126123428344727
