cost,SR,IR,rmse,max_value,operation_time
31.0,43.93327461039409,46.407037477226154,11.301276828249465,4.538569109088329,1.242370367050171
32.0,43.93327461039409,56.606104950300335,26.677138957258155,4.538569109088329,1.2701990604400635
33.0,43.93327461039409,61.42682243130548,27.654246227996325,4.538569109088329,1.2738561630249023
34.0,43.93327461039409,60.53570155165795,26.57737188448808,4.538569109088329,1.2897248268127441
35.0,43.93327461039409,59.0486478851184,25.68995941685986,4.538569109088329,1.2866756916046143
36.0,43.93327461039409,58.88393232421153,25.60796665795701,4.538569109088329,1.2938077449798584
37.0,43.93327461039409,58.30634859140859,25.293643561287006,4.538569109088329,1.2680771350860596
38.0,43.93327461039409,57.67452205674776,24.932195718726877,4.538569109088329,0.8379762172698975
39.0,43.93327461039409,55.51013158029983,23.636647103174774,4.538569109088329,0.8357951641082764
44.0,43.93327461039409,54.71638843657597,23.108756195220945,4.538569109088329,1.2733018398284912
45.0,38.9689167061029,48.14224799818526,11.712756241666067,9.502927013379516,1.301177978515625
46.0,38.9689167061029,47.85221943262361,11.377468823961891,9.502927013379516,1.3009181022644043
51.0,38.9689167061029,47.74122489940859,11.56935220163235,9.502927013379516,1.2901904582977295
56.0,38.9689167061029,46.0579963419238,10.954901234706359,9.502927013379516,1.2771120071411133
61.0,38.9689167061029,45.9976078022064,10.961189536103076,9.502927013379516,1.2915303707122803
66.0,38.9689167061029,45.95567656865323,10.964273524573406,9.502927013379516,1.2956287860870361
67.0,34.95843617188792,45.65504462091363,10.989380095682169,13.513407547594504,1.2930865287780762
72.0,34.95843617188792,45.7157266505708,10.982965165623106,13.513407547594504,1.3002409934997559
77.0,34.95843617188792,45.230046388072786,11.021804578912596,13.513407547594504,1.298912525177002
82.0,34.95843617188792,44.50268220505766,11.109993738025405,13.513407547594504,1.2848498821258545
87.0,34.95843617188792,43.47409185172636,11.289624960184112,13.513407547594504,1.3090741634368896
92.0,34.95843617188792,42.78764337677136,11.462793466870277,13.513407547594504,1.262636423110962
97.0,34.95843617188792,41.70150540432377,11.759854741114456,13.513407547594504,1.2832024097442627
102.0,34.95843617188792,41.31217009717367,11.796329865066767,13.513407547594504,1.294748306274414
107.0,34.95843617188792,40.797378279064496,11.947693673709557,13.513407547594504,1.3056447505950928
112.0,34.95843617188792,40.1138007849449,12.140808472176566,13.513407547594504,1.2854821681976318
117.0,33.813251421353286,41.40790848193726,11.704890545330606,14.658592298129138,1.29231595993042
122.0,33.813251421353286,41.344511578367054,11.414976639346685,14.658592298129138,1.2936725616455078
127.0,33.8026666262726,36.699364741365656,13.785253998224857,14.669177093209823,1.2809736728668213
132.0,33.8026666262726,30.659997795985046,15.332573746968151,14.669177093209823,1.3113722801208496
133.0,32.97783115901759,31.892838437232445,14.927134645622173,15.494012560464833,1.2944531440734863
138.0,32.97783115901759,32.812018997454,14.675643079614574,15.494012560464833,1.300300121307373
143.0,32.97783115901759,30.7374973380101,14.552353526568064,15.494012560464833,1.3096013069152832
148.0,32.97783115901759,26.90286810760572,15.243131908718386,15.494012560464833,1.3017020225524902
153.0,32.97783115901759,27.361635987348798,15.104971422809975,15.494012560464833,1.3053932189941406
