cost,SR,IR,max_value,operation_time
51.0,0.19155917907880138,1.3346429956836952,1.9820240900404613,0.31419944763183594
57.0,0.19155917907880138,1.245219956175318,1.9820240900404613,0.3153998851776123
58.0,0.19155917907880138,1.2340661800741992,1.9820240900404613,0.32694077491760254
60.0,0.19155917907880138,1.2300899410483326,1.9820240900404613,0.32039499282836914
61.0,0.19155917907880138,1.332139976337158,1.9820240900404613,0.3160421848297119
62.0,0.19155917907880138,1.3263948735361366,1.9820240900404613,0.3211848735809326
67.0,0.19155917907880138,1.3306149673666012,1.9820240900404613,0.33046603202819824
70.0,0.19155917907880138,1.3281329001376219,1.9820240900404613,0.328948974609375
73.0,0.19155917907880138,1.3684752787329575,1.9820240900404613,0.3218371868133545
80.0,0.19155917907880138,1.345400828510157,1.9820240900404613,0.3251988887786865
81.0,0.19155917907880138,1.3478068662289608,1.9820240900404613,0.3281986713409424
82.0,0.19155917907880138,1.343596046773071,1.9820240900404613,0.32122373580932617
83.0,0.19155917907880138,1.3317717865552523,1.9820240900404613,0.32010340690612793
84.0,0.19155917907880138,1.3300402197699888,1.9820240900404613,0.3292222023010254
85.0,0.19155917907880138,1.3288309233500764,1.9820240900404613,0.3298759460449219
88.0,0.19155917907880138,1.328944218109228,1.9820240900404613,0.32549214363098145
89.0,0.19155917907880138,1.3400324644824826,1.9820240900404613,0.33359241485595703
91.0,0.19155917907880138,1.3378212346045149,1.9820240900404613,0.3307979106903076
93.0,0.19155917907880138,1.3375392193692726,1.9820240900404613,0.3272438049316406
94.0,0.19155917907880138,1.3365072580370088,1.9820240900404613,0.3300642967224121
96.0,0.19155917907880138,1.335013524564806,1.9820240900404613,0.33536505699157715
97.0,0.19155917907880138,1.3347781211711918,1.9820240900404613,0.3295774459838867
99.0,0.19155917907880138,1.334453199739632,1.9820240900404613,0.3421053886413574
100.0,0.19155917907880138,1.3296214002275752,1.9820240900404613,0.33762025833129883
101.0,0.19155917907880138,1.328810392061393,1.9820240900404613,0.3435854911804199
102.0,0.19155917907880138,1.3279545850164394,1.9820240900404613,0.34261178970336914
103.0,0.19155917907880138,1.3302623953522095,1.9820240900404613,0.3348197937011719
106.0,0.19155917907880138,1.3292921032105975,1.9820240900404613,0.34034061431884766
109.0,0.19155917907880138,1.3321552191641925,1.9820240900404613,0.3444690704345703
110.0,0.19155917907880138,1.331527272469712,1.9820240900404613,0.3397843837738037
111.0,0.19155917907880138,1.3317968271486784,1.9820240900404613,0.3488931655883789
115.0,0.19155917907880138,1.3306153215970595,1.9820240900404613,0.35201144218444824
117.0,0.19155917907880138,1.3316695561943246,1.9820240900404613,0.35009264945983887
125.0,0.19155917907880138,1.3350724025464635,1.9820240900404613,0.35622096061706543
130.0,0.19155917907880138,1.3224477697006505,1.9820240900404613,0.35672831535339355
133.0,0.19155917907880138,1.3230349228509475,1.9820240900404613,0.3560659885406494
134.0,0.19155917907880138,1.3187407987475628,1.9820240900404613,0.3681328296661377
135.0,0.19155917907880138,1.3029575162433455,1.9820240900404613,0.35928821563720703
138.0,0.19155917907880138,1.3027232369369501,1.9820240900404613,0.35568809509277344
140.0,0.19155917907880138,1.2981261048680932,1.9820240900404613,0.37989068031311035
141.0,0.19155917907880138,1.3003235650739133,1.9820240900404613,0.3720231056213379
142.0,0.19155917907880138,1.2998271535460928,1.9820240900404613,0.371856689453125
146.0,-0.009245956578197934,1.2988386027815055,2.1828292256974606,0.3691740036010742
147.0,-0.009245956578197934,1.2904732074755265,2.1828292256974606,0.3765873908996582
148.0,-0.009245956578197934,1.2851974638023553,2.1828292256974606,0.3784520626068115
152.0,-0.009245956578197934,1.2824688017835628,2.1828292256974606,0.3728785514831543
