cost,SR,max_value,operation_time
50.0,-0.1666000000000003,2.1666000000000003,0.0
51.0,-0.7183999999999999,2.7184,14.921976327896118
52.0,-0.7183999999999999,2.7184,2.2019248008728027
53.0,-0.8776999999999999,2.8777,2.3740618228912354
54.0,-0.8776999999999999,2.8777,2.58866548538208
55.0,-0.8776999999999999,2.8777,2.506887912750244
56.0,-0.8776999999999999,2.8777,2.6292004585266113
57.0,-0.8776999999999999,2.8777,2.6094167232513428
58.0,-0.8776999999999999,2.8777,2.534635543823242
59.0,-0.8776999999999999,2.8777,2.6936161518096924
60.0,-0.9001000000000001,2.9001,2.294572353363037
61.0,-0.9001000000000001,2.9001,2.3192951679229736
62.0,-0.9001000000000001,2.9001,2.251854658126831
63.0,-0.9001000000000001,2.9001,2.9577252864837646
64.0,-0.9001000000000001,2.9001,2.988478183746338
65.0,-0.9001000000000001,2.9001,2.502824306488037
66.0,-0.9001000000000001,2.9001,2.4531595706939697
67.0,-0.9001000000000001,2.9001,2.868427276611328
68.0,-0.9001000000000001,2.9001,2.3103880882263184
69.0,-0.9001000000000001,2.9001,2.532254695892334
70.0,-0.9001000000000001,2.9001,2.315669059753418
71.0,-0.9001000000000001,2.9001,2.3096442222595215
72.0,-0.9001000000000001,2.9001,2.516920566558838
73.0,-0.9001000000000001,2.9001,2.5808990001678467
74.0,-0.9001000000000001,2.9001,2.5080273151397705
75.0,-0.9001000000000001,2.9001,3.0043797492980957
76.0,-0.9001000000000001,2.9001,3.4530749320983887
77.0,-0.9001000000000001,2.9001,2.5577895641326904
78.0,-0.9001000000000001,2.9001,2.501704216003418
79.0,-0.9001000000000001,2.9001,2.4032914638519287
80.0,-0.9001000000000001,2.9001,3.171271800994873
81.0,-0.9001000000000001,2.9001,2.4839344024658203
82.0,-0.9001000000000001,2.9001,2.4063162803649902
83.0,-0.9001000000000001,2.9001,2.4322242736816406
84.0,-0.9001000000000001,2.9001,2.8193068504333496
85.0,-0.9001000000000001,2.9001,2.631539821624756
86.0,-0.9001000000000001,2.9001,2.5602495670318604
87.0,-0.9001000000000001,2.9001,2.410809278488159
88.0,-0.9001000000000001,2.9001,2.660912275314331
89.0,-0.9001000000000001,2.9001,3.329252004623413
90.0,-0.9001000000000001,2.9001,2.4999921321868896
91.0,-0.9001000000000001,2.9001,2.446749448776245
92.0,-0.9001000000000001,2.9001,2.68522310256958
93.0,-0.9001000000000001,2.9001,2.618908643722534
94.0,-0.9001000000000001,2.9001,8.084962606430054
95.0,-0.9001000000000001,2.9001,2.61120867729187
96.0,-0.9001000000000001,2.9001,2.3283679485321045
97.0,-0.9001000000000001,2.9001,2.37754225730896
98.0,-0.9001000000000001,2.9001,2.3698534965515137
99.0,-0.9001000000000001,2.9001,2.5608956813812256
