cost,SR,max_value,operation_time
50.0,-0.4536000000000002,2.4536000000000002,0.0
51.0,-0.4536000000000002,2.4536000000000002,16.569772720336914
53.0,-0.4536000000000002,2.4536000000000002,3.5912697315216064
57.0,-0.4536000000000002,2.4536000000000002,4.185739994049072
65.0,-0.4536000000000002,2.4536000000000002,4.395932912826538
67.0,-0.4536000000000002,2.4536000000000002,3.9784164428710938
75.0,-0.4536000000000002,2.4536000000000002,4.109853982925415
81.0,-0.4536000000000002,2.4536000000000002,3.614978790283203
82.0,-0.4536000000000002,2.4536000000000002,3.735243082046509
84.0,-0.4536000000000002,2.4536000000000002,4.221500396728516
85.0,-0.4536000000000002,2.4536000000000002,4.3109822273254395
90.0,-0.4536000000000002,2.4536000000000002,4.161080598831177
91.0,-0.4536000000000002,2.4536000000000002,3.655045509338379
98.0,-0.4536000000000002,2.4536000000000002,3.807708740234375
100.0,-0.4536000000000002,2.4536000000000002,4.430708169937134
107.0,-0.4536000000000002,2.4536000000000002,4.410935163497925
108.0,-0.4536000000000002,2.4536000000000002,4.085346698760986
110.0,-0.4536000000000002,2.4536000000000002,3.774575710296631
114.0,-0.4536000000000002,2.4536000000000002,3.9640955924987793
116.0,-0.4536000000000002,2.4536000000000002,3.9537875652313232
121.0,-0.4536000000000002,2.4536000000000002,4.879915714263916
126.0,-0.4536000000000002,2.4536000000000002,4.788067579269409
131.0,-0.4536000000000002,2.4536000000000002,4.321818828582764
132.0,-0.4536000000000002,2.4536000000000002,4.448854207992554
133.0,-0.4536000000000002,2.4536000000000002,7.3558268547058105
135.0,-0.4536000000000002,2.4536000000000002,9.43290376663208
137.0,-0.4536000000000002,2.4536000000000002,4.9803149700164795
138.0,-0.4536000000000002,2.4536000000000002,7.339860200881958
139.0,-0.4536000000000002,2.4536000000000002,9.50362491607666
143.0,-0.4536000000000002,2.4536000000000002,4.3389503955841064
144.0,-0.4536000000000002,2.4536000000000002,4.3333740234375
145.0,-0.4536000000000002,2.4536000000000002,10.435298442840576
146.0,-0.4536000000000002,2.4536000000000002,8.485636711120605
147.0,-0.4536000000000002,2.4536000000000002,4.8985373973846436
153.0,-0.4536000000000002,2.4536000000000002,8.018473863601685
154.0,-0.4536000000000002,2.4536000000000002,11.394409894943237
155.0,-0.4536000000000002,2.4536000000000002,4.8847057819366455
156.0,-0.4536000000000002,2.4536000000000002,9.585877180099487
157.0,-0.4536000000000002,2.4536000000000002,5.270582914352417
158.0,-0.4536000000000002,2.4536000000000002,5.370049238204956
160.0,-0.4536000000000002,2.4536000000000002,8.6121346950531
162.0,-0.4536000000000002,2.4536000000000002,6.019387722015381
163.0,-0.4536000000000002,2.4536000000000002,6.559167146682739
164.0,-0.4536000000000002,2.4536000000000002,5.361643075942993
165.0,-0.4536000000000002,2.4536000000000002,6.585927486419678
168.0,-0.4536000000000002,2.4536000000000002,6.179729700088501
169.0,-0.4536000000000002,2.4536000000000002,15.218228101730347
170.0,-0.4536000000000002,2.4536000000000002,7.199965953826904
171.0,-0.4536000000000002,2.4536000000000002,9.001041173934937
174.0,-0.4536000000000002,2.4536000000000002,6.252737045288086
179.0,-0.4536000000000002,2.4536000000000002,5.207096099853516
180.0,-0.4536000000000002,2.4536000000000002,14.309654235839844
182.0,-0.4536000000000002,2.4536000000000002,4.677842378616333
183.0,-0.4536000000000002,2.4536000000000002,4.858876466751099
184.0,-0.4536000000000002,2.4536000000000002,9.67342495918274
186.0,-0.4536000000000002,2.4536000000000002,6.552454233169556
188.0,-0.4536000000000002,2.4536000000000002,5.295736312866211
189.0,-0.4536000000000002,2.4536000000000002,4.5007147789001465
191.0,-0.4536000000000002,2.4536000000000002,4.744349718093872
192.0,-0.4536000000000002,2.4536000000000002,4.94985032081604
193.0,-0.4536000000000002,2.4536000000000002,9.802916526794434
195.0,-0.4536000000000002,2.4536000000000002,4.566732168197632
197.0,-0.4536000000000002,2.4536000000000002,5.943059682846069
199.0,-0.4536000000000002,2.4536000000000002,5.322368144989014
203.0,-0.4536000000000002,2.4536000000000002,5.213000774383545
204.0,-0.4536000000000002,2.4536000000000002,4.90550422668457
205.0,-0.4536000000000002,2.4536000000000002,11.978867769241333
206.0,-0.4536000000000002,2.4536000000000002,5.2348473072052
207.0,-0.4536000000000002,2.4536000000000002,5.81871223449707
208.0,-0.4536000000000002,2.4536000000000002,4.910741567611694
209.0,-0.4536000000000002,2.4536000000000002,4.906814813613892
210.0,-0.4536000000000002,2.4536000000000002,5.462804794311523
215.0,-0.4536000000000002,2.4536000000000002,5.515174150466919
219.0,-0.4536000000000002,2.4536000000000002,4.911950588226318
223.0,-0.4536000000000002,2.4536000000000002,4.935501575469971
225.0,-0.4536000000000002,2.4536000000000002,7.436648368835449
228.0,-0.4536000000000002,2.4536000000000002,6.175662279129028
229.0,-0.4536000000000002,2.4536000000000002,7.188545227050781
231.0,-0.4536000000000002,2.4536000000000002,5.209587574005127
235.0,-0.4536000000000002,2.4536000000000002,5.2823326587677
237.0,-0.4536000000000002,2.4536000000000002,10.640522480010986
238.0,-0.4536000000000002,2.4536000000000002,5.844401836395264
239.0,-0.4536000000000002,2.4536000000000002,8.452003240585327
240.0,-0.4536000000000002,2.4536000000000002,5.047057390213013
242.0,-0.4536000000000002,2.4536000000000002,5.397650241851807
244.0,-0.4536000000000002,2.4536000000000002,8.734450817108154
247.0,-0.4536000000000002,2.4536000000000002,6.585087537765503
249.0,-0.4536000000000002,2.4536000000000002,6.167032480239868
250.0,-0.4536000000000002,2.4536000000000002,5.179217338562012
