cost,incumbents,operation_time
50.0,2.552,0.0
59.849904204829244,2.552,58.80057239532471
69.73712291388195,2.552,104.08862042427063
79.73712291388195,2.552,148.4084334373474
89.38201438867272,2.552,192.63679933547974
98.16498268287268,2.552,237.3362009525299
107.36829702562294,2.552,280.99169421195984
116.28968079957993,2.552,324.4120273590088
126.28968079957993,2.552,374.11740374565125
136.1636351582406,2.552,424.17527890205383
146.1636351582406,2.552,475.12321877479553
156.15151362308876,2.552,524.6183247566223
166.15151362308876,2.552,575.8578145503998
175.98485507674224,2.552,627.3693141937256
185.23922744527204,2.552,679.8350851535797
192.58420508280403,2.552,732.6981263160706
202.58420508280403,2.552,785.4540588855743
212.58420508280403,2.552,837.9318363666534
222.31431918894418,2.552,891.4900770187378
231.9503235837894,2.552,951.2683606147766
240.84610272706783,2.552,1011.2895221710205
250.84610272706783,2.552,1071.9347207546234
260.20389090164144,2.552,1133.3646376132965
269.65483011474066,2.552,1194.8630096912384
279.65483011474066,2.552,1256.527901172638
289.06220283198286,2.552,1320.310319185257
296.5653353881744,2.552,1387.3840508460999
306.0723050333632,2.552,1450.8493530750275
