cost,SR,max_value,operation_time
50.0,-0.3275000000000001,2.3275,0.0
51.0,-0.3275000000000001,2.3275,20.855223894119263
52.0,-0.3275000000000001,2.3275,3.6521410942077637
53.0,-0.7438000000000002,2.7438000000000002,3.878610610961914
54.0,-0.7438000000000002,2.7438000000000002,5.849451065063477
55.0,-0.8167,2.8167,3.660567045211792
56.0,-0.8167,2.8167,4.309541940689087
57.0,-0.8167,2.8167,4.349327087402344
58.0,-0.8167,2.8167,3.494385242462158
59.0,-0.8167,2.8167,4.133052825927734
60.0,-0.8167,2.8167,6.4096996784210205
61.0,-0.8167,2.8167,3.9889321327209473
62.0,-0.8167,2.8167,5.495136976242065
63.0,-0.8167,2.8167,3.787578582763672
64.0,-0.8167,2.8167,3.713317394256592
65.0,-0.8167,2.8167,5.8320324420928955
66.0,-0.8167,2.8167,3.648470163345337
67.0,-0.8167,2.8167,4.009723424911499
68.0,-0.8167,2.8167,5.059264183044434
69.0,-0.8167,2.8167,3.706897497177124
70.0,-0.8167,2.8167,3.9760875701904297
71.0,-0.8167,2.8167,4.8891332149505615
72.0,-0.8167,2.8167,3.63775897026062
73.0,-0.8167,2.8167,3.948657512664795
74.0,-0.8167,2.8167,7.4303388595581055
75.0,-0.8167,2.8167,4.5758702754974365
76.0,-0.8167,2.8167,4.639453887939453
77.0,-0.8167,2.8167,4.45348596572876
78.0,-0.8167,2.8167,4.68219256401062
79.0,-0.8167,2.8167,4.458690166473389
300.0,-0.8167,2.8167,4.458690166473389
