cost,incumbents,operation_time
50.0,2.579,0.0
51.07468190409008,2.579,56.535377502441406
60.02515407772532,2.579,99.43576836585999
69.41413359152389,2.579,146.51685237884521
78.73138663312727,2.579,191.00045371055603
88.02400242067075,2.579,234.82738733291626
97.96640340043547,2.579,279.80659914016724
107.43085376397931,2.579,326.33770513534546
117.04590543270615,2.579,379.086886882782
124.87332702188434,2.579,430.53499150276184
132.72163214676328,2.579,481.1554157733917
140.23358541406415,2.579,532.168329000473
149.3197478288502,2.579,581.8883225917816
159.3197478288502,2.579,632.0396683216095
167.57942851504595,2.579,682.0573925971985
176.67487873777208,2.579,731.0910830497742
186.5359274547284,2.579,781.3861403465271
195.69625410896353,2.579,832.0353174209595
203.66947829665193,2.579,884.0274646282196
213.66947829665193,2.579,943.1938698291779
222.54412687749257,2.579,1006.6153717041016
232.38973988638605,2.579,1067.381535768509
241.14565001194052,2.579,1127.4052474498749
249.98726219346597,2.579,1188.0525662899017
259.3143931089691,2.579,1248.3629302978516
268.77723058953234,2.579,1310.9858710765839
277.1137575331774,2.579,1376.3439691066742
285.80847104006676,2.579,1442.084968805313
294.2196477020453,2.579,1511.1534085273743
303.862193913901,2.579,1576.1816635131836
