cost,SR,max_value,operation_time
50.0,-0.5790000000000002,2.579,0.0
51.0,-0.5790000000000002,2.579,16.749302625656128
53.0,-0.5790000000000002,2.579,3.580866813659668
62.0,-0.5790000000000002,2.579,3.717162847518921
67.0,-0.5790000000000002,2.579,3.5642623901367188
71.0,-0.5790000000000002,2.579,3.572519063949585
78.0,-0.5790000000000002,2.579,3.6956236362457275
80.0,-0.5790000000000002,2.579,3.7980217933654785
87.0,-0.5790000000000002,2.579,3.710291862487793
91.0,-0.5790000000000002,2.579,3.6054117679595947
93.0,-0.5790000000000002,2.579,3.5253303050994873
96.0,-0.5790000000000002,2.579,3.5508995056152344
98.0,-0.5790000000000002,2.579,3.618870258331299
106.0,-0.5790000000000002,2.579,3.8887674808502197
112.0,-0.5790000000000002,2.579,3.8583080768585205
117.0,-0.5790000000000002,2.579,3.8869590759277344
119.0,-0.5790000000000002,2.579,3.8120410442352295
120.0,-0.5790000000000002,2.579,3.853229522705078
122.0,-0.5790000000000002,2.579,3.811664342880249
125.0,-0.5790000000000002,2.579,3.9863555431365967
127.0,-0.5790000000000002,2.579,3.5705959796905518
128.0,-0.5790000000000002,2.579,3.5911171436309814
132.0,-0.5790000000000002,2.579,3.621337413787842
133.0,-0.5790000000000002,2.579,4.197864770889282
134.0,-0.5790000000000002,2.579,4.548867225646973
135.0,-0.5790000000000002,2.579,4.369905233383179
136.0,-0.5790000000000002,2.579,4.412711143493652
143.0,-0.5790000000000002,2.579,4.51889705657959
144.0,-0.5790000000000002,2.579,4.274666786193848
145.0,-0.5790000000000002,2.579,4.32209038734436
146.0,-0.5790000000000002,2.579,8.994054555892944
147.0,-0.5790000000000002,2.579,4.58606481552124
148.0,-0.5790000000000002,2.579,4.951776504516602
150.0,-0.5790000000000002,2.579,5.0473411083221436
154.0,-0.5790000000000002,2.579,5.37627911567688
155.0,-0.5790000000000002,2.579,5.166359186172485
156.0,-0.5790000000000002,2.579,5.239766836166382
157.0,-0.5790000000000002,2.579,5.332631826400757
162.0,-0.5790000000000002,2.579,5.485208034515381
163.0,-0.5790000000000002,2.579,11.498393297195435
164.0,-0.5790000000000002,2.579,5.3927881717681885
165.0,-0.5790000000000002,2.579,5.465789079666138
168.0,-0.5790000000000002,2.579,5.031131982803345
176.0,-0.5790000000000002,2.579,5.4544055461883545
177.0,-0.5790000000000002,2.579,11.7088143825531
179.0,-0.5790000000000002,2.579,5.2139527797698975
183.0,-0.5790000000000002,2.579,5.06216025352478
184.0,-0.5790000000000002,2.579,5.259878635406494
191.0,-0.5790000000000002,2.579,5.3648412227630615
198.0,-0.5790000000000002,2.579,5.507914781570435
199.0,-0.5790000000000002,2.579,5.330855846405029
204.0,-0.5790000000000002,2.579,5.115432500839233
205.0,-0.5790000000000002,2.579,5.383228063583374
206.0,-0.5790000000000002,2.579,10.425508737564087
213.0,-0.5790000000000002,2.579,5.406481027603149
215.0,-0.5790000000000002,2.579,9.675761461257935
221.0,-0.5790000000000002,2.579,5.372076749801636
227.0,-0.5790000000000002,2.579,5.332653760910034
228.0,-0.5790000000000002,2.579,4.904767274856567
229.0,-0.5790000000000002,2.579,4.547486066818237
230.0,-0.5790000000000002,2.579,4.424991846084595
231.0,-0.5790000000000002,2.579,4.402920722961426
232.0,-0.5790000000000002,2.579,4.630537509918213
233.0,-0.5790000000000002,2.579,4.725386381149292
235.0,-0.5790000000000002,2.579,4.459795951843262
240.0,-0.5790000000000002,2.579,4.832716226577759
247.0,-0.5790000000000002,2.579,4.81641149520874
251.0,-0.5790000000000002,2.579,4.73149299621582
253.0,-0.5790000000000002,2.579,4.7412660121917725
256.0,-0.5790000000000002,2.579,4.695265293121338
257.0,-0.7434000000000003,2.7434000000000003,4.874880790710449
259.0,-0.7434000000000003,2.7434000000000003,4.853350639343262
263.0,-0.7434000000000003,2.7434000000000003,4.644769191741943
265.0,-0.7434000000000003,2.7434000000000003,4.9697511196136475
266.0,-0.7434000000000003,2.7434000000000003,4.731142282485962
267.0,-0.7434000000000003,2.7434000000000003,5.0198869705200195
268.0,-0.7434000000000003,2.7434000000000003,4.862860679626465
272.0,-0.7434000000000003,2.7434000000000003,4.949451446533203
274.0,-0.7434000000000003,2.7434000000000003,4.973657846450806
277.0,-0.7434000000000003,2.7434000000000003,5.087552785873413
279.0,-0.7434000000000003,2.7434000000000003,4.961113452911377
280.0,-0.7434000000000003,2.7434000000000003,5.064067363739014
281.0,-0.7434000000000003,2.7434000000000003,4.909301996231079
287.0,-0.7434000000000003,2.7434000000000003,5.236798286437988
288.0,-0.7434000000000003,2.7434000000000003,4.876608848571777
294.0,-0.7434000000000003,2.7434000000000003,5.133816242218018
295.0,-0.7434000000000003,2.7434000000000003,11.065809488296509
296.0,-0.7434000000000003,2.7434000000000003,4.96950101852417
297.0,-0.7434000000000003,2.7434000000000003,4.984859943389893
299.0,-0.7434000000000003,2.7434000000000003,5.022554874420166
304.0,-0.7434000000000003,2.7434000000000003,5.277000665664673
