cost,SR,max_value,operation_time
50.0,-0.5837000000000003,2.5837000000000003,0.0
54.0,-0.5837000000000003,2.5837000000000003,13.797457933425903
55.0,-0.5837000000000003,2.5837000000000003,2.0805699825286865
56.0,-0.5837000000000003,2.5837000000000003,2.5061466693878174
57.0,-0.5837000000000003,2.5837000000000003,2.3646628856658936
58.0,-0.5837000000000003,2.5837000000000003,6.014499664306641
59.0,-0.5837000000000003,2.5837000000000003,2.072448492050171
61.0,-0.5837000000000003,2.5837000000000003,2.1209802627563477
62.0,-0.5837000000000003,2.5837000000000003,2.430546283721924
64.0,-0.5837000000000003,2.5837000000000003,6.0633087158203125
65.0,-0.5837000000000003,2.5837000000000003,2.0864508152008057
66.0,-0.5837000000000003,2.5837000000000003,2.099959135055542
68.0,-0.5837000000000003,2.5837000000000003,2.6978871822357178
69.0,-0.5837000000000003,2.5837000000000003,4.798867225646973
71.0,-0.5837000000000003,2.5837000000000003,2.5614547729492188
72.0,-0.5837000000000003,2.5837000000000003,2.3614869117736816
73.0,-0.5837000000000003,2.5837000000000003,2.1192097663879395
77.0,-0.5837000000000003,2.5837000000000003,2.3145902156829834
79.0,-0.5837000000000003,2.5837000000000003,2.1815361976623535
81.0,-0.5837000000000003,2.5837000000000003,2.465341329574585
84.0,-0.5837000000000003,2.5837000000000003,2.160484552383423
85.0,-0.5837000000000003,2.5837000000000003,2.809821605682373
86.0,-0.5837000000000003,2.5837000000000003,2.110689401626587
89.0,-0.5837000000000003,2.5837000000000003,2.6765429973602295
91.0,-0.5837000000000003,2.5837000000000003,2.928481340408325
96.0,-0.5837000000000003,2.5837000000000003,3.14410400390625
101.0,-0.5837000000000003,2.5837000000000003,3.135939121246338
104.0,-0.5837000000000003,2.5837000000000003,3.3127753734588623
105.0,-0.5837000000000003,2.5837000000000003,3.3511319160461426
106.0,-0.5837000000000003,2.5837000000000003,3.416478157043457
108.0,-0.5837000000000003,2.5837000000000003,2.841919422149658
110.0,-0.5837000000000003,2.5837000000000003,2.449256181716919
111.0,-0.5837000000000003,2.5837000000000003,2.5158498287200928
112.0,-0.5837000000000003,2.5837000000000003,3.5396177768707275
116.0,-0.5837000000000003,2.5837000000000003,2.970590591430664
117.0,-0.5837000000000003,2.5837000000000003,2.445193290710449
118.0,-0.5837000000000003,2.5837000000000003,2.455059051513672
119.0,-0.5837000000000003,2.5837000000000003,2.5499188899993896
120.0,-0.5837000000000003,2.5837000000000003,3.5839273929595947
127.0,-0.5837000000000003,2.5837000000000003,3.179100751876831
128.0,-0.5837000000000003,2.5837000000000003,2.615412950515747
129.0,-0.5837000000000003,2.5837000000000003,2.4321601390838623
130.0,-0.5837000000000003,2.5837000000000003,7.136951208114624
131.0,-0.5837000000000003,2.5837000000000003,2.4019343852996826
132.0,-0.5837000000000003,2.5837000000000003,2.7598578929901123
134.0,-0.5837000000000003,2.5837000000000003,2.922363519668579
136.0,-0.5837000000000003,2.5837000000000003,2.350809097290039
137.0,-0.5837000000000003,2.5837000000000003,2.3916168212890625
138.0,-0.5837000000000003,2.5837000000000003,2.6561696529388428
139.0,-0.5837000000000003,2.5837000000000003,2.486768960952759
142.0,-0.5837000000000003,2.5837000000000003,2.8405959606170654
143.0,-0.5837000000000003,2.5837000000000003,7.998300552368164
144.0,-0.5837000000000003,2.5837000000000003,2.294111967086792
145.0,-0.5837000000000003,2.5837000000000003,2.6308178901672363
148.0,-0.5837000000000003,2.5837000000000003,2.858513593673706
153.0,-0.5837000000000003,2.5837000000000003,2.472053289413452
154.0,-0.5837000000000003,2.5837000000000003,7.815351247787476
156.0,-0.5837000000000003,2.5837000000000003,2.359246015548706
157.0,-0.5837000000000003,2.5837000000000003,2.243701219558716
158.0,-0.5837000000000003,2.5837000000000003,2.3264198303222656
160.0,-0.5837000000000003,2.5837000000000003,3.008305311203003
162.0,-0.5837000000000003,2.5837000000000003,2.56878399848938
163.0,-0.5837000000000003,2.5837000000000003,2.542680025100708
165.0,-0.5837000000000003,2.5837000000000003,2.343881607055664
166.0,-0.5837000000000003,2.5837000000000003,2.3095099925994873
167.0,-0.5837000000000003,2.5837000000000003,6.952521085739136
169.0,-0.5837000000000003,2.5837000000000003,2.285708427429199
171.0,-0.5837000000000003,2.5837000000000003,7.076850175857544
173.0,-0.5837000000000003,2.5837000000000003,2.2807466983795166
177.0,-0.5837000000000003,2.5837000000000003,2.830869436264038
178.0,-0.5837000000000003,2.5837000000000003,2.6595406532287598
179.0,-0.5837000000000003,2.5837000000000003,2.326409101486206
180.0,-0.5837000000000003,2.5837000000000003,2.6081199645996094
181.0,-0.5837000000000003,2.5837000000000003,2.371964931488037
182.0,-0.5837000000000003,2.5837000000000003,2.316981792449951
183.0,-0.5837000000000003,2.5837000000000003,2.25150728225708
184.0,-0.5837000000000003,2.5837000000000003,2.308734655380249
189.0,-0.5837000000000003,2.5837000000000003,2.403956890106201
193.0,-0.5837000000000003,2.5837000000000003,2.484308958053589
195.0,-0.5837000000000003,2.5837000000000003,2.327500104904175
197.0,-0.5837000000000003,2.5837000000000003,2.351752996444702
200.0,-0.5837000000000003,2.5837000000000003,2.405613660812378
201.0,-0.7434000000000003,2.7434000000000003,2.4093339443206787
203.0,-0.7434000000000003,2.7434000000000003,2.3904457092285156
207.0,-0.7434000000000003,2.7434000000000003,2.9513185024261475
209.0,-0.7434000000000003,2.7434000000000003,2.7809715270996094
210.0,-0.7434000000000003,2.7434000000000003,2.3548107147216797
211.0,-0.7434000000000003,2.7434000000000003,2.3921597003936768
212.0,-0.7434000000000003,2.7434000000000003,2.3638317584991455
214.0,-0.7434000000000003,2.7434000000000003,2.4296884536743164
216.0,-0.7434000000000003,2.7434000000000003,2.7117669582366943
219.0,-0.7434000000000003,2.7434000000000003,2.400379180908203
221.0,-0.7434000000000003,2.7434000000000003,2.4472944736480713
222.0,-0.7434000000000003,2.7434000000000003,2.404371976852417
223.0,-0.7434000000000003,2.7434000000000003,2.6920316219329834
227.0,-0.7434000000000003,2.7434000000000003,2.699889659881592
228.0,-0.7434000000000003,2.7434000000000003,2.442638874053955
234.0,-0.7434000000000003,2.7434000000000003,2.5702428817749023
235.0,-0.7434000000000003,2.7434000000000003,9.753445148468018
236.0,-0.7434000000000003,2.7434000000000003,2.502485752105713
237.0,-0.7434000000000003,2.7434000000000003,2.466810464859009
239.0,-0.7434000000000003,2.7434000000000003,3.098822832107544
242.0,-0.7434000000000003,2.7434000000000003,2.557738780975342
243.0,-0.7434000000000003,2.7434000000000003,2.7700095176696777
244.0,-0.7434000000000003,2.7434000000000003,2.650137186050415
245.0,-0.7434000000000003,2.7434000000000003,2.914395332336426
246.0,-0.7434000000000003,2.7434000000000003,2.936462879180908
247.0,-0.7434000000000003,2.7434000000000003,3.1013638973236084
248.0,-0.7434000000000003,2.7434000000000003,2.9162182807922363
252.0,-0.7434000000000003,2.7434000000000003,2.6727089881896973
253.0,-0.7434000000000003,2.7434000000000003,2.505627393722534
257.0,-0.7434000000000003,2.7434000000000003,2.561373710632324
258.0,-0.7434000000000003,2.7434000000000003,2.5146825313568115
259.0,-0.7434000000000003,2.7434000000000003,8.204204559326172
260.0,-0.7434000000000003,2.7434000000000003,5.605343818664551
262.0,-0.7434000000000003,2.7434000000000003,3.607083797454834
263.0,-0.7434000000000003,2.7434000000000003,4.114123106002808
266.0,-0.7434000000000003,2.7434000000000003,3.9113287925720215
267.0,-0.7434000000000003,2.7434000000000003,3.904938220977783
270.0,-0.7434000000000003,2.7434000000000003,3.5925323963165283
271.0,-0.7434000000000003,2.7434000000000003,4.3922576904296875
272.0,-0.7434000000000003,2.7434000000000003,4.661001443862915
273.0,-0.7434000000000003,2.7434000000000003,3.8711459636688232
274.0,-0.7434000000000003,2.7434000000000003,3.867539644241333
275.0,-0.7434000000000003,2.7434000000000003,6.1703925132751465
277.0,-0.7434000000000003,2.7434000000000003,4.119684457778931
278.0,-0.7434000000000003,2.7434000000000003,4.0527143478393555
280.0,-0.7434000000000003,2.7434000000000003,4.821300745010376
281.0,-0.7434000000000003,2.7434000000000003,3.6441314220428467
282.0,-0.7434000000000003,2.7434000000000003,3.7567784786224365
283.0,-0.7434000000000003,2.7434000000000003,4.025528907775879
284.0,-0.7434000000000003,2.7434000000000003,5.272362470626831
285.0,-0.7434000000000003,2.7434000000000003,4.6136696338653564
287.0,-0.7434000000000003,2.7434000000000003,3.576157331466675
288.0,-0.7434000000000003,2.7434000000000003,4.9077088832855225
290.0,-0.7434000000000003,2.7434000000000003,4.033502578735352
292.0,-0.7434000000000003,2.7434000000000003,4.035638093948364
293.0,-0.7434000000000003,2.7434000000000003,4.0778656005859375
294.0,-0.7434000000000003,2.7434000000000003,4.301110506057739
299.0,-0.7434000000000003,2.7434000000000003,4.353649139404297
300.0,-0.7434000000000003,2.7434000000000003,3.805271863937378
