cost,SR,IR,rmse,r2,max_value,operation_time
60,0.018544344127392698,0.4982894632214432,1.1748822577715463,-1.8518541878391939,2.9030798395273925,1.6947121620178223
61,0.018544344127392698,-0.15423784804047536,1.1249126124679096,-1.6144250620131007,2.9030798395273925,1.6875700950622559
62,0.018544344127392698,-0.19634126577023991,1.2972607105953118,-2.4769076532268066,2.9030798395273925,1.8218543529510498
72,0.018544344127392698,-0.13355339447649017,1.4474886373413947,-3.328814267470933,2.9030798395273925,1.873703956604004
73,0.018544344127392698,0.027189602953326286,0.8980474559686747,-0.6662386329349148,2.9030798395273925,1.8659563064575195
83,0.018544344127392698,-0.20203532033221627,1.181193264137794,-1.8825745584968652,2.9030798395273925,1.8764827251434326
93,0.018544344127392698,-0.6346386331486897,1.083252859488574,-1.4243667223094838,2.9030798395273925,1.904900312423706
103,0.012556617513265422,-0.05150793300466061,1.1109065958237732,-1.5497271973849118,2.9090675661415197,1.9236571788787842
104,0.012556617513265422,-0.03641841486157693,0.9573684401334815,-0.8936374737405277,2.9090675661415197,1.885711431503296
105,0.012556617513265422,-0.015309949711426185,1.0872723216137836,-1.4423915613493938,2.9090675661415197,1.9040629863739014
115,0.012556617513265422,-0.12215631986392417,1.1691979161169554,-1.8243251355562764,2.9090675661415197,1.9428105354309082
116,0.012556617513265422,0.030519819801752224,0.9731867173138373,-0.9567303057043257,2.9090675661415197,1.940706491470337
126,0.012556617513265422,-0.16771344822874923,1.0277379624839051,-1.1822445791828544,2.9090675661415197,1.9715075492858887
127,0.012556617513265422,-0.20019906410309352,1.040966919934431,-1.2387854879998876,2.9090675661415197,1.9595386981964111
137,0.012556617513265422,-0.09088623645094174,1.0888366345997862,-1.449424598521345,2.9090675661415197,1.9734563827514648
138,0.012556617513265422,-0.06534900518975828,0.9558972349288495,-0.8878219724211633,2.9090675661415197,1.9900531768798828
139,0.012556617513265422,0.027507734634320435,1.1060813954816535,-1.5276259229918736,2.9090675661415197,1.996631383895874
149,0.012556617513265422,0.04573941034334217,0.9790547979397963,-0.980398669835503,2.9090675661415197,1.9950485229492188
150,0.012556617513265422,0.007875912671708285,0.9855056399829119,-1.006581731446747,2.9090675661415197,2.004934072494507
