cost,SR,operation_time,time
0.0,244.0,5.5351338386535645,5.5351338386535645
5.0,202.32755661010742,0.0006353855133056641,0.0005710124969482422
7.0,108.58453369140625,0.0007100105285644531,0.0004267692565917969
8.0,108.58453369140625,0.0012919902801513672,0.0004582405090332031
16.0,108.58453369140625,0.0005214214324951172,0.00048279762268066406
22.0,108.58453369140625,0.0005466938018798828,0.0005331039428710938
23.0,108.58453369140625,0.001013040542602539,0.0005726814270019531
25.0,108.58453369140625,0.0011377334594726562,0.0006258487701416016
29.0,108.58453369140625,0.0005381107330322266,0.0006687641143798828
32.0,108.58453369140625,0.0005464553833007812,0.0006198883056640625
33.0,100.87548828125,0.0005528926849365234,0.0006787776947021484
34.0,100.87548828125,0.0006978511810302734,0.0007097721099853516
41.0,100.87548828125,0.0008103847503662109,0.0007810592651367188
42.0,54.45130920410156,0.0005006790161132812,0.001131296157836914
44.0,54.45130920410156,0.0007886886596679688,0.000904083251953125
45.0,54.45130920410156,0.0005445480346679688,0.0008139610290527344
47.0,54.45130920410156,0.0007426738739013672,0.0008385181427001953
48.0,54.45130920410156,0.0005528926849365234,0.0008425712585449219
52.0,54.45130920410156,0.0007135868072509766,0.0008788108825683594
61.0,54.45130920410156,0.0005147457122802734,0.0010502338409423828
62.0,6.262847900390625,0.0007395744323730469,0.001178741455078125
71.0,6.262847900390625,0.0004975795745849609,0.0009548664093017578
73.0,6.262847900390625,0.00048279762268066406,0.0009918212890625
75.0,6.262847900390625,0.0005209445953369141,0.0010344982147216797
76.0,6.262847900390625,0.0005309581756591797,0.0010790824890136719
78.0,6.262847900390625,0.0005908012390136719,0.001356363296508789
86.0,6.262847900390625,0.0021042823791503906,0.0011546611785888672
87.0,6.262847900390625,0.0004949569702148438,0.001180410385131836
88.0,6.262847900390625,0.0005395412445068359,0.0013437271118164062
89.0,6.262847900390625,0.0004870891571044922,0.0012254714965820312
90.0,4.5576019287109375,0.00047397613525390625,0.0013072490692138672
95.0,4.5576019287109375,0.0005047321319580078,0.0013532638549804688
96.0,4.5576019287109375,0.0004947185516357422,0.0013272762298583984
97.0,4.5576019287109375,0.0005033016204833984,0.001878976821899414
98.0,4.5576019287109375,0.0004971027374267578,0.001505136489868164
99.0,4.5576019287109375,0.0005059242248535156,0.0014390945434570312
102.0,4.5576019287109375,0.0007126331329345703,0.0014388561248779297
103.0,4.5576019287109375,0.00046372413635253906,0.0014944076538085938
104.0,4.5576019287109375,0.00047659873962402344,0.0015120506286621094
105.0,4.5576019287109375,0.00047779083251953125,0.0016307830810546875
106.0,4.5576019287109375,0.0004818439483642578,0.0015959739685058594
107.0,4.5576019287109375,0.00047469139099121094,0.001596689224243164
108.0,4.5576019287109375,0.0005900859832763672,0.0016295909881591797
109.0,4.5576019287109375,0.0004906654357910156,0.0018498897552490234
114.0,4.5576019287109375,0.0005068778991699219,0.002353191375732422
115.0,-1.269927978515625,0.00045800209045410156,0.0022749900817871094
116.0,-7.641693115234375,0.00048160552978515625,0.001861572265625
117.0,-7.641693115234375,0.001550436019897461,0.0022656917572021484
118.0,-7.641693115234375,0.00046706199645996094,0.0019898414611816406
119.0,-7.641693115234375,0.0004894733428955078,0.0019161701202392578
120.0,-30.51605224609375,0.0005040168762207031,0.0022428035736083984
