err,wallclocktime,operation_time
0.10851419031719534,89.60082268714905,0.8358802795410156
0.08681135225375625,90.85757350921631,1.0396699905395508
0.06176961602671127,91.60495376586914,0.6642086505889893
0.06176961602671127,93.1147735118866,0.4131464958190918
0.06176961602671127,95.32743811607361,0.7675662040710449
0.06176961602671127,96.91069984436035,0.9104466438293457
0.06176961602671127,97.84812450408936,1.1385982036590576
0.06176961602671127,99.69488668441772,0.9440584182739258
0.06176961602671127,101.3912341594696,0.6974050998687744
0.06176961602671127,102.12108278274536,0.5714430809020996
0.06176961602671127,103.36532044410706,0.7256224155426025
0.06176961602671127,105.16251540184021,0.430584192276001
0.06176961602671127,106.72509694099426,0.17207789421081543
0.06176961602671127,107.66972780227661,0.6846632957458496
0.06176961602671127,109.08096742630005,1.4900059700012207
0.06176961602671127,111.30648446083069,1.0319492816925049
0.06176961602671127,112.45849370956421,0.4698939323425293
0.06176961602671127,114.26623272895813,1.6198186874389648
0.06176961602671127,116.20971465110779,1.3632276058197021
0.06176961602671127,117.88327598571777,0.24024581909179688
0.06176961602671127,118.71411681175232,0.3539588451385498
0.06176961602671127,119.9171724319458,0.8988549709320068
0.06176961602671127,121.9952757358551,1.6086080074310303
0.06176961602671127,123.13705587387085,0.5444161891937256
0.06176961602671127,124.48055720329285,0.9724493026733398
0.06121313299944353,125.23107767105103,0.5259613990783691
0.06010016694490827,126.02480840682983,0.5146167278289795
0.06010016694490827,126.74979448318481,0.30382752418518066
0.06010016694490827,127.37460112571716,0.5260822772979736
0.06010016694490827,128.04646182060242,0.10230541229248047
0.06010016694490827,128.7526822090149,0.5022125244140625
0.06010016694490827,129.34401774406433,0.7983512878417969
0.06010016694490827,129.9546182155609,0.515892744064331
0.06010016694490827,130.7389030456543,0.5360546112060547
0.06010016694490827,132.3407061100006,0.8978095054626465
0.06010016694490827,134.44632959365845,1.7018263339996338
0.06010016694490827,135.20245003700256,0.3644740581512451
0.057874234835837535,135.94590854644775,0.49142980575561523
0.057874234835837535,136.87184119224548,0.19139456748962402
0.057874234835837535,137.59631037712097,0.5278053283691406
0.057874234835837535,138.5157506465912,0.8313112258911133
0.057874234835837535,139.2682433128357,0.5202670097351074
0.056761268781302276,140.0480923652649,0.48749375343322754
0.056761268781302276,140.8028473854065,0.47925567626953125
0.056761268781302276,141.5854012966156,0.7763447761535645
0.056761268781302276,143.1298110485077,1.018104076385498
0.0539788536449638,144.017719745636,0.700711727142334
0.0539788536449638,144.71630930900574,0.6065249443054199
0.0539788536449638,145.41436076164246,0.11830830574035645
0.0539788536449638,146.28110599517822,1.0300073623657227
0.0539788536449638,147.00512027740479,0.3716421127319336
0.0539788536449638,148.34807348251343,1.1959197521209717
0.0539788536449638,149.74364852905273,1.2779192924499512
0.0539788536449638,151.15843272209167,1.5212225914001465
0.0539788536449638,152.060391664505,0.3844592571258545
0.0539788536449638,153.964989900589,0.4308598041534424
0.0539788536449638,154.89261174201965,0.9307734966278076
0.0539788536449638,155.61467027664185,0.7034003734588623
0.0539788536449638,156.31310844421387,0.6600642204284668
0.0539788536449638,158.10544514656067,0.4019002914428711
0.0539788536449638,158.807067155838,0.7354204654693604
0.0539788536449638,160.2216238975525,0.2085716724395752
0.0539788536449638,160.98778676986694,0.5250279903411865
0.0539788536449638,161.68643283843994,0.4284048080444336
0.0539788536449638,162.3824384212494,0.4327867031097412
0.0539788536449638,163.14264297485352,0.7042636871337891
0.0539788536449638,163.99205422401428,0.7624645233154297
0.0539788536449638,164.71906304359436,0.9082803726196289
0.0539788536449638,165.43732857704163,0.7117338180541992
0.0539788536449638,166.66222667694092,1.4120914936065674
0.0539788536449638,167.3802547454834,0.7884294986724854
0.0539788536449638,168.25650596618652,0.42961740493774414
0.0539788536449638,168.99332404136658,0.42998838424682617
0.0539788536449638,169.7186930179596,0.6972696781158447
0.0539788536449638,170.5393102169037,0.8033523559570312
0.0539788536449638,171.33195042610168,0.7792716026306152
0.0539788536449638,172.05440497398376,0.6945040225982666
0.0539788536449638,173.5185730457306,0.9316599369049072
0.0539788536449638,175.25070309638977,0.8064148426055908
0.0539788536449638,177.10847330093384,0.9261353015899658
0.0539788536449638,177.91952776908875,0.8255071640014648
0.0539788536449638,178.73840498924255,0.7340919971466064
0.0539788536449638,179.9467580318451,1.088893175125122
0.0539788536449638,181.21544933319092,1.2541158199310303
0.0539788536449638,182.4197359085083,1.0835282802581787
0.0539788536449638,183.60434103012085,1.0746593475341797
0.0539788536449638,184.37640476226807,0.7947707176208496
0.0539788536449638,185.3347704410553,0.8949973583221436
0.0539788536449638,186.23669266700745,0.8688850402832031
0.0539788536449638,186.93817901611328,0.730893611907959
0.0539788536449638,189.19471049308777,1.8637845516204834
0.0539788536449638,189.89689445495605,0.7525918483734131
0.0539788536449638,190.6344861984253,0.3306267261505127
0.0539788536449638,191.33204436302185,0.6808536052703857
0.0539788536449638,192.05222702026367,0.700575590133667
0.0539788536449638,194.29246973991394,1.0905137062072754
0.0539788536449638,194.94500541687012,0.3974738121032715
0.0539788536449638,195.67031741142273,0.8731245994567871
0.0539788536449638,196.39660573005676,0.7179009914398193
0.0539788536449638,197.15122246742249,0.7130787372589111
