wallclocktime,err
18.536853075027466,0.0623260990539789
21.681823015213013,0.0623260990539789
23.628700733184814,0.0623260990539789
27.334943532943726,0.0623260990539789
29.80723214149475,0.0623260990539789
33.18062448501587,0.0623260990539789
35.28182911872864,0.0623260990539789
37.78591775894165,0.0623260990539789
40.27173447608948,0.0623260990539789
42.93964600563049,0.0623260990539789
45.88148546218872,0.0623260990539789
49.32176733016968,0.0623260990539789
51.51527261734009,0.0623260990539789
53.28262495994568,0.0623260990539789
55.46773433685303,0.0623260990539789
57.71683168411255,0.0623260990539789
61.1966016292572,0.0623260990539789
63.017513275146484,0.0623260990539789
64.62972736358643,0.0623260990539789
66.55899739265442,0.0623260990539789
68.56878995895386,0.0623260990539789
70.77164268493652,0.0623260990539789
73.87378072738647,0.0623260990539789
75.9232497215271,0.0623260990539789
78.89178371429443,0.0623260990539789
80.80625438690186,0.0623260990539789
83.97270917892456,0.0623260990539789
87.10600733757019,0.0623260990539789
89.67981791496277,0.0623260990539789
92.80781865119934,0.0623260990539789
96.44271516799927,0.0623260990539789
100.18808007240295,0.0623260990539789
102.71032452583313,0.0623260990539789
105.49461960792542,0.0623260990539789
107.84064435958862,0.0623260990539789
111.01009726524353,0.0623260990539789
113.80137276649475,0.0623260990539789
117.2750129699707,0.0623260990539789
121.0414125919342,0.0623260990539789
123.66014909744263,0.0623260990539789
126.64359378814697,0.0623260990539789
130.46665382385254,0.0623260990539789
134.10077929496765,0.0623260990539789
136.3443021774292,0.05954368391764053
140.11681580543518,0.05954368391764053
142.24824261665344,0.05954368391764053
145.7738220691681,0.05954368391764053
148.798100233078,0.05954368391764053
151.9679913520813,0.05954368391764053
155.55637502670288,0.05954368391764053
157.96395564079285,0.05954368391764053
160.71831250190735,0.05954368391764053
163.6963930130005,0.05954368391764053
166.88011360168457,0.05954368391764053
169.80396151542664,0.05954368391764053
172.57679295539856,0.05954368391764053
175.36918783187866,0.05954368391764053
177.59397840499878,0.05954368391764053
180.60909390449524,0.05954368391764053
184.17028832435608,0.05954368391764053
186.87857723236084,0.05954368391764053
189.90697145462036,0.05954368391764053
192.13728141784668,0.05954368391764053
194.4108967781067,0.05954368391764053
197.93170738220215,0.05954368391764053
201.03052520751953,0.05954368391764053
202.8722321987152,0.05954368391764053
205.55501222610474,0.05954368391764053
207.6892614364624,0.05954368391764053
210.99146366119385,0.05954368391764053
213.29264163970947,0.05954368391764053
216.52082133293152,0.05954368391764053
219.17793083190918,0.05954368391764053
222.35084652900696,0.05954368391764053
224.92874002456665,0.05954368391764053
227.79479670524597,0.05954368391764053
229.74636220932007,0.05954368391764053
233.44359874725342,0.05954368391764053
236.17961192131042,0.05954368391764053
238.84085273742676,0.05954368391764053
242.4645025730133,0.05954368391764053
246.02174043655396,0.05954368391764053
249.07025718688965,0.05954368391764053
252.80490469932556,0.05954368391764053
255.47203826904297,0.05954368391764053
258.0960259437561,0.05954368391764053
261.53285932540894,0.05954368391764053
263.83155155181885,0.05954368391764053
266.28181648254395,0.05954368391764053
268.89383578300476,0.05954368391764053
270.78019165992737,0.05954368391764053
