cost,incumbents,operation_time
51,-0.3468010723590851,5.507469177246094e-05
61,-0.3468010723590851,4.8160552978515625e-05
62,-0.3468010723590851,4.792213439941406e-05
63,-0.3468010723590851,4.8160552978515625e-05
73,-0.07299065589904785,4.887580871582031e-05
83,-0.07299065589904785,4.792213439941406e-05
84,-0.07299065589904785,5.1021575927734375e-05
85,-0.07299065589904785,4.601478576660156e-05
95,-0.038976941257715225,4.6253204345703125e-05
96,-0.038976941257715225,0.00012183189392089844
97,-0.038976941257715225,5.507469177246094e-05
98,-0.038976941257715225,5.078315734863281e-05
99,-0.038976941257715225,4.887580871582031e-05
100,-0.038976941257715225,4.9114227294921875e-05
101,-0.038976941257715225,4.792213439941406e-05
102,-0.038976941257715225,6.389617919921875e-05
103,-0.038976941257715225,4.982948303222656e-05
113,-0.0006643931264989078,0.00014591217041015625
123,-0.0006643931264989078,6.008148193359375e-05
133,-0.0006643931264989078,6.008148193359375e-05
143,-0.0006643931264989078,5.1975250244140625e-05
153,-0.0006643931264989078,4.982948303222656e-05
163,-0.0006643931264989078,5.030632019042969e-05
173,-0.0006643931264989078,4.8160552978515625e-05
183,-0.0006643931264989078,4.9114227294921875e-05
184,-0.0006643931264989078,0.00010824203491210938
194,-0.0006643931264989078,0.00019502639770507812
204,-0.0006643931264989078,6.222724914550781e-05
214,-0.0006643931264989078,5.3882598876953125e-05
224,-0.0006643931264989078,5.221366882324219e-05
234,-0.0005183726898394525,4.982948303222656e-05
244,-0.0005183726898394525,5.1021575927734375e-05
254,-2.3833796149119735e-05,4.887580871582031e-05
264,-2.3833796149119735e-05,8.988380432128906e-05
274,0.0008236282737925649,0.00014281272888183594
275,0.0008236282737925649,6.29425048828125e-05
285,0.0008236282737925649,5.888938903808594e-05
295,0.0008236282737925649,5.1975250244140625e-05
305,0.0008236282737925649,4.982948303222656e-05
