cost,SR,operation_time
60.0,40.276951849999996,731.9710378646851
70.0,40.276951849999996,169.42208313941956
80.0,40.276951849999996,186.47531986236572
90.0,40.276951849999996,192.17037987709045
100.0,40.276951849999996,217.08617496490479
110.0,40.276951849999996,215.41679978370667
120.0,40.276951849999996,190.09222149848938
130.0,40.276951849999996,199.04471945762634
140.0,40.276951849999996,191.6035931110382
150.0,40.276951849999996,262.2787232398987
