cost,incumbents,operation_time
50.0,38.10773836041028,0.0
60.0,38.10773836041028,20.30239176750183
70.0,38.10773836041028,41.60189700126648
80.0,38.10773836041028,63.68852472305298
90.0,38.10773836041028,82.23085689544678
100.0,38.10773836041028,102.4666178226471
110.0,38.10773836041028,121.02432489395142
120.0,38.10773836041028,141.31021904945374
130.0,38.10773836041028,162.92099571228027
140.0,38.10773836041028,183.63865399360657
150.0,38.10773836041028,204.17617177963257
160.0,38.10773836041028,224.24082469940186
