cost,SR,operation_time
60.0,48.51,120.35949873924255
70.0,48.50999984691261,123.66342520713806
80.0,48.50999984691261,127.25830125808716
90.0,48.509760969999995,131.58561396598816
100.0,48.509760969999995,143.80062699317932
110.0,48.5093049,148.6955816745758
120.0,48.5093049,152.19731211662292
130.0,48.5093049,158.52791142463684
140.0,48.5093049,158.30669403076172
150.0,48.5093049,481.06617069244385
