cost,SR,IR,rmse,r2,max_value,operation_time
50.0,107.94415376666589,96.47728289971698,24.162204004137553,0.7629962306052448,136.11843778606848,0.0
51.0,33.041615865967145,98.11572655057284,48.09999773598489,0.060769317568298065,211.02097568676723,1.3508949279785156
52.0,33.041615865967145,148.82219549672158,49.24585339886583,0.015486908704749336,211.02097568676723,1.2768585681915283
53.0,33.041615865967145,61.02747507726613,41.30844567268962,0.3072765852022006,211.02097568676723,1.2928707599639893
54.0,33.041615865967145,117.22149618032876,63.25603361722528,-0.6243741621122056,211.02097568676723,1.7477977275848389
55.0,33.041615865967145,9.681191102222357,76.0028495937022,-1.3449949459136756,211.02097568676723,1.7766647338867188
56.0,33.041615865967145,27.440666051854663,45.56036574054148,0.1573318814402591,211.02097568676723,1.7729334831237793
57.0,33.041615865967145,75.96171615614301,47.82634079032709,0.07142610990425435,211.02097568676723,1.7649729251861572
58.0,33.041615865967145,173.9313738119665,653.9992648673808,-172.6347635359005,211.02097568676723,1.7753665447235107
59.0,33.041615865967145,-1344.2143855517972,287.43647991041445,-32.54022185222663,211.02097568676723,1.7669224739074707
60.0,33.041615865967145,-3163.471087962797,2011.7420667343915,-1641.9591082600878,211.02097568676723,1.8093032836914062
61.0,33.041615865967145,-1597.2880240240015,620.8126109919323,-155.45996204664362,211.02097568676723,1.7554285526275635
62.0,33.041615865967145,-1874.118944616423,715.7628822057231,-206.9794885662236,211.02097568676723,1.815932273864746
63.0,33.041615865967145,-294.4398169976107,188.74060464352328,-13.461483408393791,211.02097568676723,1.7796859741210938
64.0,33.041615865967145,-6138.324711417376,3517.164309580894,-5020.893226177465,211.02097568676723,1.770268201828003
65.0,33.041615865967145,-170.73205060338023,120.57064534402649,-4.901539666409301,211.02097568676723,1.8084416389465332
66.0,33.041615865967145,-603.1498210000638,102.86000649075656,-3.295119529895705,211.02097568676723,1.829117774963379
67.0,33.041615865967145,-74.55586018200512,35.774318449918475,0.4804529337165807,211.02097568676723,1.8117761611938477
68.0,33.041615865967145,-7846.5491615479805,1988.1969093740224,-1603.7262186691505,211.02097568676723,1.7864348888397217
69.0,33.041615865967145,-112.39143343902396,760.4936558854373,-233.78662370143797,211.02097568676723,1.8232431411743164
70.0,33.041615865967145,-542.2627849544957,510.69814370874076,-104.87921633206125,211.02097568676723,1.8224363327026367
71.0,33.041615865967145,51.56382556518585,83.55383877072482,-1.8340987281993537,211.02097568676723,1.855867862701416
72.0,33.041615865967145,-860.7272476286807,214.1223420870228,-17.61256081602699,211.02097568676723,1.8140578269958496
73.0,33.041615865967145,135.4156403157975,49.09644347021674,0.021451792197749064,211.02097568676723,1.819000005722046
74.0,33.041615865967145,-6679.705095314572,2693.3388769262738,-2943.856653534536,211.02097568676723,1.8483972549438477
75.0,33.041615865967145,88.4815104508613,1242.4877310852332,-625.7096437448893,211.02097568676723,1.8345026969909668
76.0,33.041615865967145,-5069.49123058125,972.3999105749688,-382.8592231987316,211.02097568676723,1.860487937927246
77.0,13.426640770379493,-2160.4212136261704,667.6622634578453,-179.96551391762154,230.63595078235488,1.8248400688171387
78.0,13.426640770379493,140.95606127088882,46.26600692224949,0.13102717209989378,230.63595078235488,1.8321380615234375
79.0,13.426640770379493,23.316220678223374,42.31439139352879,0.2731273010007498,230.63595078235488,1.8219738006591797
80.0,13.426640770379493,-686.8687578371733,175.75645206970069,-11.540207240984966,230.63595078235488,1.8935890197753906
81.0,13.426640770379493,-1181.34600149942,421.8012932941616,-71.22673343167662,230.63595078235488,1.8433120250701904
82.0,13.426640770379493,-2098.66587350787,702.3699584490591,-199.26913185785912,230.63595078235488,1.8582549095153809
83.0,13.426640770379493,-4538.418123095308,1521.451955978417,-938.7203794507199,230.63595078235488,1.8865158557891846
