cost,SR,IR,rmse,max_value,operation_time
35.0,0.0466496803811325,-0.5548134426687418,0.5807874154297432,-0.0132518270066513,0.8795802593231201
40.0,0.0466496803811325,-0.9528608308832419,0.6201238907090265,-0.0132518270066513,0.8815913200378418
45.0,0.0466496803811325,-0.8723657106602429,0.5686536199217639,-0.0132518270066513,0.8808503150939941
50.0,0.0466496803811325,-0.8417337105945244,0.5459360350488011,-0.0132518270066513,0.8818662166595459
55.0,0.0466496803811325,-0.8324389278352063,0.5390458284808703,-0.0132518270066513,0.882889986038208
60.0,0.0466496803811325,-0.830455712787268,0.5375491968745936,-0.0132518270066513,0.8856685161590576
65.0,0.0466496803811325,-0.8304037477022751,0.5375388571160977,-0.0132518270066513,0.8861157894134521
70.0,0.0466496803811325,-0.8303955320562767,0.5375368163593882,-0.0132518270066513,0.8851380348205566
75.0,0.0466496803811325,-0.8303945011159045,0.5375374329504699,-0.0132518270066513,0.8845725059509277
80.0,0.0466496803811325,-0.8303942866322656,0.5375377053802382,-0.0132518270066513,0.8911759853363037
85.0,0.0466496803811325,-0.8303942525343209,0.5375377515802556,-0.0132518270066513,0.8872992992401123
90.0,0.0466496803811325,-0.83039424710416,0.5375377593268936,-0.0132518270066513,0.8866269588470459
95.0,0.0466496803811325,-0.8303942462627119,0.5375377605169689,-0.0132518270066513,0.8870284557342529
100.0,0.0466496803811325,-0.8303942461494553,0.5375377605357685,-0.0132518270066513,0.9082047939300537
105.0,0.0466496803811325,-0.8303942460977826,0.5375377605571765,-0.0132518270066513,0.9109466075897217
110.0,0.03475073986503963,-0.8303942461055578,0.5375377604094753,-0.001352886490558432,0.9076793193817139
115.0,0.03475073986503963,-0.8303942460126473,0.5375377607876318,-0.001352886490558432,0.9105205535888672
120.0,0.03475073986503963,-0.8303942459575202,0.5375377609214435,-0.001352886490558432,0.909520149230957
125.0,0.03475073986503963,-0.8303942460038295,0.5375377605383551,-0.001352886490558432,0.911524772644043
130.0,0.03475073986503963,-0.8303942461552605,0.5375377597774353,-0.001352886490558432,0.9238770008087158
135.0,0.03475073986503963,-0.8303942464159588,0.5375377586856724,-0.001352886490558432,0.9133603572845459
140.0,0.03475073986503963,-0.8303942484494509,0.5375377497043049,-0.001352886490558432,0.9161932468414307
145.0,0.03475073986503963,-0.8303943014906886,0.5375375256365831,-0.001352886490558432,0.919191837310791
150.0,0.03475073986503963,-0.8304075359828333,0.5374802006528535,-0.001352886490558432,0.9229896068572998
