cost,SR,IR,rmse,max_value,operation_time
35.0,0.03790910310177959,0.22192052595344694,0.37698672260690386,-0.0045950017037884126,1.313033103942871
36.0,0.03790910310177959,-0.07898043598467269,0.4395701745268292,-0.0045950017037884126,1.3108487129211426
37.0,0.03666515420788921,-0.9464719554213298,0.5813853563683264,-0.0033510528098980295,1.320009708404541
38.0,0.03666515420788921,-1.6600247777528259,0.9092806749671625,-0.0033510528098980295,1.3096239566802979
39.0,0.03666515420788921,-1.7892619538352281,0.9944853737826574,-0.0033510528098980295,1.3033320903778076
44.0,0.03666515420788921,-1.8284882711024237,1.1137785498767812,-0.0033510528098980295,1.3098857402801514
45.0,0.03666515420788921,-1.7387543111143247,0.9367774620131398,-0.0033510528098980295,1.3123364448547363
50.0,0.03666515420788921,-1.7425865051114544,0.9759520062509963,-0.0033510528098980295,1.3175296783447266
51.0,0.03666515420788921,-1.7332981402341792,0.9818903712236773,-0.0033510528098980295,1.3070096969604492
52.0,0.03666515420788921,-1.7205101772552382,0.9750673065449318,-0.0033510528098980295,1.3202769756317139
57.0,0.03666515420788921,-1.6268158256537775,0.9399770900761716,-0.0033510528098980295,1.3398876190185547
58.0,0.03666515420788921,-1.623710279895886,0.9169785702477308,-0.0033510528098980295,1.3244686126708984
59.0,0.03666515420788921,-1.641624368836545,0.9223042449333235,-0.0033510528098980295,1.3203821182250977
64.0,0.03666515420788921,-1.0883618242299367,0.7587623825067188,-0.0033510528098980295,1.355703353881836
65.0,0.03666515420788921,-1.6319436664749314,0.9511613050349503,-0.0033510528098980295,1.3276443481445312
66.0,0.03666515420788921,-1.4699822091704922,0.9128583091316825,-0.0033510528098980295,1.3318133354187012
71.0,0.03666515420788921,-1.4783399230391434,0.8756382523746247,-0.0033510528098980295,1.3374872207641602
72.0,0.03666515420788921,-1.484299200475427,0.874649706672346,-0.0033510528098980295,1.3339755535125732
73.0,0.03666515420788921,-1.4952762553789916,0.8827525260035322,-0.0033510528098980295,1.337371826171875
74.0,0.03666515420788921,-1.4905719585486097,0.936080909800821,-0.0033510528098980295,1.3392443656921387
79.0,0.03666515420788921,-1.1598580809361303,0.8175752445551886,-0.0033510528098980295,1.332643985748291
80.0,0.03666515420788921,-1.120199992501872,0.7722241784704081,-0.0033510528098980295,1.3409247398376465
81.0,0.03666515420788921,-1.0893177515625312,0.7808825413238476,-0.0033510528098980295,1.3414006233215332
82.0,0.03666515420788921,-1.0984543063518224,0.7940617472235131,-0.0033510528098980295,1.3379459381103516
83.0,0.03666515420788921,-1.09400713536358,0.7567964185291223,-0.0033510528098980295,1.343550205230713
84.0,0.03666515420788921,-1.0798089835107345,0.7941069909658187,-0.0033510528098980295,1.3530499935150146
85.0,0.03666515420788921,-1.0791363711698356,0.7968975831173414,-0.0033510528098980295,1.3491218090057373
86.0,0.03666515420788921,-0.6417866673702326,0.7021369470136389,-0.0033510528098980295,1.3441870212554932
91.0,0.03666515420788921,-0.6620210888706552,0.5804338268413896,-0.0033510528098980295,1.3490769863128662
96.0,0.03666515420788921,-0.5245696675015032,0.7165100589152906,-0.0033510528098980295,1.35038423538208
101.0,0.03666515420788921,-0.15406183795945927,0.7378669596486713,-0.0033510528098980295,1.3537628650665283
106.0,0.03666515420788921,-0.19792903900238557,0.5925658586085899,-0.0033510528098980295,1.355069637298584
111.0,0.03666515420788921,-0.19061307285824514,0.6032397994380352,-0.0033510528098980295,1.353605031967163
112.0,0.03666515420788921,-0.7984333200473963,0.669337717658049,-0.0033510528098980295,1.3586201667785645
113.0,0.03498692994915075,-0.8352819536609515,0.7429167088588734,-0.001672828551159573,1.3576948642730713
118.0,0.03498692994915075,-0.8264315019438888,0.768344159753605,-0.001672828551159573,1.3636524677276611
123.0,0.03498692994915075,-0.787369102807274,0.7824943120938829,-0.001672828551159573,1.3735086917877197
128.0,0.03498692994915075,-0.7046122879404848,0.7264136078033492,-0.001672828551159573,1.3681423664093018
129.0,0.03498692994915075,-0.6927709612840358,0.7303898671650647,-0.001672828551159573,1.3721356391906738
130.0,0.03498692994915075,-0.6626860740070868,0.707410278076793,-0.001672828551159573,1.3726062774658203
135.0,0.03498692994915075,-0.6488653993792775,0.718620228133663,-0.001672828551159573,1.3775055408477783
136.0,0.021060669402663587,-0.7023627032161127,0.7609082495540275,0.012253431995327593,1.3724286556243896
141.0,0.021060669402663587,-0.7102638648491941,0.7584740764833776,0.012253431995327593,1.3734314441680908
146.0,0.021060669402663587,-0.729115106045101,0.6163904154436847,0.012253431995327593,1.3826930522918701
147.0,0.021060669402663587,-0.73978169937114,0.789136760341851,0.012253431995327593,1.3816795349121094
148.0,0.021060669402663587,-0.5973332658855403,0.7762634217245238,0.012253431995327593,1.3911879062652588
153.0,0.021060669402663587,-0.724209277284499,0.7646981428465207,0.012253431995327593,1.3939874172210693
