cost,incumbents,operation_time
16.339850002884624,44.50457763671875,0.0
17.92304045551763,44.504576252594255,32.76887345314026
19.50360611517467,44.504576252594255,63.5754828453064
21.083488778205805,44.504576252594255,92.8552656173706
22.64147742711319,44.504576252594255,126.0419111251831
24.211036746561547,44.504576252594255,160.17202854156494
25.6820692662024,44.504576252594255,195.4852647781372
27.215083954479326,44.504576252594255,231.20075035095215
28.76696780795926,44.504576252594255,267.71539068222046
30.31615337729118,44.504576252594255,307.36818408966064
31.876865684746175,44.504576252594255,348.6577925682068
33.44922183741842,44.504576252594255,389.84408044815063
34.98426263726587,44.504576252594255,430.9487946033478
36.55731779098853,44.504576252594255,473.03689217567444
38.086598898116705,44.504576252594255,515.1649777889252
39.60937584865066,44.504576252594255,556.287994146347
41.15017397505449,44.504576252594255,598.0912020206451
42.683007937144986,44.504576252594255,640.0116024017334
44.1906445293426,44.504576252594255,684.8864860534668
45.71857156100458,44.504576252594255,733.1713395118713
47.2456127139103,44.504576252594255,781.0507225990295
48.79325874199171,44.504576252594255,831.016147851944
50.32075351206805,44.504576252594255,878.3175783157349
51.820529016431664,44.504576252594255,925.7629506587982
53.31084782189964,44.504576252594255,972.3432674407959
54.854558408755906,44.504576252594255,1020.0594780445099
56.38070643472738,44.504576252594255,1069.5159120559692
57.893672272379845,44.504576252594255,1121.6459381580353
59.41103878107108,44.504576252594255,1176.0524344444275
60.9145195780333,44.504576252594255,1226.556580066681
62.4546233397373,44.504576252594255,1277.4006624221802
63.97568331101421,44.504576252594255,1328.7161343097687
65.47844311492715,44.504576252594255,1380.8644125461578
66.99084073460132,44.504576252594255,1434.8065032958984
68.51737387279469,44.504576252594255,1488.0434610843658
70.08864754443232,44.504576252594255,1542.8681547641754
71.59561762565528,44.504576252594255,1596.8425269126892
73.10055140807228,44.504576252594255,1650.1602115631104
74.59200670710965,44.504576252594255,1704.6407499313354
76.08984966588395,44.504576252594255,1760.5777757167816
77.62611562472257,44.504576252594255,1814.394829750061
79.13440179619028,44.504576252594255,1870.129029750824
80.65054199210243,44.504576252594255,1924.0172591209412
82.14203772749626,44.504576252594255,1978.4541862010956
83.64723015387503,44.504576252594255,2032.7843253612518
85.18273046523281,44.504576252594255,2087.820183992386
86.71016025628097,44.504576252594255,2143.2695429325104
88.22827296278895,44.504576252594255,2198.38787484169
89.72076073047555,44.504576252594255,2252.977906227112
91.241295336413,44.504576252594255,2308.161110639572
92.73657763422152,44.504576252594255,2364.2002103328705
94.25114792333038,44.504576252594255,2420.4099848270416
95.79743432589612,44.504576252594255,2475.6271629333496
97.30507954144751,44.504576252594255,2532.392154932022
98.8606545012005,44.504576252594255,2591.0041625499725
100.38096510719915,44.504576252594255,2647.374124765396
101.50587008006929,44.504576252594255,2704.0396761894226
103.08654332985216,44.504576252594255,2764.563341140747
104.63932830780351,44.504576252594255,2824.89133810997
106.2242014804843,44.504576252594255,2882.3606703281403
107.7990878310059,44.504576252594255,2940.641954421997
109.35991973500981,44.504576252594255,2998.152866601944
110.93779344853975,44.504576252594255,3058.387044429779
112.50518577065418,44.504576252594255,3117.402056455612
114.0748626716042,44.504576252594255,3178.42439866066
115.64860218883882,44.504576252594255,3239.5862095355988
117.21351503341108,44.504576252594255,3305.905460357666
118.78361407700214,44.504576252594255,3371.3757667541504
120.35627162878532,44.504576252594255,3435.8834750652313
121.86279041995945,44.504576252594255,3500.09677028656
123.43361758679954,44.504576252594255,3564.9091336727142
124.99897356719615,44.504576252594255,3628.461578845978
126.49935696459244,44.504576252594255,3696.898580789566
128.05922630740974,44.504576252594255,3762.023792028427
129.64361030408892,44.504576252594255,3825.1178045272827
131.21021648964003,44.504576252594255,3887.628098011017
132.71061463204293,44.504576252594255,3948.7338783740997
134.28028661135232,44.504576252594255,4009.591094970703
135.844295375762,44.504576252594255,4071.6805226802826
137.42555624234674,44.504576252594255,4134.906629085541
138.99839907279377,44.504576252594255,4198.015326023102
140.57948076777893,44.504576252594255,4261.552000761032
142.13127481713363,44.504576252594255,4325.639484643936
143.69692817390452,44.504576252594255,4389.797787189484
145.2732300204097,44.504576252594255,4454.9264504909515
146.83353213517185,44.504576252594255,4519.130320310593
148.37348660376273,44.504576252594255,4585.460467100143
149.9486380634731,44.504576252594255,4652.933886528015
151.52835752315892,44.504576252594255,4720.575747251511
153.1049203836986,44.504576252594255,4788.401190519333
154.67595144858566,44.504576252594255,4857.4039850234985
156.24855437530525,44.504576252594255,4925.389706850052
157.82058468813253,44.504576252594255,4993.957294225693
159.39947565143916,44.504576252594255,5063.373140335083
160.97211828149625,44.504576252594255,5134.360286235809
162.55707635571972,44.504576252594255,5205.4110317230225
164.1415392476196,44.504576252594255,5276.470175504684
165.72180449252073,44.504576252594255,5347.621080875397
167.29440920653806,44.504576252594255,5420.384433507919
168.87874331790798,44.504576252594255,5493.722512960434
170.45025709170915,44.504576252594255,5568.277153968811
172.0162628905009,44.504576252594255,5642.582746744156
173.56809911704934,44.504576252594255,5716.505722284317
175.14043458876395,44.504576252594255,5792.758855819702
176.7164219101774,44.504576252594255,5867.351162195206
178.2236192498408,44.504576252594255,5942.577989816666
179.79440959341892,44.504576252594255,6019.310890674591
181.359921960244,44.504576252594255,6097.995656967163
182.91608379336202,44.504576252594255,6174.712870836258
184.48244919724817,44.504576252594255,6253.176537513733
185.98806171139938,44.504576252594255,6331.192841529846
187.55592216782324,44.504576252594255,6409.171857595444
189.14006900420117,44.504576252594255,6491.894572734833
190.7210795163249,44.504576252594255,6571.982733011246
192.26858930246814,44.504576252594255,6652.723984718323
193.8532303016371,44.504576252594255,6735.189448595047
195.43726328428036,44.504576252594255,6819.555999040604
197.01342540224456,44.504576252594255,6902.813958644867
198.58455179806398,44.504576252594255,6986.286944389343
200.13313485029988,44.504576252594255,7069.943801641464
201.69388956752294,44.504576252594255,7154.9378435611725
203.27655589490178,44.504576252594255,7241.740252256393
204.85506385561249,44.504576252594255,7328.716648817062
206.416467849799,44.504576252594255,7414.807014226913
207.9958040228821,44.504576252594255,7503.739115476608
209.57460323449868,44.504576252594255,7592.03086066246
211.13485935245322,44.504576252594255,7682.070651054382
212.69310341255206,44.504576252594255,7770.530957221985
214.2758498933256,44.504576252594255,7860.43869304657
215.82422742256372,44.504576252594255,7951.692019939423
217.4060055964756,44.504576252594255,8043.787490367889
218.95711110052386,44.504576252594255,8135.259017944336
220.5306969645204,44.504576252594255,8228.479009866714
222.09943006607148,44.504576252594255,8323.030157327652
223.67507011973748,44.504576252594255,8418.73299074173
225.2278967763574,44.504576252594255,8515.707439661026
226.79950628181092,44.504576252594255,8611.835028886795
228.37486042701403,44.504576252594255,8708.936195135117
229.9406777244154,44.504576252594255,8806.52360367775
231.48364947322517,44.504576252594255,8904.720014333725
233.0618385207274,44.504576252594255,9003.933641910553
234.64273849175726,44.504576252594255,9104.273627281189
236.21939892112604,44.504576252594255,9205.2437479496
237.77395760790728,44.504576252594255,9306.346694231033
239.35541740524064,44.504576252594255,9408.680918693542
240.93670688436848,44.504576252594255,9511.737360715866
242.50979746856913,44.504576252594255,9616.030621051788
244.06352460643961,44.504576252594255,9720.39926457405
245.6214888573998,44.504576252594255,9825.900798797607
247.18555604200947,44.504576252594255,9932.724424362183
248.7339545213107,44.504576252594255,10040.745950460434
250.3049657267769,44.504576252594255,10149.50115776062
251.8804908477514,44.504576252594255,10258.576961517334
253.46496607422262,44.504576252594255,10367.486758232117
255.0450721041037,44.504576252594255,10476.448558807373
256.6278341693475,44.504576252594255,10586.22511792183
258.1931297651579,44.504576252594255,10699.104396343231
259.7700876742316,44.504576252594255,10811.441019296646
261.3537563286829,44.504576252594255,10926.156686782837
262.9327423877748,44.504576252594255,11040.464981555939
264.4987813325214,44.504576252594255,11156.685583114624
266.081227459042,44.504576252594255,11272.923770666122
267.6535945004515,44.504576252594255,11391.811561107635
