cost,SR,operation_time,time
0.0,609.26,11.423424243927002,11.423424243927002
6.0,601.5653932189941,0.0021178722381591797,0.0010933876037597656
7.0,474.6166131591797,0.002508878707885742,0.0010840892791748047
10.0,279.13933349609374,0.0008170604705810547,0.0010988712310791016
14.0,279.13933349609374,0.0014171600341796875,0.0008275508880615234
17.0,279.13933349609374,0.0020189285278320312,0.0007617473602294922
19.0,179.76506591796874,0.0013973712921142578,0.0012264251708984375
20.0,179.76506591796874,0.0013515949249267578,0.0010957717895507812
28.0,179.76506591796874,0.0014090538024902344,0.0010924339294433594
36.0,179.76506591796874,0.0008478164672851562,0.0015506744384765625
37.0,179.76506591796874,0.0012202262878417969,0.0010879039764404297
38.0,179.76506591796874,0.001447439193725586,0.0013937950134277344
41.0,179.76506591796874,0.0018384456634521484,0.0011539459228515625
45.0,179.76506591796874,0.001547098159790039,0.0010805130004882812
47.0,179.76506591796874,0.0028874874114990234,0.0012171268463134766
48.0,179.76506591796874,0.00330352783203125,0.001310586929321289
54.0,179.76506591796874,0.0013415813446044922,0.0017268657684326172
59.0,179.76506591796874,0.001352548599243164,0.0012848377227783203
60.0,179.76506591796874,0.0008976459503173828,0.0013000965118408203
62.0,179.76506591796874,0.0014028549194335938,0.001659393310546875
66.0,179.76506591796874,0.0018770694732666016,0.0013873577117919922
69.0,179.76506591796874,0.0020542144775390625,0.0013306140899658203
70.0,179.76506591796874,0.0012879371643066406,0.0013866424560546875
71.0,179.76506591796874,0.0013773441314697266,0.0015282630920410156
78.0,179.76506591796874,0.0014586448669433594,0.001432180404663086
87.0,179.76506591796874,0.0016646385192871094,0.0015811920166015625
89.0,20.05339599609374,0.0014586448669433594,0.0016880035400390625
91.0,20.05339599609374,0.0012590885162353516,0.0015516281127929688
97.0,20.05339599609374,0.0008022785186767578,0.001596689224243164
100.0,20.05339599609374,0.0014393329620361328,0.0015866756439208984
106.0,20.05339599609374,0.0008199214935302734,0.0019185543060302734
111.0,20.05339599609374,0.0011126995086669922,0.001691579818725586
116.0,20.05339599609374,0.0008668899536132812,0.00170135498046875
117.0,20.05339599609374,0.001211404800415039,0.001756429672241211
120.0,20.05339599609374,0.0007483959197998047,0.0018680095672607422
124.0,20.05339599609374,0.0007903575897216797,0.0021262168884277344
128.0,-3.798959960937509,0.0007777214050292969,0.0018885135650634766
130.0,-3.798959960937509,0.0007793903350830078,0.0018970966339111328
132.0,-3.798959960937509,0.0010449886322021484,0.001954793930053711
137.0,-3.798959960937509,0.0010886192321777344,0.002227306365966797
141.0,-3.798959960937509,0.0007805824279785156,0.002058744430541992
146.0,-3.798959960937509,0.0010743141174316406,0.002218008041381836
153.0,-21.57422851562501,0.0007503032684326172,0.002680540084838867
157.0,-24.53840087890626,0.0008118152618408203,0.0021648406982421875
163.0,-24.53840087890626,0.0008771419525146484,0.0020856857299804688
168.0,-24.53840087890626,0.0011942386627197266,0.003262758255004883
169.0,-24.53840087890626,0.0010228157043457031,0.003639698028564453
174.0,-24.53840087890626,0.0009315013885498047,0.0023419857025146484
180.0,-24.53840087890626,0.0013039112091064453,0.0023872852325439453
186.0,-24.53840087890626,0.0007891654968261719,0.0023193359375
193.0,-64.37427734375001,0.0008261203765869141,0.0024170875549316406
199.0,-64.37427734375001,0.0007593631744384766,0.002429485321044922
207.0,-64.37427734375001,0.0010650157928466797,0.003314971923828125
