cost,SR,IR,rmse,r2,max_value,operation_time
51.0,0.8206914820987947,0.9347111861140331,0.2553118319034333,0.6831888148962814,1.352891787020468,0.2957184314727783
52.0,0.8213181159447629,0.953905903577055,0.2312443208187555,0.7401033263987025,1.3522651531744998,0.29834413528442383
56.0,0.8209252314194089,0.9789049865158339,0.22355080067191113,0.7571091951379962,1.3526580376998538,0.3004598617553711
61.0,0.821124878559516,1.051163962538412,0.24685953270088204,0.7038181780536739,1.3524583905597467,0.305452823638916
62.0,0.8199457586964343,0.9503896369691163,0.2254217569619019,0.753026532453988,1.3536375104228284,0.3072695732116699
63.0,0.7895663272209807,0.9350677078952638,0.21720180277300583,0.7707098312092413,1.384016941898282,0.30634212493896484
64.0,0.7870190939719199,0.8957027152617743,0.20656700768148714,0.7926134720965394,1.3865641751473428,0.30615949630737305
69.0,0.7905700721165507,1.0170615416618827,0.24347134623079425,0.7118926684793613,1.383013197002712,0.3070688247680664
74.0,0.788554755956155,0.9997329658744265,0.23777365620845922,0.7252193841895549,1.3850285131631077,0.3144967555999756
75.0,0.7880373542501351,0.928974128285492,0.2191977392820756,0.7664764034667115,1.3855459148691276,0.3068368434906006
80.0,0.7892092997061431,0.9560793566320367,0.2250723892108285,0.7537914813029295,1.3843739694131196,0.30756640434265137
81.0,0.788557994659512,0.8615782941492691,0.1888444029905963,0.8266727581050052,1.3850252744597507,0.31290173530578613
82.0,0.7882086432326636,0.847612965992119,0.169226997823535,0.860813234901335,1.385374625886599,0.3058924674987793
87.0,0.7867451732598587,0.831811745154986,0.1662658548024962,0.8656416279704202,1.386838095859404,0.31859660148620605
91.0,0.7880559782714576,1.5977723830484398,0.44032422652659026,0.0576683073166564,1.3855272908478051,0.3133416175842285
95.0,0.7878591011830016,1.6614849685588675,0.4560331027794205,-0.010767645634496725,1.385724167936261,0.31168437004089355
99.0,0.4070074203194043,1.6391503170166244,0.45281355512558286,0.003453709706319641,1.7665758487998584,0.3149223327636719
100.0,0.4076110869357752,0.6869777206770553,0.14588440526441773,0.8965628937796853,1.7659721821834875,0.31297731399536133
101.0,0.4046556139076518,0.690762456530414,0.12476460524583301,0.9243443399190032,1.7689276552116109,0.3182539939880371
102.0,0.40593875854419714,0.6755086420289556,0.1215441746098702,0.9281995923341274,1.7676445105750656,0.3194153308868408
108.0,0.4078336649984511,0.7233687400399369,0.14857866732015593,0.8927069590726874,1.7657496041208116,0.3206789493560791
112.0,0.40693275685798547,1.5026367123731195,0.4198625128387582,0.14321308545936617,1.7666505122612772,0.31600284576416016
116.0,0.40722914415555245,1.4450456907617022,0.4090986198376919,0.18658044643502847,1.7663541249637102,0.31656932830810547
120.0,0.40659590659406497,1.4142783112512385,0.39144684472386465,0.2552608504099898,1.7669873625251977,0.3197019100189209
124.0,0.40803002411876044,1.4082405856926834,0.38418175044234176,0.28264842329295325,1.7655532450005023,0.32150793075561523
128.0,0.40651705031659624,1.3654954786546998,0.3726531186639051,0.32505540571541036,1.7670662188026665,0.3194427490234375
132.0,0.40701426737386903,1.3416968596234673,0.36740648187601505,0.34392693345792413,1.7665690017453937,0.3191962242126465
136.0,0.40712261394974014,0.8441519950388416,0.19469694276765565,0.8157629764313565,1.7664606551695226,0.321199893951416
137.0,0.4071293886811862,0.6293242989168439,0.09976754187772023,0.9516231956072849,1.7664538804380765,0.3268859386444092
143.0,0.4056976848808507,0.6668971368274579,0.11854217970683306,0.9317025656175013,1.767885584238412,0.3254384994506836
149.0,0.40707998554016633,0.6411339163865146,0.11282959334900819,0.9381265072773248,1.7665032835790964,0.32399678230285645
150.0,0.40567097967168486,0.5780638043701094,0.0858293146549286,0.9641961335444234,1.7679122894475778,0.3200714588165283
