cost,incumbents,operation_time
55,-0.9058351516723633,3.1377651691436768
58,-0.9058351516723633,3.03828763961792
59,-0.9058351516723633,2.944892644882202
60,-0.9058351516723633,2.775724172592163
63,-0.9058351516723633,2.9064579010009766
67,-0.9058351516723633,2.9440739154815674
70,-0.9058351516723633,2.9693617820739746
78,-0.9058351516723633,3.4782400131225586
79,-0.9058351516723633,3.1109063625335693
80,-0.9058351516723633,3.079268455505371
