cost,incumbents,operation_time
51,-41.638267517089844,6.890296936035156e-05
61,-33.17716979980469,6.127357482910156e-05
62,-33.17716979980469,9.608268737792969e-05
63,-33.17716979980469,6.389617919921875e-05
73,-33.17716979980469,6.29425048828125e-05
83,-33.17716979980469,6.29425048828125e-05
84,-33.17716979980469,7.295608520507812e-05
85,-33.17716979980469,5.817413330078125e-05
95,-33.17716979980469,6.079673767089844e-05
96,-33.17716979980469,0.0001678466796875
97,-33.17716979980469,9.608268737792969e-05
98,-33.17716979980469,8.988380432128906e-05
99,-33.17716979980469,8.20159912109375e-05
100,-33.17716979980469,8.988380432128906e-05
101,-33.17716979980469,8.487701416015625e-05
102,-33.17716979980469,9.274482727050781e-05
103,-33.17716979980469,6.604194641113281e-05
104,-33.17716979980469,0.00016999244689941406
105,-33.17716979980469,9.894371032714844e-05
106,-33.17716979980469,0.00010585784912109375
107,-33.17716979980469,8.225440979003906e-05
108,-33.17716979980469,0.00011491775512695312
109,-33.17716979980469,8.320808410644531e-05
119,-33.17716979980469,0.00011301040649414062
129,-33.17716979980469,0.0001327991485595703
130,-33.17716979980469,0.00013327598571777344
131,-33.17716979980469,0.00021886825561523438
132,-33.17716979980469,0.0001289844512939453
133,-33.17716979980469,0.00010275840759277344
134,-33.17716979980469,9.393692016601562e-05
135,-33.17716979980469,8.559226989746094e-05
136,-33.17716979980469,9.918212890625e-05
137,-33.17716979980469,9.012222290039062e-05
147,-33.17716979980469,0.00019502639770507812
148,-33.17716979980469,0.00015401840209960938
149,-33.17716979980469,7.605552673339844e-05
159,-28.356101989746094,7.295608520507812e-05
169,-28.356101989746094,9.226799011230469e-05
179,-28.356101989746094,0.00010204315185546875
