cost,incumbents,operation_time
520,25.789215308140463,0.0
620,47.247133242149935,14.112965822219849
720,47.247133242149935,17.124861001968384
820,47.247133242149935,14.775292158126831
920,47.247133242149935,14.742391347885132
1020,47.247133242149935,13.46795105934143
1120,47.247133242149935,13.767896890640259
1220,47.247133242149935,12.400660514831543
1320,47.82268685247959,13.186071634292603
1420,47.82268685247959,12.453921556472778
1520,47.82268685247959,13.407985210418701
