cost,SR,IR,rmse,max_value,operation_time
251,-6.073001660293883,11.390854049127697,11.901760902754926,115.28377894300873,8.317299365997314
261,-6.073001660293883,11.92394365580492,11.981303866263097,115.28377894300873,8.098436117172241
262,-6.073001660293883,12.335245244468553,11.475356185318812,115.28377894300873,8.115121603012085
272,-6.073001660293883,12.650661539352512,12.0857238478424,115.28377894300873,8.134788751602173
282,-6.073001660293883,11.650073576946681,12.80742263277024,115.28377894300873,8.517650604248047
283,-6.073001660293883,12.571610248472822,15.97649422411936,115.28377894300873,8.26406979560852
293,-6.073001660293883,12.927891530188333,16.322924993857878,115.28377894300873,8.18766736984253
393,-6.073001660293883,13.054021175980992,15.610129950624097,115.28377894300873,8.196854829788208
493,-6.073001660293883,13.049068137656604,15.63022742642465,115.28377894300873,8.316293478012085
593,-6.073001660293883,13.047487630511085,15.61690118035692,115.28377894300873,8.11018419265747
