cost,SR,IR,rmse,max_value,operation_time
260,-28.70003181911767,-24.976668242780832,13.782988760318222,114.58255440212548,2.357226610183716
270,-28.70003181911767,-25.234763032432355,13.546214965519592,114.58255440212548,2.720747947692871
280,-28.70003181911767,-25.540109525597046,13.588828928145164,114.58255440212548,2.3349907398223877
290,-29.624172685671496,-25.55408326131257,13.58865195166085,115.50669526867931,2.346482992172241
300,-29.624172685671496,-25.586066294194566,13.520954590628541,115.50669526867931,2.3606441020965576
310,-29.624172685671496,-25.582007258269883,13.509138531998508,115.50669526867931,2.0329511165618896
320,-30.557136087921833,-25.580043894704488,13.504856234429344,116.43965867092965,2.1586899757385254
330,-30.557136087921833,-25.58023204548094,13.5007789631412,116.43965867092965,2.048233985900879
340,-30.557136087921833,-25.58013675356598,13.498873195650726,116.43965867092965,1.9572217464447021
350,-30.557136087921833,-25.569041100959055,13.493934431664742,116.43965867092965,2.0347511768341064
