cost,SR,IR,max_value,operation_time
17.340781504102264,1.7319633288212604,2.6414990686020374,12.065860577123564,0.31920933723449707
18.340821747481275,1.7315704442959063,2.776357715335161,12.066253461648918,0.3185551166534424
19.34584109061939,1.7317700914360135,2.4392418819196227,12.06605381450881,0.3196582794189453
20.352728181333326,1.7305909715729317,2.432115339318244,12.067232934371892,0.332744836807251
21.365928586304214,1.7327761360580585,2.1339972869165926,12.065047769886766,0.326336145401001
22.36607803148722,0.09667265337763986,2.122323981856372,13.701151252567184,0.32782936096191406
23.36776033045293,0.10022363152227065,2.1145362657739213,13.697600274422554,0.3271033763885498
24.388654669446783,0.09820831536187491,2.111047787012133,13.69961559058295,0.3304290771484375
25.408344138314302,0.09769091365585503,2.1061625205662224,13.70013299228897,0.3324246406555176
26.416800288032697,0.09886285911186299,2.1016331841314795,13.698961046832961,0.33173513412475586
27.41797702924001,0.09821155406523197,2.084649006821527,13.699612351879592,0.32985925674438477
28.421402122350294,0.09786220263838352,2.0803378102308905,13.69996170330644,0.33093786239624023
29.430947842392637,0.09639873266557863,2.082655243943849,13.701425173279246,0.33647990226745605
30.434293494168436,0.0977095376771775,2.071161678215498,13.700114368267647,0.3258519172668457
31.435886291820278,0.09751266058872154,2.080933440555757,13.700311245356103,0.32946109771728516
32.43651363410525,0.09820105421811043,2.047846217650001,13.699622851726714,0.3405423164367676
33.441262162992764,0.09880472083448133,2.0709331893469205,13.699019185110343,0.3347957134246826
34.445664901320335,0.09584924780635795,2.047699160976613,13.701974658138466,0.33049821853637695
35.469550104849276,0.09713239244290328,2.0446217889815337,13.700691513501921,0.3394153118133545
36.47045255946683,0.09902729889715722,2.0649813021302954,13.698796607047667,0.3347208499908447
37.47268265381697,0.0981263907566916,2.069841975288419,13.699697515188133,0.3347642421722412
38.48479957176331,0.09842277805425859,2.118330076433409,13.699401127890566,0.3399989604949951
39.48950893121746,0.09778954049277111,2.0938172280463476,13.700034365452053,0.3400099277496338
40.48974934293106,0.09922365801746658,2.1284877830347497,13.698600247927358,0.343766450881958
41.49376213169861,0.09771068421530238,2.108753041630054,13.700113221729522,0.34201860427856445
42.497641054639274,0.09820790127257517,2.109940341954559,13.699616004672249,0.34625244140625
43.5012771693595,0.09831624784844628,2.097146608006998,13.699507658096378,0.33432507514953613
44.501548274534514,0.09832302257989234,2.110636645572953,13.699500883364932,0.34804463386535645
45.51264258790963,0.09689131877955681,2.115618265888436,13.700932587165267,0.3476710319519043
46.51298608235981,0.09827361943887247,2.1190605571087815,13.699550286505952,0.3383502960205078
47.513922567846485,0.096864613570391,-12644.471440793193,13.700959292374433,0.34569287300109863
48.519639280736676,0.09722847943764812,2.2371626197406798,13.700595426507176,0.346879243850708
49.522407693321384,0.09833740668243429,2.354353241373582,13.69948649926239,0.3540034294128418
50.53058221553223,0.09624051690905056,2.5650133762323755,13.701583389035774,0.3589010238647461
51.53165137936787,0.09806941901904231,2.8692595935851024,13.699754486925782,0.36248278617858887
52.53785664994674,0.09745993716630785,3.1285607800128012,13.700363968778516,0.3680002689361572
53.5424827815383,0.09811691463680638,3.4052625040574327,13.699706991308018,0.36452651023864746
