cost,incumbents,operation_time
120,1.5185220526375167,0.0
130,2.0261979217603368,2.6764607429504395
140,2.0261979217603368,2.447666883468628
150,2.0261979217603368,2.4156479835510254
160,2.0261979217603368,3.804027557373047
170,2.0261979217603368,3.6732118129730225
180,2.0261979217603368,2.669302225112915
190,2.0261979217603368,2.4569427967071533
200,2.0261979217603368,3.7664682865142822
210,2.0261979217603368,3.735145330429077
220,2.0261979217603368,3.6490025520324707
