cost,incumbents,operation_time
120,-0.04912562517808683,0.0
130,0.9607673631714209,1.5924513339996338
140,0.9607673631714209,1.2492001056671143
150,0.9607673631714209,1.3852615356445312
160,0.9607673631714209,1.2302601337432861
170,0.9607673631714209,1.4262056350708008
180,0.9607673631714209,1.1954939365386963
190,0.9607673631714209,1.1841838359832764
200,0.9607673631714209,1.1938486099243164
210,1.1229521239965736,1.2497870922088623
220,1.1229521239965736,1.217050313949585
