cost,SR,IR,rmse,r2,max_value,operation_time
50.0,0.035325374685288236,-0.3967865321289491,0.6795549504648957,-2.3918143447930302,-0.0019441621825702661,0.0
51.0,0.035325374685288236,-0.4709550887889119,1.2112713093203515,-9.7762032076777,-0.0019441621825702661,1.3978502750396729
52.0,0.035325374685288236,-0.046059082180159305,0.769177581243928,-3.345463902861934,-0.0019441621825702661,1.2747275829315186
53.0,0.035325374685288236,0.18414565150374762,0.7395026835101849,-3.016635478361895,-0.0019441621825702661,1.2630054950714111
54.0,0.033328466693448446,-0.8035943923300172,0.5147906339267708,-0.9464541807202025,5.274580926952904e-05,1.737701416015625
55.0,0.033328466693448446,-1.3361993525636646,0.6914118203209547,-2.5112076274142803,5.274580926952904e-05,1.7861783504486084
56.0,0.031753236831367986,-0.9791861938601665,1.0473944337089147,-7.057557891489331,0.001627975671349985,1.7746450901031494
57.0,0.031753236831367986,-0.872941342265278,0.8346761205615277,-4.117040909800077,0.001627975671349985,1.748708963394165
58.0,0.00041005712291234536,-0.688962923194317,0.8154702237765465,-3.884263965096837,0.032971155379805626,1.7719237804412842
59.0,0.00041005712291234536,-0.6821317981065121,0.7884457439618813,-3.565901495078541,0.032971155379805626,1.739386796951294
60.0,0.00041005712291234536,-0.9512316690922961,0.6549677035413501,-2.1508133891762617,0.032971155379805626,1.7764301300048828
61.0,0.00041005712291234536,0.7502272219073327,0.7578269179111606,-3.218159193277902,0.032971155379805626,1.7362565994262695
62.0,0.00041005712291234536,1.032943211757723,0.7610178348125045,-3.253756061501009,0.032971155379805626,1.7714474201202393
63.0,0.00041005712291234536,1.0326540980333894,0.7609885168221191,-3.2534283183881163,0.032971155379805626,1.7633819580078125
64.0,0.00041005712291234536,1.033000944326161,0.7610184326617148,-3.2537627449336037,0.032971155379805626,1.7501001358032227
65.0,0.00041005712291234536,1.0330009443261616,0.7610184326617148,-3.2537627449336037,0.032971155379805626,1.730262279510498
66.0,0.00041005712291234536,0.9722294773004653,0.7587726527114667,-3.2286939184474814,0.032971155379805626,1.766913652420044
67.0,0.00041005712291234536,0.9996197233663631,0.7597030920317213,-3.2390710859246576,0.032971155379805626,1.7694239616394043
68.0,0.00041005712291234536,1.0330009406128993,0.7610184326811344,-3.2537627451506985,0.032971155379805626,1.7602591514587402
69.0,0.00041005712291234536,1.0330009443261616,0.7610184326617148,-3.2537627449336037,0.032971155379805626,1.7654118537902832
70.0,0.00041005712291234536,-0.547092211752925,0.7660316165483368,-3.3099903800440647,0.032971155379805626,1.759885311126709
71.0,0.00041005712291234536,1.0290640138835552,0.7609229333558545,-3.252695212576297,0.032971155379805626,1.7847929000854492
72.0,0.00041005712291234536,0.007079975696444696,0.40585659777248706,-0.20984053793977253,0.032971155379805626,1.7968103885650635
73.0,0.00041005712291234536,-0.9811136930612077,0.6662963997590557,-2.260752565447213,0.032971155379805626,1.7798733711242676
74.0,0.00041005712291234536,1.0330009443261616,0.7610184326617148,-3.2537627449336037,0.032971155379805626,1.794494390487671
75.0,0.00041005712291234536,1.0330009443261616,0.7610184326617148,-3.2537627449336037,0.032971155379805626,1.7984862327575684
76.0,0.00041005712291234536,1.0330009443261616,0.7610184326617148,-3.2537627449336037,0.032971155379805626,1.791862964630127
77.0,0.00041005712291234536,1.0330009443261616,0.7610184326617148,-3.2537627449336037,0.032971155379805626,1.7839441299438477
78.0,0.00041005712291234536,-0.013385892491526996,0.5873101030548017,-1.5334821857833933,0.032971155379805626,1.8253684043884277
79.0,0.00041005712291234536,0.880329242036095,0.7299170348536889,-2.9131807650577044,0.032971155379805626,1.8265726566314697
80.0,0.00041005712291234536,0.37697754446221676,0.7263832598273575,-2.8753824234254015,0.032971155379805626,1.818451166152954
81.0,0.00041005712291234536,0.22697720763282092,0.7384669075070572,-3.0053916487670618,0.032971155379805626,1.8024499416351318
82.0,0.00041005712291234536,-6.4500092372342905,2.2065648674669713,-34.761547996266216,0.032971155379805626,1.7974967956542969
83.0,0.00041005712291234536,0.09103020355898017,0.7420505629129163,-3.0443609564563054,0.032971155379805626,1.8394181728363037
84.0,0.00041005712291234536,-16.184300138719802,7.350328698350498,-395.82263146826335,0.032971155379805626,1.8053207397460938
85.0,0.00041005712291234536,-34.70957730193784,7.6840255232000185,-432.67112726385443,0.032971155379805626,1.7845609188079834
86.0,0.00041005712291234536,-2.341159637076745,0.7158973315966232,-2.764301482042443,0.032971155379805626,1.819058895111084
87.0,0.00041005712291234536,1.0330009443261616,0.7610184326617148,-3.2537627449336037,0.032971155379805626,1.8144617080688477
