cost,incumbents,operation_time
50.0,2.4807,0.0
59.783459195090984,2.4807,63.30509543418884
68.61000293811256,2.4807,115.84347200393677
78.42953275668401,2.4807,164.4693944454193
86.60039554211794,2.4807,213.40886855125427
94.08492977518598,2.4807,261.57518219947815
102.90361997649413,2.4807,313.16723251342773
112.6733874897539,2.4807,371.27360796928406
121.86716186257738,2.4807,517.4231028556824
131.6406419300226,2.4807,657.5941410064697
138.31454191879095,2.4807,812.6981275081635
148.05497961009877,2.4807,976.4902820587158
156.57945208890183,2.4807,1138.6110353469849
165.42424814601458,2.4807,1295.800398349762
173.37178950153162,2.4807,1442.9366466999054
182.32001283315066,2.4807,1521.5654957294464
191.5655814328267,2.4807,1600.9378368854523
198.50970838440318,2.4807,1684.0538804531097
207.97594906755157,2.4807,1769.0537266731262
215.2833984211378,2.4807,1862.1727244853973
223.66254650020278,2.4807,1951.9896771907806
231.71311020800846,2.4807,2045.756268978119
240.93605273151223,2.4807,2144.188174009323
249.7810290721116,2.4807,2239.3614070415497
257.58865622064195,2.4807,2338.3608105182648
265.9593084309469,2.4807,2435.7981028556824
273.30212621146785,2.4807,2538.9434089660645
281.271483904596,2.4807,2638.5363833904266
289.78330057094547,2.4807,2795.425894021988
298.2387799499989,2.4807,2968.317148208618
306.60800850212047,2.4807,3155.941386461258
