mse,wallclocktime,operation_time
0.06630413029961273,22.775744915008545,0.39055967330932617
0.06630413029961273,23.29692268371582,0.09127998352050781
0.063647429052421,23.998701572418213,0.2473134994506836
0.06326061242568763,24.43329954147339,0.41188955307006836
0.06326061242568763,24.738283395767212,0.3118281364440918
0.06326061242568763,25.503652811050415,0.41156482696533203
0.06326061242568763,25.962096452713013,0.14407730102539062
0.061587732701436394,26.34473991394043,0.36234140396118164
0.060978548862049585,27.008842945098877,0.3424098491668701
0.060978548862049585,27.470712184906006,0.1563432216644287
0.060978548862049585,28.10645604133606,0.22077226638793945
0.060978548862049585,28.452898740768433,0.2342684268951416
0.060978548862049585,28.791922092437744,0.26595354080200195
0.060978548862049585,29.25433039665222,0.17998385429382324
0.060978548862049585,29.90510606765747,0.08829832077026367
0.060978548862049585,30.253000259399414,0.18620729446411133
0.060978548862049585,30.703527450561523,0.2509593963623047
0.060457203414638006,31.032042026519775,0.07384967803955078
0.060457203414638006,31.27662205696106,0.19772624969482422
0.060457203414638006,31.778316020965576,0.629662036895752
0.060457203414638006,32.282089710235596,0.6138505935668945
0.060457203414638006,32.62788915634155,0.22820305824279785
0.05904619467413952,32.933239221572876,0.1411902904510498
0.05904619467413952,33.301092863082886,0.2661404609680176
0.05904619467413952,33.693806886672974,0.43253397941589355
0.05904619467413952,33.95119619369507,0.08520269393920898
0.05904619467413952,34.190906286239624,0.09390521049499512
0.05904619467413952,34.43726301193237,0.14153552055358887
0.05904619467413952,34.68620705604553,0.3760240077972412
0.05904619467413952,34.92785406112671,0.07339239120483398
0.05904619467413952,35.17190957069397,0.16114282608032227
0.05904619467413952,35.41515374183655,0.10930943489074707
0.05904619467413952,35.82378959655762,0.22235941886901855
0.05904619467413952,36.08631944656372,0.034522056579589844
0.05904619467413952,36.34858989715576,0.03958320617675781
0.05904619467413952,36.587674140930176,0.05113339424133301
0.05904619467413952,36.84539866447449,0.07345151901245117
0.05904619467413952,37.083603620529175,0.05541086196899414
0.05904619467413952,37.40870809555054,0.4928603172302246
0.05904619467413952,37.656612396240234,0.05327868461608887
0.05904619467413952,37.90114426612854,0.07863831520080566
0.05904619467413952,38.14235997200012,0.13735222816467285
0.05904619467413952,38.386292457580566,0.06914448738098145
0.05904619467413952,38.630576610565186,0.12035822868347168
0.05904619467413952,38.93629336357117,0.30629515647888184
0.05904619467413952,39.17876887321472,0.15125441551208496
0.05904619467413952,39.42178440093994,0.1578831672668457
0.05904619467413952,39.66293120384216,0.15161442756652832
0.05904619467413952,39.90982151031494,0.15955352783203125
0.05904619467413952,40.15151262283325,0.05901908874511719
0.05904619467413952,40.391377210617065,0.09509897232055664
0.05904619467413952,40.6300573348999,0.05795764923095703
0.05904619467413952,40.86961531639099,0.05879807472229004
0.05904619467413952,41.11024808883667,0.06083512306213379
0.05904619467413952,41.35359787940979,0.08287858963012695
0.05904619467413952,41.595024824142456,0.049456119537353516
0.05904619467413952,41.83749318122864,0.049985408782958984
0.05904619467413952,42.07848620414734,0.05784893035888672
0.05904619467413952,42.32104468345642,0.05694293975830078
0.05904619467413952,42.561941146850586,0.05643415451049805
0.05904619467413952,42.80248475074768,0.07034063339233398
0.05904619467413952,43.043124198913574,0.08780121803283691
0.05904619467413952,43.3410918712616,0.09038686752319336
0.05904619467413952,43.58441877365112,0.08585810661315918
0.05904619467413952,43.82386326789856,0.06421828269958496
0.05904619467413952,44.08050847053528,0.055389404296875
0.05904619467413952,44.33275055885315,0.05501604080200195
0.05904619467413952,44.58577919006348,0.0925142765045166
0.05904619467413952,44.825565814971924,0.08886170387268066
0.05904619467413952,45.06937503814697,0.08899283409118652
0.05904619467413952,45.309969663619995,0.0891561508178711
0.05904619467413952,45.55691933631897,0.0890355110168457
0.05904619467413952,45.795743227005005,0.08682847023010254
0.05904619467413952,46.04224681854248,0.08085107803344727
0.05904619467413952,46.28145146369934,0.057141780853271484
0.05904619467413952,46.52424383163452,0.0569300651550293
0.05904619467413952,46.764153718948364,0.05892133712768555
0.05904619467413952,47.002559661865234,0.05965113639831543
0.05904619467413952,47.241262674331665,0.06020927429199219
0.05904619467413952,47.484459400177,0.05976700782775879
0.05904619467413952,47.81772422790527,0.10169601440429688
0.05904619467413952,48.19633746147156,0.2504146099090576
0.05904619467413952,48.437973499298096,0.058122873306274414
0.05904619467413952,48.67916703224182,0.05711555480957031
0.05904619467413952,48.91782784461975,0.05688357353210449
0.05904619467413952,49.15862822532654,0.05909991264343262
0.05904619467413952,49.39868950843811,0.08022499084472656
0.05904619467413952,49.72190809249878,0.05100297927856445
0.05904619467413952,49.96206307411194,0.04871940612792969
0.05904619467413952,50.20721244812012,0.057771921157836914
0.05904619467413952,50.45480155944824,0.0571293830871582
0.05904619467413952,50.69929027557373,0.057207345962524414
0.05904619467413952,50.94060254096985,0.05774259567260742
0.05904619467413952,51.18066167831421,0.07042646408081055
0.05904619467413952,51.42351818084717,0.08649063110351562
0.05904619467413952,51.66466760635376,0.0480191707611084
0.05904619467413952,51.992417335510254,0.04141044616699219
0.05904619467413952,52.23189067840576,0.05884099006652832
0.05904619467413952,52.47308087348938,0.058272600173950195
0.05904619467413952,52.714359283447266,0.08645892143249512
