wallclocktime,mse
1.5783660411834717,0.06723530188488215
1.948162317276001,0.06666709102071829
3.317878246307373,0.06128872268379837
3.730546236038208,0.06012234090428107
5.614452600479126,0.06012234090428107
5.4143736362457275,0.06012234090428107
6.795983076095581,0.06012234090428107
7.390331983566284,0.06012234090428107
7.899035692214966,0.06012234090428107
8.186891555786133,0.06012234090428107
8.718975067138672,0.06012234090428107
9.69092607498169,0.06012234090428107
9.967872619628906,0.059923850471097606
10.212198495864868,0.058516033444733516
10.48733639717102,0.058516033444733516
10.920114994049072,0.058516033444733516
11.477768898010254,0.058516033444733516
11.863160610198975,0.058516033444733516
12.9634268283844,0.058516033444733516
13.39822506904602,0.058516033444733516
13.758143424987793,0.058516033444733516
14.129375457763672,0.058516033444733516
14.512389183044434,0.058516033444733516
14.682220458984375,0.058516033444733516
15.149828433990479,0.058516033444733516
16.75005054473877,0.058516033444733516
17.1432843208313,0.058516033444733516
17.657528400421143,0.058516033444733516
17.957661628723145,0.058516033444733516
18.39202117919922,0.058516033444733516
18.71868634223938,0.058516033444733516
20.422954559326172,0.058516033444733516
21.08598279953003,0.058516033444733516
21.00105118751526,0.058516033444733516
21.642930269241333,0.058516033444733516
21.880240201950073,0.058516033444733516
24.02987289428711,0.058516033444733516
24.852449893951416,0.058516033444733516
24.68436622619629,0.058516033444733516
26.33885359764099,0.058516033444733516
25.948538780212402,0.058516033444733516
26.948163270950317,0.058516033444733516
27.372549057006836,0.058516033444733516
28.7148175239563,0.058516033444733516
28.93218684196472,0.058516033444733516
29.36952805519104,0.058516033444733516
29.9947292804718,0.058516033444733516
32.154051542282104,0.058516033444733516
32.64492154121399,0.058516033444733516
32.46678400039673,0.058516033444733516
32.70223426818848,0.058516033444733516
33.294055461883545,0.058516033444733516
33.53762483596802,0.058516033444733516
34.076693296432495,0.058516033444733516
35.57747459411621,0.058516033444733516
35.93170690536499,0.058516033444733516
36.390976428985596,0.058516033444733516
37.20041751861572,0.058516033444733516
37.627126693725586,0.05806049442015057
37.986039876937866,0.05806049442015057
39.28825259208679,0.05806049442015057
39.92501664161682,0.05806049442015057
40.80096435546875,0.05806049442015057
42.39956521987915,0.05806049442015057
41.6908905506134,0.05806049442015057
42.85828399658203,0.05806049442015057
43.61844873428345,0.05806049442015057
43.97630572319031,0.05806049442015057
44.36110854148865,0.05806049442015057
45.3155791759491,0.05806049442015057
47.15481352806091,0.05806049442015057
46.742544651031494,0.05806049442015057
47.24710416793823,0.05806049442015057
47.305883169174194,0.05806049442015057
47.7974214553833,0.05806049442015057
48.27306389808655,0.05806049442015057
48.55337977409363,0.05806049442015057
48.78602981567383,0.05806049442015057
49.1225152015686,0.05806049442015057
49.971243143081665,0.05806049442015057
50.73396372795105,0.05806049442015057
50.491231203079224,0.05806049442015057
50.84935975074768,0.05806049442015057
52.78942942619324,0.05806049442015057
53.52677321434021,0.05806049442015057
53.374855756759644,0.05806049442015057
54.77504754066467,0.05806049442015057
55.19327211380005,0.05806049442015057
55.33642530441284,0.05806049442015057
57.569374561309814,0.05806049442015057
56.92620825767517,0.05806049442015057
57.126089334487915,0.05806049442015057
57.584583044052124,0.05806049442015057
58.100964307785034,0.05806049442015057
59.16006016731262,0.05806049442015057
59.848246812820435,0.05806049442015057
61.49047231674194,0.05806049442015057
61.77057909965515,0.05806049442015057
62.38915038108826,0.05806049442015057
63.47051405906677,0.05806049442015057
