wallclocktime,mse
12.071087837219238,0.07157527683101206
12.792409896850586,0.08756976346527383
14.259271144866943,0.06490201488924231
15.369251012802124,0.06430234041053899
16.647791624069214,0.06430234041053899
17.773637533187866,0.06430234041053899
18.92583703994751,0.06430234041053899
20.01937460899353,0.06430234041053899
21.176899909973145,0.06430234041053899
22.51885747909546,0.06430234041053899
23.7380473613739,0.06430234041053899
24.895450592041016,0.06430234041053899
26.20690155029297,0.06430234041053899
28.037099599838257,0.06430234041053899
29.324751138687134,0.06430234041053899
30.744057178497314,0.06430234041053899
32.15633821487427,0.06116365600970799
33.54121446609497,0.06116365600970799
34.88596248626709,0.06116365600970799
36.349801540374756,0.06116365600970799
37.51415777206421,0.06116365600970799
38.69323945045471,0.06047727934540911
39.89258670806885,0.06047727934540911
41.26500964164734,0.06047727934540911
42.51291751861572,0.06047727934540911
43.995933294296265,0.06047727934540911
45.21872639656067,0.06047727934540911
47.910764932632446,0.06047727934540911
51.58756446838379,0.06047727934540911
54.929267168045044,0.06047727934540911
58.59520149230957,0.06047727934540911
60.818461179733276,0.06047727934540911
65.42533993721008,0.06047727934540911
67.53346872329712,0.06047727934540911
70.47014451026917,0.06047727934540911
74.31948208808899,0.06047727934540911
78.14621615409851,0.06047727934540911
80.77396869659424,0.06047727934540911
82.41123557090759,0.06047727934540911
85.71577739715576,0.06047727934540911
87.72678971290588,0.06047727934540911
89.64112424850464,0.06047727934540911
91.13618564605713,0.06047727934540911
93.35950374603271,0.06047727934540911
96.70389127731323,0.06047727934540911
98.58325123786926,0.06047727934540911
100.32541298866272,0.06047727934540911
101.84448051452637,0.06047727934540911
103.3510901927948,0.06047727934540911
104.72739481925964,0.06047727934540911
106.02040600776672,0.06047727934540911
107.32004308700562,0.06047727934540911
109.63318729400635,0.06047727934540911
111.02934670448303,0.06047727934540911
112.26307439804077,0.06047727934540911
113.58917164802551,0.06047727934540911
114.8197991847992,0.06047727934540911
116.14213824272156,0.06047727934540911
117.34051656723022,0.06047727934540911
118.66257095336914,0.06047727934540911
119.946706533432,0.06047727934540911
121.27598285675049,0.06047727934540911
122.61309719085693,0.05904619467413952
124.49500846862793,0.05904619467413952
125.8712317943573,0.05904619467413952
127.24711775779724,0.05904619467413952
128.56552290916443,0.05904619467413952
129.8679084777832,0.05904619467413952
132.2199001312256,0.05904619467413952
133.61914682388306,0.05904619467413952
134.9809582233429,0.05904619467413952
138.49579119682312,0.05904619467413952
141.12717247009277,0.05904619467413952
142.85183835029602,0.05904619467413952
145.2449870109558,0.05904619467413952
146.4866223335266,0.05904619467413952
148.23766469955444,0.05904619467413952
149.92738509178162,0.05904619467413952
151.31655192375183,0.05904619467413952
152.52948093414307,0.05904619467413952
153.7494432926178,0.05904619467413952
155.00635361671448,0.05904619467413952
156.3789873123169,0.05904619467413952
157.75007843971252,0.05904619467413952
159.1437213420868,0.05904619467413952
160.3732488155365,0.05904619467413952
161.758296251297,0.05904619467413952
164.09321904182434,0.05904619467413952
165.57065224647522,0.05904619467413952
166.99669361114502,0.05904619467413952
168.85430240631104,0.05904619467413952
