wallclocktime,mse
0.5229697227478027,0.06500441160812824
0.6935045719146729,0.06457321916823688
0.9479656219482422,0.0642617745350461
2.4330215454101562,0.0642617745350461
4.089317560195923,0.0642617745350461
3.5356132984161377,0.0642617745350461
4.98861837387085,0.0642617745350461
5.425928592681885,0.0642617745350461
5.945871114730835,0.0642617745350461
6.334989786148071,0.0642617745350461
8.031020879745483,0.0642617745350461
8.30248475074768,0.0642617745350461
8.887094020843506,0.0642617745350461
8.95569372177124,0.0642617745350461
9.673364877700806,0.0642617745350461
12.329017639160156,0.0642617745350461
13.420706272125244,0.0642617745350461
12.966828346252441,0.0642617745350461
13.290288209915161,0.0642617745350461
13.646541357040405,0.0642617745350461
14.204256772994995,0.0642617745350461
15.990121126174927,0.0642617745350461
16.489456176757812,0.0642617745350461
16.77566123008728,0.0642617745350461
17.609273195266724,0.0642617745350461
19.216300010681152,0.0642617745350461
18.73927593231201,0.0642617745350461
20.313647508621216,0.0642617745350461
20.821640253067017,0.0642617745350461
21.61597776412964,0.0642617745350461
23.289275407791138,0.0642617745350461
23.0292809009552,0.0642617745350461
23.210386037826538,0.0642617745350461
23.740622520446777,0.0623809835478962
23.899340867996216,0.06037702864693475
24.424514770507812,0.06037702864693475
25.273926734924316,0.06037702864693475
25.8368923664093,0.06037702864693475
27.37385845184326,0.06037702864693475
27.188426733016968,0.06037702864693475
28.36802053451538,0.06037702864693475
28.138691425323486,0.05999629197823531
28.51951837539673,0.05999629197823531
28.85593843460083,0.05999629197823531
29.15637969970703,0.05999629197823531
29.529144525527954,0.059662991840886255
30.111788749694824,0.059662991840886255
30.77964186668396,0.059662991840886255
32.04859256744385,0.059662991840886255
32.122451066970825,0.059662991840886255
32.58333492279053,0.059662991840886255
32.85074329376221,0.059662991840886255
33.839473724365234,0.059662991840886255
34.38086533546448,0.059662991840886255
34.50678467750549,0.059662991840886255
34.84856104850769,0.059662991840886255
35.05476641654968,0.059662991840886255
35.8172550201416,0.059662991840886255
36.00638127326965,0.059662991840886255
36.075016498565674,0.059662991840886255
37.74588394165039,0.059662991840886255
37.56925678253174,0.059662991840886255
38.033353328704834,0.059662991840886255
38.863051414489746,0.059662991840886255
39.57420802116394,0.059662991840886255
39.7437789440155,0.059662991840886255
40.57504057884216,0.059662991840886255
41.49912357330322,0.059662991840886255
42.09102439880371,0.059662991840886255
42.65389657020569,0.059662991840886255
43.11957859992981,0.059662991840886255
43.1099066734314,0.059662991840886255
43.558685302734375,0.059662991840886255
45.21632480621338,0.059662991840886255
45.564515829086304,0.059662991840886255
45.30623722076416,0.059662991840886255
46.00506782531738,0.059662991840886255
45.986170530319214,0.059662991840886255
46.77813410758972,0.059493816794135734
46.69973301887512,0.059493816794135734
47.58473563194275,0.059493816794135734
47.9998984336853,0.059493816794135734
48.42620038986206,0.059493816794135734
48.93112087249756,0.059493816794135734
49.597914695739746,0.059493816794135734
50.68746542930603,0.059493816794135734
51.3737428188324,0.059493816794135734
52.2378785610199,0.059493816794135734
52.75418663024902,0.059493816794135734
55.20522975921631,0.059493816794135734
54.61743783950806,0.059493816794135734
54.8980987071991,0.05926448937157033
55.15482759475708,0.05926448937157033
55.422037839889526,0.05926448937157033
57.65294551849365,0.05926448937157033
58.11170840263367,0.05926448937157033
58.070393323898315,0.05926448937157033
60.73560690879822,0.05926448937157033
61.02512264251709,0.05926448937157033
62.55965757369995,0.05926448937157033
