mse,wallclocktime,operation_time
0.07157527683101206,40.179906368255615,0.2286667823791504
0.06287330668731438,40.76648783683777,0.3735513687133789
0.06287330668731438,41.169883728027344,0.4482452869415283
0.06287330668731438,42.08601188659668,0.1329944133758545
0.06264961384511113,42.792529582977295,0.11274433135986328
0.06264961384511113,43.229647397994995,0.24512696266174316
0.06264961384511113,43.53061270713806,0.1939389705657959
0.06264961384511113,44.05814552307129,0.14824938774108887
0.06264961384511113,44.61280846595764,0.1380002498626709
0.06264961384511113,45.08744740486145,0.24802064895629883
0.06264961384511113,45.61623477935791,0.4655416011810303
0.06264961384511113,46.29146862030029,0.20060229301452637
0.06264961384511113,46.84448575973511,0.08558940887451172
0.06264961384511113,47.257463455200195,0.3508026599884033
0.05978982495727711,47.790255069732666,0.3472285270690918
0.05978982495727711,48.41640114784241,0.2682657241821289
0.05978982495727711,48.77575707435608,0.1890573501586914
0.05978982495727711,49.38297724723816,0.4211735725402832
0.05978982495727711,49.98974800109863,0.5507817268371582
0.05978982495727711,50.38410973548889,0.04475283622741699
0.05978982495727711,50.88869118690491,0.08912301063537598
0.05978982495727711,51.5932354927063,0.6251308917999268
0.05978982495727711,52.073283433914185,0.36577439308166504
0.05978982495727711,52.59689235687256,0.18886113166809082
0.05938416028168678,53.05267357826233,0.29059505462646484
0.05938416028168678,53.34874367713928,0.4697599411010742
0.05938416028168678,53.638633251190186,0.320605993270874
0.05938416028168678,53.9570209980011,0.14831876754760742
0.05938416028168678,54.36084961891174,0.37400126457214355
0.05938416028168678,54.859604358673096,0.4263486862182617
0.05938416028168678,55.301673412323,0.18773937225341797
0.05938416028168678,55.79357957839966,0.4636251926422119
0.05938416028168678,56.240046977996826,0.31052184104919434
0.05938416028168678,56.61779999732971,0.38584351539611816
0.05938416028168678,56.948529958724976,0.2820122241973877
0.05938416028168678,57.194557189941406,0.2337343692779541
0.05938416028168678,57.53013038635254,0.35906553268432617
0.05938416028168678,57.93988561630249,0.39353227615356445
0.05938416028168678,58.263139724731445,0.2715573310852051
0.05938416028168678,58.83819890022278,0.38451600074768066
0.05938416028168678,59.15937805175781,0.3606259822845459
0.05938416028168678,59.531726121902466,0.3382570743560791
0.05938416028168678,59.96268153190613,0.2967813014984131
0.05938416028168678,60.552382469177246,0.17695379257202148
0.05938416028168678,61.01049757003784,0.4365072250366211
0.05938416028168678,61.3757529258728,0.27762842178344727
0.05938416028168678,61.6949896812439,0.2682342529296875
0.05938416028168678,62.11021947860718,0.26581907272338867
0.05938416028168678,62.47235178947449,0.25716733932495117
0.05938416028168678,62.79469442367554,0.26212191581726074
0.05938416028168678,63.20828175544739,0.29296040534973145
0.05938416028168678,63.8847291469574,0.11884140968322754
0.05938416028168678,64.49884510040283,0.648522138595581
0.05938416028168678,65.05884838104248,0.39299893379211426
0.05938416028168678,65.37035846710205,0.3062267303466797
0.05938416028168678,65.94279050827026,0.16665148735046387
0.05938416028168678,66.29570174217224,0.2734229564666748
0.05938416028168678,66.61136102676392,0.23935770988464355
0.05938416028168678,67.04277682304382,0.2770273685455322
0.05938416028168678,67.39889860153198,0.3120098114013672
0.05938416028168678,67.71192836761475,0.3088977336883545
0.05938416028168678,67.94367504119873,0.2634127140045166
0.05938416028168678,68.17721152305603,0.26038432121276855
0.05938416028168678,68.82071232795715,0.31920790672302246
0.05938416028168678,69.13025832176208,0.26201963424682617
0.05938416028168678,69.49108934402466,0.2814445495605469
0.05938416028168678,69.91651630401611,0.22841691970825195
0.05938416028168678,70.24212718009949,0.2601757049560547
0.05938416028168678,70.5829131603241,0.29152798652648926
0.05938416028168678,71.26614475250244,0.12996673583984375
0.05938416028168678,71.58891439437866,0.28867125511169434
0.05938416028168678,71.82827925682068,0.28310537338256836
0.05938416028168678,72.12265753746033,0.2936670780181885
0.05938416028168678,72.54226899147034,0.3169708251953125
0.05938416028168678,73.01566290855408,0.35384202003479004
0.05938416028168678,73.43012857437134,0.3248717784881592
0.05938416028168678,73.80572986602783,0.3013930320739746
0.05938416028168678,74.12030625343323,0.39849162101745605
0.05938416028168678,74.50346350669861,0.32021307945251465
0.05938416028168678,74.88969945907593,0.3908348083496094
0.05938416028168678,75.19646835327148,0.16545820236206055
0.05938416028168678,75.45342659950256,0.40608906745910645
0.05938416028168678,76.03487133979797,0.14087867736816406
0.05938416028168678,76.39324498176575,0.3797876834869385
0.05938416028168678,76.79515552520752,0.457550048828125
0.05938416028168678,77.20122528076172,0.32674241065979004
0.05938416028168678,77.56409192085266,0.47325611114501953
0.05938416028168678,78.02579832077026,0.42545056343078613
0.05938416028168678,78.39426565170288,0.2849152088165283
0.05938416028168678,78.97361755371094,0.6650829315185547
0.05938416028168678,79.39772176742554,0.289426326751709
0.05938416028168678,79.7212462425232,0.277418851852417
0.05938416028168678,80.02202296257019,0.3817136287689209
0.05938416028168678,80.44772553443909,0.3900141716003418
0.05938416028168678,80.7941222190857,0.32441020011901855
0.05938416028168678,81.08396077156067,0.23811769485473633
0.05938416028168678,81.69527745246887,0.08389925956726074
0.05938416028168678,82.21868228912354,0.4786214828491211
0.05938416028168678,82.54425048828125,0.34861183166503906
0.05938416028168678,82.95422029495239,0.34964537620544434
