cost,SR,IR,rmse,r2,max_value,operation_time
50.0,0.695690731279766,2.0902284918665464,0.7095543969228407,-1.4469774660158206,1.4788266618324166,0.0
51.0,0.695690731279766,-31.693729394719114,26.95923998176379,-3531.4324700049347,1.4788266618324166,1.8587048053741455
52.0,0.695690731279766,0.4260502855346624,0.9188468839299331,-3.103409622071535,1.4788266618324166,1.7805955410003662
53.0,0.695690731279766,-5.1473852947958365,4.463126497640267,-95.81373408342853,1.4788266618324166,1.763197898864746
54.0,0.695690731279766,-137.84669029426874,71.96223028472453,-25168.10706858714,1.4788266618324166,1.7974064350128174
55.0,0.1020357780691481,1.2838265719890916,0.47048130746057787,-0.07582919432265323,2.0724816150430345,1.8343453407287598
56.0,0.1020357780691481,1.478123462064458,0.5375028836850487,-0.4041715706949047,2.0724816150430345,1.811328649520874
57.0,0.1020357780691481,1.7292314181800297,0.597990423337426,-0.7379890529830968,2.0724816150430345,1.8452541828155518
58.0,-0.057477322598048275,1.8323134421634388,0.6380871498561947,-0.978875975948224,2.231994715710231,1.8841485977172852
59.0,-0.057477322598048275,2.0040562165405684,0.6809996718376069,-1.2539920714259516,2.231994715710231,1.8260488510131836
60.0,-0.057477322598048275,1.913501232338798,0.6524733183466859,-1.0691124421036267,2.231994715710231,1.8315765857696533
61.0,-0.057477322598048275,1.8285101671346384,0.6209016012734349,-0.8737176101368183,2.231994715710231,1.9672095775604248
62.0,-0.0675839509964491,1.935161410991535,0.6564478121140735,-1.0943969134553635,2.2421013441086317,1.8174564838409424
63.0,-0.0675839509964491,1.9377584550955937,0.6620795563613928,-1.1304872267143384,2.2421013441086317,1.8302116394042969
64.0,-0.06907271354004152,2.005847369422583,0.6798167654215233,-1.2461684376550792,2.243590106652224,1.8612120151519775
65.0,-0.06907271354004152,2.0485814513733955,0.6939348049884012,-1.3404314198467806,2.243590106652224,1.9199907779693604
66.0,-0.06907271354004152,2.037591738837205,0.6900019960965034,-1.3139782524620993,2.243590106652224,1.8754606246948242
67.0,-0.06907271354004152,-19637.069298683487,3745.9196891148795,-68198605.8254311,2.243590106652224,1.915649175643921
68.0,-0.06907271354004152,1.982861482510302,0.6733941701737857,-1.2039273948431366,2.243590106652224,1.864715576171875
69.0,-0.06907271354004152,-18929.94664929888,3607.437392807718,-63249366.088669136,2.243590106652224,1.9084701538085938
70.0,-0.06907271354004152,-22497.40959501691,4204.125049291958,-85903295.41256143,2.243590106652224,1.932274580001831
71.0,-0.06907271354004152,-27982.637495479867,5294.64639917174,-136248741.0523885,2.243590106652224,1.9045004844665527
72.0,-0.06907271354004152,-16687.33865591406,3295.9435162026257,-52798075.34230907,2.243590106652224,1.92966890335083
73.0,-0.06907271354004152,-6886.558365376749,1424.2478763425454,-9858928.020444425,2.243590106652224,1.9246654510498047
74.0,-0.07271452716017146,-12317.582142709509,2385.0699838660144,-27647815.12382393,2.247231920272354,1.9476051330566406
75.0,-0.07271452716017146,-26518.618096328817,4631.973742379976,-104277534.0003823,2.247231920272354,1.940824031829834
76.0,-0.07271452716017146,-2979.676449463697,1096.823252731767,-5846982.613322428,2.247231920272354,1.9719269275665283
77.0,-0.07271452716017146,-11015.50082149811,2861.762129463494,-39803900.53709454,2.247231920272354,1.9415831565856934
78.0,-0.07271452716017146,-5674.904913596556,1636.4610049404532,-13015770.053990865,2.247231920272354,2.0002057552337646
79.0,-0.07271452716017146,2.0262719821166333,0.6870775875671901,-1.2944053306944365,2.247231920272354,1.9919867515563965
80.0,-0.07271452716017146,2.018739302788776,0.6851095587517169,-1.2812802077970868,2.247231920272354,2.000823974609375
81.0,-0.07271452716017146,1.9643116845392687,0.6683882471779083,-1.1712817809267122,2.247231920272354,2.0808141231536865
82.0,-0.07271452716017146,1.9012634452024622,0.6516095430363854,-1.0636376888248207,2.247231920272354,2.0290873050689697
83.0,-0.07271452716017146,-7320.505629334024,3787.5423919059385,-69722600.54886338,2.247231920272354,2.150496482849121
84.0,-0.07271452716017146,-3071.581686769329,2101.586059937593,-21466088.55673623,2.247231920272354,2.213238000869751
85.0,-0.07271452716017146,2.03568940794833,0.6919116253146009,-1.326804172480919,2.247231920272354,2.197631597518921
86.0,-0.07271452716017146,-2178.4801647771624,1443.9953912422134,-10134215.850079352,2.247231920272354,2.2051939964294434
87.0,-0.07271452716017146,1.9755851706217638,0.6736162495054464,-1.2053813053523692,2.247231920272354,2.209808349609375
88.0,-0.07271452716017146,1.7706593539778228,0.607021899982413,-0.7908833476538877,2.247231920272354,2.2313807010650635
89.0,-0.07271452716017146,2.0367029386973776,0.6911861907165538,-1.3219276555227473,2.247231920272354,2.216069221496582
90.0,-0.07271452716017146,-8655.576351405616,4885.699610602139,-116014453.38924907,2.247231920272354,2.2949886322021484
91.0,-0.07271452716017146,1.8173990035525283,0.6127669770265224,-0.8249429132634916,2.247231920272354,2.229924201965332
