cost,SR,IR,max_value,operation_time
54.0,30.43425744069856,118.15034187445582,219.56574255930144,139.0927813053131
55.0,30.43425744069856,118.15034187445582,157.9090624457064,12.003408908843994
56.0,30.43425744069856,118.15034187445582,143.4325107958521,13.22136116027832
57.0,30.43425744069856,118.15034187445582,183.76595468458532,9.643204689025879
58.0,30.43425744069856,118.15034187445582,163.83081990368132,11.375021934509277
59.0,30.43425744069856,118.15034187445582,158.5502564087631,13.774933099746704
60.0,30.43425744069856,118.15034187445582,199.16231158013392,11.209199666976929
61.0,30.43425744069856,118.15034187445582,160.4690627695241,14.790584802627563
62.0,30.43425744069856,118.15034187445582,150.5346905244921,11.516502857208252
63.0,30.43425744069856,118.15034187445582,157.3103523497646,11.428158044815063
64.0,30.43425744069856,118.15034187445582,130.2664568754879,11.292123556137085
65.0,30.43425744069856,118.15034187445582,207.8825910239667,12.605506658554077
66.0,30.43425744069856,118.15034187445582,184.38157406823544,13.198263883590698
67.0,30.43425744069856,118.15034187445582,146.84865700362798,11.85796046257019
68.0,30.43425744069856,118.15034187445582,176.4696844419553,10.21673846244812
69.0,30.43425744069856,118.15034187445582,103.024253041325,12.120118618011475
70.0,30.427354096010873,118.15034187445582,219.57264590398913,12.189161777496338
71.0,30.427354096010873,118.15034187445582,218.06583090991023,10.981273412704468
72.0,30.427354096010873,118.15034187445582,199.03642775452286,12.509768009185791
73.0,30.427354096010873,118.15034187445582,152.51811761613334,11.17474913597107
74.0,30.427354096010873,118.15034187445582,196.6386947900523,11.714742183685303
75.0,30.427354096010873,118.15034187445582,175.30294038362217,14.026610612869263
76.0,30.427354096010873,118.15034187445582,176.38559975204203,15.958943843841553
77.0,30.427354096010873,118.15034187445582,184.20617927944127,11.466958045959473
78.0,30.427354096010873,118.15034187445582,130.88081670795523,13.418365955352783
79.0,30.427354096010873,118.15034187445582,160.5387575836726,10.910350561141968
80.0,30.427354096010873,118.15034187445582,212.18029593140358,12.076520204544067
81.0,30.427354096010873,118.15034187445582,197.9684130591862,11.445901870727539
82.0,30.427354096010873,118.15034187445582,158.56676319012018,11.623050212860107
83.0,30.427354096010873,118.15034187445582,194.72690407977268,12.655601024627686
84.0,30.427354096010873,118.15034187445582,108.58184931188406,13.483170747756958
85.0,30.427354096010873,118.15034187445582,190.94560015999625,14.362221002578735
86.0,30.427354096010873,118.15034187445582,144.54662988865456,12.105919361114502
87.0,30.427354096010873,118.15034187445582,190.31698483783325,11.846052885055542
88.0,30.427354096010873,118.15034187445582,131.90880225206152,13.325076341629028
89.0,30.427354096010873,118.15034187445582,163.32412181725735,15.468632221221924
90.0,30.427354096010873,118.15034187445582,158.97156477248924,13.557708740234375
91.0,30.427354096010873,118.15034187445582,207.93909117034528,11.996971607208252
92.0,30.427354096010873,118.15034187445582,185.38095762441716,11.628451824188232
93.0,30.427354096010873,118.15034187445582,168.73990634664258,11.369750022888184
94.0,30.427354096010873,118.15034187445582,188.73128787999232,12.439716339111328
95.0,30.427354096010873,118.15034187445582,214.71568863233745,12.188079595565796
96.0,30.427354096010873,118.15034187445582,123.36409541147374,13.486188173294067
97.0,30.427354096010873,118.15034187445582,156.46804222888,11.962029218673706
98.0,30.427354096010873,118.15034187445582,150.57972157665498,12.692314147949219
99.0,30.427354096010873,118.15034187445582,159.25099056313533,12.962657690048218
100.0,30.427354096010873,118.15034187445582,183.12798976241805,11.948180675506592
101.0,30.427354096010873,118.15034187445582,150.83209567660234,10.647164106369019
102.0,30.427354096010873,118.15034187445582,148.2680552717504,12.646608352661133
103.0,30.427354096010873,118.15034187445582,215.72366860497198,11.13991117477417
104.0,30.427354096010873,118.15034187445582,163.70506593395032,12.57722783088684
105.0,30.427354096010873,118.15034187445582,151.24223715558304,10.809869527816772
106.0,30.427354096010873,118.15034187445582,121.0548130123286,11.194278240203857
107.0,30.427354096010873,118.15034187445582,146.64377548712247,12.166225910186768
108.0,30.427354096010873,118.15034187445582,102.02722254777632,13.511759519577026
109.0,30.427354096010873,118.15034187445582,126.70059530716631,11.57118558883667
110.0,30.427354096010873,118.15034187445582,193.08051850780342,12.592202425003052
111.0,30.427354096010873,118.15034187445582,171.2763019985163,12.273147344589233
112.0,30.427354096010873,118.15034187445582,178.86978407405473,10.893391370773315
113.0,30.427354096010873,118.15034187445582,161.54322259825832,11.852077960968018
114.0,30.427354096010873,118.15034187445582,151.6720794227897,11.603301525115967
115.0,30.427354096010873,118.15034187445582,159.03581112656184,15.112929821014404
116.0,30.427354096010873,118.15034187445582,218.63054801525766,13.0711989402771
117.0,30.427354096010873,118.15034187445582,177.49634984574556,10.716744899749756
118.0,30.236073818236463,118.15034187445582,219.76392618176354,16.50976252555847
119.0,30.236073818236463,118.15034187445582,149.2694441653831,13.21678900718689
