cost,incumbents,operation_time
50.0,53.60799170480327,0.0
59.93206582505882,53.60799170480327,28.95887804031372
69.52339141914453,53.60799170480327,48.58886361122131
76.02830480798133,53.60799170480327,67.41517400741577
83.64750245627116,53.60799170480327,89.20228600502014
91.44852315133025,53.60799170480327,108.50697374343872
98.08225651561574,53.60799170480327,128.2222445011139
107.11481079148815,53.60799170480327,147.87094950675964
115.10405254917825,53.60799170480327,168.6668086051941
121.77502726055954,53.60799170480327,190.22341918945312
129.65052932083486,53.60799170480327,212.38671684265137
136.73684911111144,53.60799170480327,234.43784880638123
145.7492378912978,53.60799170480327,256.89206194877625
153.92520652473974,53.60799170480327,279.4125030040741
160.3528390565193,53.60799170480327,302.04837799072266
167.52165282191328,53.60799170480327,325.0874927043915
177.37658375438934,53.60799170480327,348.1430776119232
185.32120484381633,53.60799170480327,371.2862169742584
194.00564411440635,53.60799170480327,394.72821617126465
203.60092438539954,53.60799170480327,422.1887333393097
212.61084201222044,53.60799170480327,450.102157831192
222.05411941466502,53.60799170480327,478.23851704597473
229.56322877385173,53.60799170480327,506.42740082740784
235.40395400859168,53.60799170480327,535.0735814571381
242.53849615283497,53.60799170480327,563.8789806365967
247.59918785227373,53.60799170480327,593.0812845230103
254.59952947145146,53.60799170480327,623.3641381263733
256.75227948863,53.60799170480327,653.5091044902802
265.57420899729584,53.60799170480327,683.743554353714
268.2333833025463,53.60799170480327,714.1636488437653
269.23467626142855,53.60799170480327,744.6936991214752
277.02651271180804,53.60799170480327,775.395268201828
278.1581342157619,53.60799170480327,806.1754519939423
282.05387501856796,53.60799170480327,836.9051012992859
288.3908974015077,53.60799170480327,868.345855474472
298.1789604627868,53.60799170480327,897.759245634079
306.10219067068635,53.60799170480327,927.4131517410278
