cost,SR,operation_time
60.0,48.509885229999995,177.87227821350098
70.0,48.509885229999995,160.5618073940277
80.0,48.509885229999995,144.4924807548523
90.0,48.509885229999995,177.45167326927185
100.0,48.509885229999995,178.94125199317932
110.0,48.509885229999995,189.7102632522583
120.0,48.509885229999995,203.67439699172974
130.0,48.509885229999995,207.62531876564026
140.0,48.509885229999995,209.06362509727478
150.0,48.509587499999995,202.35366415977478
