cost,SR,IR,rmse,max_value,operation_time
60,0.01692596138664316,0.15837815795795346,0.4030663694813602,0.01645525111607481,1.6787636280059814
61,0.01692596138664316,0.02698107438616515,0.4695958187193684,0.01645525111607481,1.6691322326660156
62,0.01692596138664316,0.03653822203916224,0.47016118536804624,0.01645525111607481,1.6744804382324219
63,0.01692596138664316,0.028951524340621003,0.47621755733810495,0.01645525111607481,1.6764512062072754
64,0.01692596138664316,-0.8823959398828973,0.693017112932741,0.01645525111607481,1.6764123439788818
65,0.01692596138664316,-0.985882784155572,0.7625621819063235,0.01645525111607481,1.6747605800628662
75,0.01692596138664316,-0.9908410938954069,0.7878417637278367,0.01645525111607481,1.6824004650115967
85,0.01692596138664316,-0.9890389631134597,0.7867953445092872,0.01645525111607481,1.6898548603057861
95,0.01692596138664316,-0.9969361220640562,0.78987132273997,0.01645525111607481,1.689093828201294
96,0.01692596138664316,-0.8834559031341525,0.7423443606518708,0.01645525111607481,1.6800968647003174
97,0.01692596138664316,-0.9054083115200976,0.7491707977278842,0.01645525111607481,1.6989784240722656
98,0.01692596138664316,-1.0088747255160009,0.7835799430736073,0.01645525111607481,1.71763014793396
99,0.01692596138664316,-1.007703067512471,0.7944207233736987,0.01645525111607481,1.721670150756836
100,0.01692596138664316,-0.9972640887971018,0.7957795472857291,0.01645525111607481,1.7247581481933594
101,0.01692596138664316,-1.025910755606446,0.8282156473866623,0.01645525111607481,1.7239439487457275
102,0.01692596138664316,-1.0289712159882323,0.8303307356322988,0.01645525111607481,1.7252075672149658
103,0.01692596138664316,-1.021582795824088,0.8154691799855902,0.01645525111607481,1.7278664112091064
104,0.01692596138664316,-1.0259851729451628,0.8265774680438173,0.01645525111607481,1.7274301052093506
105,0.01692596138664316,-1.0250929532991948,0.8273187351317751,0.01645525111607481,1.728745937347412
106,0.01692596138664316,-1.0293155605463504,0.8404021509828064,0.01645525111607481,1.7306873798370361
107,0.01692596138664316,-1.0312814754213109,0.8432736431158327,0.01645525111607481,1.751035451889038
117,0.005047367764914181,-1.0356467514537544,0.8462256999439919,0.02833384473780379,1.7488296031951904
118,0.005047367764914181,-1.0351624350119988,0.8427093388312993,0.02833384473780379,1.746717929840088
128,0.005047367764914181,-1.0363860934091595,0.8446207607030348,0.02833384473780379,1.7398052215576172
129,0.005047367764914181,-1.0352311891549275,0.860041600331682,0.02833384473780379,1.7551467418670654
130,0.005047367764914181,-1.0344130004215004,0.8611385705846999,0.02833384473780379,1.7550978660583496
131,0.005047367764914181,-1.0354248909953758,0.8646909713489597,0.02833384473780379,1.7507147789001465
132,0.005047367764914181,-1.0357628340239584,0.8654162165994219,0.02833384473780379,1.747443675994873
133,0.005047367764914181,-1.0315440225222952,0.8583756778541878,0.02833384473780379,1.7487947940826416
134,0.005047367764914181,-1.030847269374291,0.857463407987886,0.02833384473780379,1.763981580734253
135,0.005047367764914181,-1.0263858559774885,0.8528611985857634,0.02833384473780379,1.7560994625091553
136,0.005047367764914181,-1.0284745233899064,0.857288062606471,0.02833384473780379,1.7525413036346436
137,0.005047367764914181,-1.0325591873689892,0.8738335289544477,0.02833384473780379,1.774850606918335
138,0.005047367764914181,-1.0332353025792673,0.8756769164674828,0.02833384473780379,1.771010398864746
139,0.005047367764914181,-1.0339421302508511,0.877357262364192,0.02833384473780379,1.7650907039642334
149,0.005047367764914181,-1.0340844607799657,0.8772502010388169,0.02833384473780379,1.759812831878662
159,0.005047367764914181,-1.0377955721480616,0.8785751529433413,0.02833384473780379,1.7661986351013184
