cost,SR,IR,rmse,max_value,operation_time
60,0.04982806505417836,0.23125923560882589,0.3896132083381778,-0.016536002473592885,1.5308208465576172
61,0.04982806505417836,0.13870469549637257,0.43362260215451653,-0.016536002473592885,1.52829909324646
62,0.04982806505417836,0.0391130374923169,0.49004469833094993,-0.016536002473592885,1.5347874164581299
63,0.038957106012028266,0.0329677267090574,0.49872620536553214,-0.005665043431442783,1.5344579219818115
64,0.038957106012028266,0.03215029370194337,0.49879760534712686,-0.005665043431442783,1.5296697616577148
65,0.038957106012028266,0.02620574332719871,0.48093233752275344,-0.005665043431442783,1.5271105766296387
66,0.038957106012028266,-0.39493348552900814,0.3314700067375571,-0.005665043431442783,1.5418429374694824
76,0.038957106012028266,-0.46636695128843475,0.34136111897979143,-0.005665043431442783,1.5520985126495361
77,0.038957106012028266,-0.46636532076133363,0.34145085715253953,-0.005665043431442783,1.541656255722046
87,0.038957106012028266,-0.5526949827615389,0.35266953318997835,-0.005665043431442783,1.5768043994903564
97,0.038957106012028266,-0.5526934659650095,0.3526690037057882,-0.005665043431442783,1.575164556503296
98,0.038957106012028266,-0.5526921692195856,0.35226823882597114,-0.005665043431442783,1.6019599437713623
108,0.038957106012028266,-1.1612073877725848,0.6148198084600269,-0.005665043431442783,1.5840950012207031
118,0.038957106012028266,-1.1000596585247762,0.5866200571951076,-0.005665043431442783,1.5925567150115967
128,0.038957106012028266,-1.1018084996707447,0.5874171206740583,-0.005665043431442783,1.5765438079833984
138,0.038957106012028266,-1.101744915760503,0.587388132468626,-0.005665043431442783,1.573970079421997
139,0.038957106012028266,-1.101747324676769,0.5873892534799522,-0.005665043431442783,1.5006811618804932
140,0.038957106012028266,-1.0852724620422374,0.5870734204386019,-0.005665043431442783,1.3508613109588623
150,0.038957106012028266,-1.0759018521309875,0.5695783163039146,-0.005665043431442783,1.3581171035766602
