cost,incumbents,operation_time
51,-41.638267517089844,7.295608520507812e-05
61,-33.17716979980469,6.103515625e-05
62,-33.17716979980469,9.512901306152344e-05
63,-33.17716979980469,6.818771362304688e-05
73,-33.17716979980469,6.508827209472656e-05
83,-33.17716979980469,5.984306335449219e-05
84,-33.17716979980469,9.608268737792969e-05
85,-33.17716979980469,6.175041198730469e-05
95,-33.17716979980469,6.29425048828125e-05
96,-33.17716979980469,0.00017404556274414062
97,-33.17716979980469,7.700920104980469e-05
98,-33.17716979980469,6.914138793945312e-05
99,-33.17716979980469,6.67572021484375e-05
100,-33.17716979980469,6.103515625e-05
101,-33.17716979980469,7.724761962890625e-05
102,-33.17716979980469,5.888938903808594e-05
103,-33.17716979980469,6.413459777832031e-05
104,-33.17716979980469,0.00015211105346679688
105,-33.17716979980469,7.581710815429688e-05
106,-33.17716979980469,6.508827209472656e-05
107,-33.17716979980469,7.987022399902344e-05
108,-33.17716979980469,6.29425048828125e-05
109,-33.17716979980469,7.390975952148438e-05
119,-33.17716979980469,9.989738464355469e-05
129,-33.17716979980469,6.29425048828125e-05
130,-33.17716979980469,0.00013780593872070312
131,-33.17716979980469,0.00015020370483398438
132,-33.17716979980469,7.605552673339844e-05
133,-33.17716979980469,6.890296936035156e-05
134,-33.17716979980469,6.198883056640625e-05
135,-33.17716979980469,6.079673767089844e-05
136,-33.17716979980469,6.29425048828125e-05
137,-33.17716979980469,5.984306335449219e-05
147,-33.17716979980469,0.00017595291137695312
148,-33.17716979980469,0.00017309188842773438
149,-33.17716979980469,7.915496826171875e-05
159,-28.356101989746094,8.296966552734375e-05
169,-28.356101989746094,8.797645568847656e-05
179,-28.356101989746094,7.724761962890625e-05
