cost,SR,operation_time,time
0.0,72.15,8.722316265106201,8.722316265106201
3.0,25.263990783691412,0.0014417171478271484,0.0009016990661621094
4.0,25.263990783691412,0.0007677078247070312,0.002369403839111328
6.0,25.263990783691412,0.0012257099151611328,0.0008969306945800781
13.0,25.263990783691412,0.0030243396759033203,0.0008873939514160156
21.0,25.263990783691412,0.0011036396026611328,0.0011415481567382812
23.0,25.263990783691412,0.0015254020690917969,0.0008339881896972656
24.0,25.263990783691412,0.001251220703125,0.0007388591766357422
28.0,25.263990783691412,0.0007610321044921875,0.0007767677307128906
33.0,22.80367507934571,0.0010530948638916016,0.0008375644683837891
34.0,22.80367507934571,0.0010709762573242188,0.00084686279296875
36.0,22.80367507934571,0.002340078353881836,0.0009002685546875
45.0,22.80367507934571,0.001069784164428711,0.0009613037109375
50.0,22.80367507934571,0.000965118408203125,0.0012903213500976562
52.0,22.80367507934571,0.0007359981536865234,0.0016510486602783203
53.0,22.80367507934571,0.000736236572265625,0.0014443397521972656
56.0,22.80367507934571,0.0009725093841552734,0.0032415390014648438
59.0,22.80367507934571,0.0008451938629150391,0.003888845443725586
60.0,22.80367507934571,0.0007545948028564453,0.002141237258911133
62.0,22.80367507934571,0.0016567707061767578,0.0012669563293457031
68.0,22.80367507934571,0.0011205673217773438,0.0013301372528076172
77.0,22.80367507934571,0.0008087158203125,0.001352548599243164
79.0,22.80367507934571,0.0010852813720703125,0.0012691020965576172
80.0,22.80367507934571,0.0012903213500976562,0.0012941360473632812
84.0,22.80367507934571,0.001798391342163086,0.0017085075378417969
88.0,22.80367507934571,0.0024385452270507812,0.003920555114746094
89.0,21.75436630249024,0.0008172988891601562,0.0016222000122070312
90.0,12.618120574951178,0.0009140968322753906,0.0014910697937011719
91.0,12.618120574951178,0.0007674694061279297,0.0015099048614501953
92.0,11.496389770507818,0.0009834766387939453,0.0018413066864013672
93.0,8.475874328613287,0.0007848739624023438,0.0016164779663085938
94.0,8.475874328613287,0.0013575553894042969,0.0016117095947265625
95.0,8.475874328613287,0.0007765293121337891,0.0018579959869384766
96.0,8.475874328613287,0.0011374950408935547,0.0045146942138671875
104.0,8.475874328613287,0.0008182525634765625,0.0018138885498046875
111.0,6.530538940429693,0.0007412433624267578,0.0017359256744384766
119.0,6.530538940429693,0.0006799697875976562,0.0017199516296386719
124.0,5.025633239746099,0.0007352828979492188,0.0017743110656738281
125.0,5.025633239746099,0.0006990432739257812,0.0018134117126464844
129.0,5.025633239746099,0.0009646415710449219,0.0022268295288085938
135.0,4.770338439941412,0.0007305145263671875,0.0033893585205078125
140.0,4.770338439941412,0.000985860824584961,0.0024602413177490234
144.0,-2.690774536132807,0.0009636878967285156,0.002416372299194336
148.0,-2.690774536132807,0.0030412673950195312,0.002048969268798828
