cost,SR,operation_time,time
0.0,2.0,90.59628653526306,90.59628653526306
10.0,0.08599999999999985,3.8561460971832275,0.9172654151916504
12.0,0.08599999999999985,1.3569962978363037,0.9187221527099609
15.0,-0.6480000000000001,0.8389797210693359,0.9438812732696533
20.0,-0.6480000000000001,0.8418619632720947,0.9369475841522217
24.0,-0.6480000000000001,1.0689888000488281,0.9418914318084717
26.0,-0.6480000000000001,0.5949134826660156,0.9317264556884766
27.0,-0.6480000000000001,0.5724172592163086,0.9212596416473389
34.0,-0.6480000000000001,0.7903995513916016,0.9133651256561279
40.0,-0.6480000000000001,0.6711325645446777,0.9295835494995117
41.0,-0.6480000000000001,0.5813710689544678,0.9622652530670166
43.0,-0.6480000000000001,0.5808382034301758,0.925562858581543
46.0,-0.6480000000000001,0.6221969127655029,0.9426028728485107
51.0,-0.6480000000000001,0.7012662887573242,0.9428668022155762
54.0,-0.6480000000000001,0.6240370273590088,0.9536542892456055
56.0,-0.6480000000000001,0.5957109928131104,0.9695436954498291
64.0,-0.6480000000000001,0.8357644081115723,0.979424238204956
72.0,-0.6480000000000001,0.8181273937225342,0.8455154895782471
74.0,-0.6480000000000001,0.5658369064331055,0.845292329788208
77.0,-0.6480000000000001,0.6060609817504883,0.8661055564880371
81.0,-0.6480000000000001,0.6347255706787109,0.870875358581543
84.0,-0.6480000000000001,0.6315996646881104,0.8744902610778809
86.0,-0.6480000000000001,0.6097064018249512,0.9259746074676514
87.0,-0.6480000000000001,0.586371898651123,0.8904757499694824
93.0,-0.6480000000000001,0.7063798904418945,0.9059884548187256
100.0,-0.6480000000000001,0.731255054473877,0.8823275566101074
101.0,-0.6480000000000001,0.5506842136383057,0.8864743709564209
105.0,-0.6480000000000001,0.6987426280975342,0.8584122657775879
109.0,-0.6568,0.6225612163543701,0.8554229736328125
110.0,-0.6568,0.6229655742645264,0.841559648513794
114.0,-0.6568,0.6429944038391113,0.8391098976135254
120.0,-0.6568,0.7099473476409912,0.8536067008972168
124.0,-0.6568,0.6278588771820068,0.865048885345459
126.0,-0.6568,0.6596548557281494,0.875532865524292
133.0,-0.8141000000000003,0.8248929977416992,0.87276291847229
138.0,-0.8188,0.6894528865814209,0.8495759963989258
140.0,-0.8188,0.6104099750518799,0.8573687076568604
143.0,-0.8188,0.5916123390197754,0.893505334854126
149.0,-0.8188,0.6709332466125488,0.872133731842041
151.0,-0.8188,0.5691351890563965,0.8668644428253174
158.0,-0.8188,0.7393476963043213,0.8648114204406738
162.0,-0.8188,0.6214907169342041,0.8623273372650146
167.0,-0.8188,0.7098464965820312,0.9052503108978271
172.0,-0.8188,0.6778714656829834,0.8564224243164062
177.0,-0.8188,0.7251195907592773,0.8813636302947998
182.0,-0.8188,0.753089189529419,0.8585150241851807
191.0,-0.8188,0.8184452056884766,0.8737077713012695
196.0,-0.8188,0.7535736560821533,0.8850007057189941
201.0,-0.8188,0.7098789215087891,0.8789937496185303
206.0,-0.8188,0.7277710437774658,0.9090089797973633
211.0,-0.8188,0.686445951461792,0.9307384490966797
