cost,SR,operation_time,time
0.0,14.0,9.042135953903198,9.042135953903198
1.0,9.561424732208252,0.002616405487060547,0.0007331371307373047
4.0,2.510960578918457,0.0006518363952636719,0.0009582042694091797
6.0,2.510960578918457,0.0006322860717773438,0.0010519027709960938
7.0,2.169558525085449,0.0008866786956787109,0.0008666515350341797
8.0,2.169558525085449,0.0006673336029052734,0.0010001659393310547
10.0,2.169558525085449,0.0006778240203857422,0.0013496875762939453
14.0,2.169558525085449,0.0006802082061767578,0.002142667770385742
15.0,2.169558525085449,0.0020661354064941406,0.002956390380859375
16.0,2.169558525085449,0.0006597042083740234,0.0010166168212890625
20.0,2.169558525085449,0.0008223056793212891,0.0008330345153808594
23.0,2.169558525085449,0.0019767284393310547,0.0008738040924072266
24.0,2.169558525085449,0.0007078647613525391,0.0009248256683349609
25.0,2.169558525085449,0.0006709098815917969,0.0009751319885253906
27.0,1.7341947555541992,0.0015785694122314453,0.001039743423461914
30.0,1.7341947555541992,0.001054525375366211,0.0016887187957763672
32.0,1.7341947555541992,0.00048661231994628906,0.0019922256469726562
34.0,1.7341947555541992,0.00048065185546875,0.0022034645080566406
37.0,1.7341947555541992,0.0005991458892822266,0.00232696533203125
39.0,1.7341947555541992,0.0004603862762451172,0.001918792724609375
40.0,1.7341947555541992,0.0006198883056640625,0.0015625953674316406
41.0,1.7341947555541992,0.0004646778106689453,0.0016658306121826172
44.0,1.7341947555541992,0.0006139278411865234,0.001566171646118164
48.0,1.7341947555541992,0.0009508132934570312,0.0016748905181884766
49.0,1.7341947555541992,0.0004673004150390625,0.0016603469848632812
50.0,1.7341947555541992,0.000637054443359375,0.0017981529235839844
52.0,1.244807243347168,0.0004696846008300781,0.0016579627990722656
54.0,1.244807243347168,0.0005028247833251953,0.0019118785858154297
55.0,1.244807243347168,0.0005846023559570312,0.002948760986328125
57.0,1.244807243347168,0.0007078647613525391,0.0024213790893554688
58.0,1.244807243347168,0.0006110668182373047,0.004912376403808594
60.0,1.244807243347168,0.0005300045013427734,0.003541707992553711
63.0,1.244807243347168,0.0005521774291992188,0.0021257400512695312
67.0,1.244807243347168,0.0004673004150390625,0.0031921863555908203
69.0,1.244807243347168,0.00047397613525390625,0.0030782222747802734
71.0,1.244807243347168,0.0008161067962646484,0.002816438674926758
73.0,1.244807243347168,0.0007231235504150391,0.002563953399658203
75.0,1.244807243347168,0.0007216930389404297,0.002014636993408203
77.0,1.244807243347168,0.0007197856903076172,0.002046823501586914
79.0,1.244807243347168,0.0008184909820556641,0.0023424625396728516
80.0,1.244807243347168,0.0007998943328857422,0.002913951873779297
82.0,1.244807243347168,0.0006580352783203125,0.002623319625854492
84.0,1.2324514389038086,0.0005736351013183594,0.002425670623779297
86.0,1.1292648315429688,0.0039212703704833984,0.0023550987243652344
87.0,1.1292648315429688,0.001016855239868164,0.0024297237396240234
88.0,1.1292648315429688,0.007003307342529297,0.002402782440185547
90.0,1.1292648315429688,0.0011754035949707031,0.003780364990234375
92.0,1.1292648315429688,0.0008451938629150391,0.0040149688720703125
94.0,1.1292648315429688,0.0005121231079101562,0.003113269805908203
96.0,1.1292648315429688,0.0010418891906738281,0.0025773048400878906
98.0,0.5238885879516602,0.0004711151123046875,0.003003835678100586
100.0,0.5100507736206055,0.0006582736968994141,0.005685329437255859
101.0,0.5100507736206055,0.0014331340789794922,0.0031447410583496094
103.0,0.5100507736206055,0.0006885528564453125,0.004213571548461914
107.0,0.5100507736206055,0.0006315708160400391,0.006854534149169922
109.0,0.5100507736206055,0.0006227493286132812,0.007941722869873047
111.0,0.5100507736206055,0.0006351470947265625,0.0034677982330322266
113.0,0.4706134796142578,0.0007855892181396484,0.005089282989501953
116.0,0.4706134796142578,0.0006926059722900391,0.007226705551147461
118.0,0.4706134796142578,0.0004825592041015625,0.003202676773071289
120.0,0.4706134796142578,0.0004987716674804688,0.0039043426513671875
123.0,0.4706134796142578,0.0005831718444824219,0.004749774932861328
126.0,0.4706134796142578,0.0006551742553710938,0.005046844482421875
129.0,0.4706134796142578,0.0006248950958251953,0.006410121917724609
130.0,0.4706134796142578,0.0005002021789550781,0.010182857513427734
134.0,0.4706134796142578,0.00048661231994628906,0.011344194412231445
137.0,0.43543052673339844,0.0005207061767578125,0.006492137908935547
141.0,0.43543052673339844,0.0011265277862548828,0.005345821380615234
144.0,0.42910099029541016,0.0006606578826904297,0.006204843521118164
146.0,0.42910099029541016,0.0008716583251953125,0.005243062973022461
150.0,0.42910099029541016,0.0007989406585693359,0.005246400833129883
153.0,0.42910099029541016,0.0007867813110351562,0.00729680061340332
157.0,0.40627574920654297,0.00077056884765625,0.004359006881713867
160.0,0.40627574920654297,0.0007703304290771484,0.01016998291015625
164.0,0.3029794692993164,0.0006775856018066406,0.0060350894927978516
165.0,0.3029794692993164,0.004399299621582031,0.011658906936645508
166.0,0.3029794692993164,0.0006592273712158203,0.003961324691772461
170.0,0.20132064819335938,0.0005676746368408203,0.003793478012084961
174.0,0.20132064819335938,0.0004901885986328125,0.005637645721435547
178.0,0.20132064819335938,0.0004634857177734375,0.004015445709228516
182.0,0.20132064819335938,0.0007116794586181641,0.0053174495697021484
184.0,0.20132064819335938,0.0006921291351318359,0.005291938781738281
188.0,0.20132064819335938,0.00089263916015625,0.00537109375
192.0,0.20132064819335938,0.0005395412445068359,0.0053386688232421875
196.0,0.20132064819335938,0.0006403923034667969,0.004251003265380859
200.0,0.20132064819335938,0.0005040168762207031,0.005977630615234375
201.0,0.20132064819335938,0.0005087852478027344,0.007824420928955078
205.0,0.20132064819335938,0.0004696846008300781,0.006215810775756836
209.0,0.20132064819335938,0.0008578300476074219,0.004331111907958984
213.0,0.20132064819335938,0.0006282329559326172,0.004220724105834961
217.0,0.20132064819335938,0.000484466552734375,0.004208803176879883
221.0,0.2006511688232422,0.000560760498046875,0.004418849945068359
225.0,0.2006511688232422,0.0004940032958984375,0.004303455352783203
229.0,0.20029640197753906,0.0006244182586669922,0.004224061965942383
233.0,0.20029640197753906,0.0005178451538085938,0.00440669059753418
237.0,0.20029640197753906,0.0005393028259277344,0.007135868072509766
241.0,0.20029640197753906,0.0005152225494384766,0.00452423095703125
242.0,0.20029640197753906,0.0004885196685791016,0.007020235061645508
243.0,0.20029640197753906,0.006114006042480469,0.006046295166015625
