cost,incumbents,operation_time
30.0,12.067455919491453,0.0
35.0,12.067455919491453,25.746200799942017
39.0,12.067455919491453,51.44326686859131
43.0,12.067455919491453,75.60967326164246
48.0,12.067455919491453,102.88731098175049
53.0,12.067455919491453,133.26767873764038
57.0,12.067455919491453,167.56778597831726
61.0,12.067455919491453,198.19568300247192
64.0,12.067455919491453,229.34698057174683
68.0,12.067455919491453,271.74525260925293
72.0,12.067455919491453,303.12372493743896
76.0,12.067455919491453,334.4658191204071
79.0,12.067455919491453,365.7699601650238
82.0,12.067455919491453,400.4919948577881
86.0,12.067455919491453,433.4217703342438
89.0,12.067455919491453,465.96736097335815
92.0,12.067455919491453,497.95724606513977
95.0,12.067455919491453,531.5039789676666
99.0,12.067455919491453,566.89417719841
102.0,12.067455919491453,604.9322142601013
105.0,12.067455919491453,642.3567953109741
108.0,12.067455919491453,680.4442913532257
111.0,12.067455919491453,719.0630674362183
115.0,12.067455919491453,759.1396207809448
119.0,12.067455919491453,802.7289860248566
124.0,12.067455919491453,848.149083852768
128.0,12.067455919491453,888.8018615245819
132.0,12.067455919491453,927.673397064209
135.0,12.067455919491453,968.3754234313965
139.0,12.067455919491453,1012.1096138954163
141.0,12.067455919491453,1055.4272713661194
146.0,12.067455919491453,1104.982429742813
147.0,12.067455919491453,1150.2582969665527
151.0,12.067455919491453,1196.4744853973389
155.0,12.067455919491453,1240.9994115829468
160.0,12.067455919491453,1287.388700723648
164.0,12.067455919491453,1337.4528629779816
169.0,12.067455919491453,1382.2594871520996
173.0,12.067455919491453,1420.7052733898163
178.0,12.067455919491453,1457.5547311306
182.0,12.067455919491453,1493.419462442398
186.0,12.067455919491453,1530.4595866203308
190.0,12.067455919491453,1566.9259774684906
195.0,12.067455919491453,1605.3879697322845
200.0,12.067455919491453,1645.4126467704773
201.0,12.067455919491453,1685.9879360198975
205.0,12.067455919491453,1726.7240138053894
210.0,12.067455919491453,1765.7587797641754
214.0,12.067455919491453,1804.2212812900543
215.0,12.067455919491453,1844.187750339508
220.0,12.067455919491453,1885.62850856781
224.0,12.067455919491453,1926.410771369934
229.0,12.067455919491453,1967.769376039505
233.0,12.067455919491453,2007.9548964500427
234.0,12.067455919491453,2049.351995229721
235.0,12.067455919491453,2093.0306253433228
239.0,12.067455919491453,2135.8598251342773
243.0,12.067455919491453,2178.853313922882
247.0,12.067455919491453,2221.185323238373
252.0,12.067455919491453,2263.3911986351013
256.0,12.067455919491453,2306.3145360946655
257.0,12.067455919491453,2348.794749736786
261.0,12.067455919491453,2391.9074442386627
266.0,12.067455919491453,2437.1641619205475
267.0,12.067455919491453,2483.3322174549103
271.0,12.067455919491453,2531.479177236557
275.0,12.067455919491453,2579.3192405700684
276.0,12.067455919491453,2627.0301065444946
280.0,12.067455919491453,2676.8424258232117
285.0,12.067455919491453,2723.1471104621887
289.0,12.067455919491453,2771.2256314754486
290.0,12.067455919491453,2817.925316810608
295.0,12.067455919491453,2867.5824909210205
296.0,12.067455919491453,2914.285252571106
300.0,12.067455919491453,2965.973539352417
301.0,12.067455919491453,3012.583414077759
