cost,incumbents,operation_time
51,0.7063085436820984,4.363059997558594e-05
61,0.7063085436820984,4.57763671875e-05
62,0.7063085436820984,3.910064697265625e-05
63,0.7063085436820984,4.076957702636719e-05
73,0.7063085436820984,3.910064697265625e-05
83,0.7063085436820984,4.696846008300781e-05
84,0.7063085436820984,3.814697265625e-05
85,0.7063085436820984,3.910064697265625e-05
95,0.7104248404502869,3.886222839355469e-05
105,0.7104248404502869,0.00014328956604003906
115,0.7104248404502869,8.702278137207031e-05
125,0.7104248404502869,7.224082946777344e-05
135,0.7104248404502869,6.461143493652344e-05
145,0.7104248404502869,5.1021575927734375e-05
155,0.7104248404502869,4.482269287109375e-05
165,0.7104248404502869,4.220008850097656e-05
175,0.7104248404502869,4.1961669921875e-05
185,0.7104248404502869,0.00011205673217773438
195,0.7104248404502869,6.198883056640625e-05
205,0.7104248404502869,4.506111145019531e-05
215,0.7104248404502869,4.315376281738281e-05
225,0.7104248404502869,4.1961669921875e-05
235,0.7104248404502869,4.100799560546875e-05
236,0.7104248404502869,3.981590270996094e-05
237,0.7104248404502869,3.981590270996094e-05
238,0.7104248404502869,7.104873657226562e-05
248,0.7280111312866211,9.512901306152344e-05
258,0.7280111312866211,5.412101745605469e-05
268,0.7280111312866211,5.602836608886719e-05
278,0.7280111312866211,4.696846008300781e-05
288,0.7280111312866211,4.38690185546875e-05
298,0.7280111312866211,4.1961669921875e-05
308,0.7280111312866211,4.124641418457031e-05
309,0.7280111312866211,4.887580871582031e-05
319,0.7280111312866211,0.00011992454528808594
320,0.7280111312866211,5.316734313964844e-05
330,0.7280111312866211,7.224082946777344e-05
340,0.7280111312866211,5.507469177246094e-05
350,0.7280111312866211,4.887580871582031e-05
