cost,incumbents,operation_time
51,0.7063085436820984,4.482269287109375e-05
61,0.7063085436820984,4.38690185546875e-05
62,0.7063085436820984,7.796287536621094e-05
63,0.7063085436820984,4.792213439941406e-05
73,0.7063085436820984,4.100799560546875e-05
83,0.7063085436820984,4.887580871582031e-05
84,0.7063085436820984,4.100799560546875e-05
85,0.7063085436820984,3.981590270996094e-05
95,0.7104248404502869,4.029273986816406e-05
105,0.7104248404502869,0.00010180473327636719
115,0.7104248404502869,5.412101745605469e-05
125,0.7104248404502869,7.081031799316406e-05
135,0.7104248404502869,6.699562072753906e-05
145,0.7104248404502869,6.4849853515625e-05
155,0.7104248404502869,6.580352783203125e-05
165,0.7104248404502869,4.57763671875e-05
175,0.7104248404502869,3.981590270996094e-05
185,0.7104248404502869,0.00016498565673828125
195,0.7104248404502869,7.295608520507812e-05
205,0.7104248404502869,5.412101745605469e-05
215,0.7104248404502869,6.222724914550781e-05
225,0.7104248404502869,4.696846008300781e-05
235,0.7104248404502869,6.079673767089844e-05
236,0.7104248404502869,4.9114227294921875e-05
237,0.7104248404502869,5.316734313964844e-05
238,0.7104248404502869,0.00012803077697753906
248,0.7280111312866211,0.00023794174194335938
258,0.7280111312866211,9.608268737792969e-05
268,0.7280111312866211,0.00010395050048828125
278,0.7280111312866211,8.487701416015625e-05
288,0.7280111312866211,9.608268737792969e-05
298,0.7280111312866211,7.605552673339844e-05
308,0.7280111312866211,8.702278137207031e-05
309,0.7280111312866211,0.00013017654418945312
319,0.7280111312866211,0.00013208389282226562
320,0.7280111312866211,0.00010180473327636719
330,0.7280111312866211,6.008148193359375e-05
340,0.7280111312866211,8.392333984375e-05
350,0.7280111312866211,0.00010180473327636719
