cost,SR,max_value,operation_time
50.0,45.45181637604165,204.54818362395835,0.0
58.0,45.45181637604165,204.54818362395835,118.49988579750061
64.0,45.45181637604165,204.54818362395835,12.825581073760986
69.0,34.640847897493046,215.35915210250695,10.721895217895508
71.0,34.640847897493046,215.35915210250695,9.575796604156494
80.0,34.640847897493046,215.35915210250695,14.293609619140625
85.0,34.640847897493046,215.35915210250695,10.363759517669678
89.0,34.640847897493046,215.35915210250695,10.833800554275513
96.0,34.640847897493046,215.35915210250695,13.424113988876343
99.0,34.640847897493046,215.35915210250695,9.605095624923706
102.0,34.640847897493046,215.35915210250695,9.399663209915161
111.0,30.163438127428577,219.83656187257142,14.09110426902771
113.0,30.163438127428577,219.83656187257142,9.285272359848022
117.0,30.163438127428577,219.83656187257142,9.437382698059082
119.0,30.163438127428577,219.83656187257142,9.267971277236938
127.0,30.163438127428577,219.83656187257142,15.119463205337524
133.0,30.163438127428577,219.83656187257142,12.1480872631073
138.0,30.163438127428577,219.83656187257142,12.097983837127686
142.0,30.163438127428577,219.83656187257142,13.542036533355713
148.0,30.163438127428577,219.83656187257142,15.134746789932251
151.0,30.163438127428577,219.83656187257142,11.56291651725769
155.0,30.163438127428577,219.83656187257142,11.78867220878601
160.0,30.163438127428577,219.83656187257142,12.816502332687378
162.0,30.163438127428577,219.83656187257142,10.938655853271484
169.0,30.163438127428577,219.83656187257142,16.547507524490356
177.0,30.163438127428577,219.83656187257142,26.608192682266235
181.0,30.163438127428577,219.83656187257142,18.105268716812134
187.0,30.163438127428577,219.83656187257142,17.448599815368652
192.0,30.163438127428577,219.83656187257142,16.708130836486816
200.0,30.163438127428577,219.83656187257142,20.857561588287354
203.0,30.163438127428577,219.83656187257142,10.93970251083374
204.0,30.163438127428577,219.83656187257142,12.10609745979309
209.0,30.163438127428577,219.83656187257142,17.49718403816223
212.0,30.163438127428577,219.83656187257142,16.88747787475586
215.0,30.163438127428577,219.83656187257142,13.927109003067017
224.0,30.163438127428577,219.83656187257142,19.306387186050415
231.0,30.163438127428577,219.83656187257142,14.00851821899414
236.0,30.163438127428577,219.83656187257142,11.49472689628601
239.0,30.163438127428577,219.83656187257142,9.638577699661255
240.0,30.163438127428577,219.83656187257142,9.613779067993164
245.0,30.163438127428577,219.83656187257142,11.194050788879395
248.0,30.163438127428577,219.83656187257142,9.535977840423584
252.0,30.163438127428577,219.83656187257142,10.024758338928223
254.0,30.163438127428577,219.83656187257142,9.703250885009766
263.0,30.163438127428577,219.83656187257142,14.968716382980347
271.0,30.163438127428577,219.83656187257142,13.615137577056885
273.0,30.163438127428577,219.83656187257142,9.508891820907593
276.0,30.163438127428577,219.83656187257142,9.871361255645752
285.0,30.163438127428577,219.83656187257142,15.148110151290894
292.0,30.163438127428577,219.83656187257142,12.922218799591064
299.0,30.163438127428577,219.83656187257142,14.301450967788696
306.0,30.163438127428577,219.83656187257142,13.60619568824768
