cost,SR,max_value,operation_time
50.0,36.21689555321899,213.783104446781,0.0
51.0,36.21689555321899,213.783104446781,111.41176986694336
52.0,36.21689555321899,213.783104446781,10.172762632369995
53.0,36.21689555321899,213.783104446781,10.54622483253479
54.0,36.21689555321899,213.783104446781,10.427648305892944
55.0,36.21689555321899,213.783104446781,10.870755434036255
56.0,36.21689555321899,213.783104446781,10.42612338066101
57.0,36.21689555321899,213.783104446781,10.342586755752563
58.0,36.21689555321899,213.783104446781,10.321254968643188
59.0,36.21689555321899,213.783104446781,10.357241868972778
60.0,34.266965458264366,215.73303454173563,10.273119688034058
61.0,34.266965458264366,215.73303454173563,10.50126600265503
62.0,34.266965458264366,215.73303454173563,10.071927070617676
63.0,34.266965458264366,215.73303454173563,10.340202808380127
64.0,34.266965458264366,215.73303454173563,10.872575759887695
65.0,34.266965458264366,215.73303454173563,10.25116515159607
66.0,34.266965458264366,215.73303454173563,10.061025619506836
67.0,34.266965458264366,215.73303454173563,10.317754030227661
68.0,33.01108584639181,216.9889141536082,10.921085596084595
69.0,33.01108584639181,216.9889141536082,10.476888418197632
70.0,33.01108584639181,216.9889141536082,10.66077470779419
71.0,33.01108584639181,216.9889141536082,10.36985993385315
72.0,30.17553228324317,219.82446771675683,10.163331985473633
73.0,30.17553228324317,219.82446771675683,10.223822593688965
74.0,30.17553228324317,219.82446771675683,10.881704092025757
75.0,30.17553228324317,219.82446771675683,10.825682401657104
76.0,30.17553228324317,219.82446771675683,11.053119421005249
77.0,30.17553228324317,219.82446771675683,10.80551290512085
78.0,30.17553228324317,219.82446771675683,10.978262901306152
79.0,30.17553228324317,219.82446771675683,11.135807037353516
80.0,30.17553228324317,219.82446771675683,10.843629598617554
81.0,30.17553228324317,219.82446771675683,10.87803316116333
82.0,30.17553228324317,219.82446771675683,11.528867721557617
83.0,30.17553228324317,219.82446771675683,11.356672286987305
84.0,30.17553228324317,219.82446771675683,11.53188967704773
87.0,30.17553228324317,219.82446771675683,11.990253210067749
88.0,30.17553228324317,219.82446771675683,11.349392414093018
89.0,30.17553228324317,219.82446771675683,11.682626962661743
90.0,30.17553228324317,219.82446771675683,11.541748762130737
91.0,30.17553228324317,219.82446771675683,11.44273853302002
93.0,30.17553228324317,219.82446771675683,12.076071500778198
94.0,30.17553228324317,219.82446771675683,11.602739334106445
95.0,30.17553228324317,219.82446771675683,11.80452585220337
96.0,30.17553228324317,219.82446771675683,11.581249713897705
97.0,30.17553228324317,219.82446771675683,12.043427228927612
98.0,30.17553228324317,219.82446771675683,11.716585397720337
99.0,30.17553228324317,219.82446771675683,11.553155422210693
100.0,30.17553228324317,219.82446771675683,11.537815570831299
101.0,30.17553228324317,219.82446771675683,11.774802923202515
102.0,30.17553228324317,219.82446771675683,11.665616750717163
103.0,30.17553228324317,219.82446771675683,11.690621852874756
104.0,30.17553228324317,219.82446771675683,11.83115267753601
105.0,30.17553228324317,219.82446771675683,11.616556644439697
106.0,30.17553228324317,219.82446771675683,11.416849136352539
107.0,30.17553228324317,219.82446771675683,11.051037549972534
108.0,30.17553228324317,219.82446771675683,10.865366697311401
109.0,30.17553228324317,219.82446771675683,11.107893466949463
110.0,30.17553228324317,219.82446771675683,11.061386108398438
111.0,30.17553228324317,219.82446771675683,11.209603786468506
112.0,30.17553228324317,219.82446771675683,10.835161685943604
113.0,30.17553228324317,219.82446771675683,10.899163961410522
114.0,30.17553228324317,219.82446771675683,11.31252121925354
115.0,30.17553228324317,219.82446771675683,11.136435747146606
119.0,30.17553228324317,219.82446771675683,12.526139736175537
123.0,30.17553228324317,219.82446771675683,12.042015552520752
125.0,30.17553228324317,219.82446771675683,11.573062658309937
126.0,30.17553228324317,219.82446771675683,11.036607265472412
127.0,30.17553228324317,219.82446771675683,10.896363019943237
128.0,30.17553228324317,219.82446771675683,11.418386936187744
129.0,30.17553228324317,219.82446771675683,11.39263391494751
130.0,30.17553228324317,219.82446771675683,11.253893375396729
131.0,30.17553228324317,219.82446771675683,11.20906114578247
135.0,30.17553228324317,219.82446771675683,11.824708700180054
136.0,30.17553228324317,219.82446771675683,11.00196099281311
137.0,30.17553228324317,219.82446771675683,11.46596622467041
138.0,30.17553228324317,219.82446771675683,11.068421602249146
141.0,30.17553228324317,219.82446771675683,11.57243013381958
142.0,30.17553228324317,219.82446771675683,11.20757269859314
146.0,30.17553228324317,219.82446771675683,13.105237245559692
147.0,30.17553228324317,219.82446771675683,11.453187465667725
148.0,30.17553228324317,219.82446771675683,11.650682210922241
149.0,30.17553228324317,219.82446771675683,10.771446228027344
150.0,30.17553228324317,219.82446771675683,11.133770227432251
154.0,30.17553228324317,219.82446771675683,12.392736196517944
155.0,30.17553228324317,219.82446771675683,11.392875671386719
156.0,30.17553228324317,219.82446771675683,11.422723770141602
157.0,30.17553228324317,219.82446771675683,11.210057020187378
158.0,30.17553228324317,219.82446771675683,11.307854652404785
159.0,30.17553228324317,219.82446771675683,11.349242448806763
160.0,30.17553228324317,219.82446771675683,10.906305074691772
163.0,30.17553228324317,219.82446771675683,12.19683289527893
164.0,30.17553228324317,219.82446771675683,11.56044888496399
165.0,30.17553228324317,219.82446771675683,11.607847690582275
166.0,30.17553228324317,219.82446771675683,11.09601616859436
167.0,30.17553228324317,219.82446771675683,11.457252502441406
168.0,30.17553228324317,219.82446771675683,11.640204668045044
169.0,30.17553228324317,219.82446771675683,11.550322771072388
170.0,30.17553228324317,219.82446771675683,11.518232345581055
171.0,30.17553228324317,219.82446771675683,11.80307936668396
172.0,30.17553228324317,219.82446771675683,11.820977210998535
173.0,30.17553228324317,219.82446771675683,11.730454206466675
174.0,30.17553228324317,219.82446771675683,11.918004512786865
175.0,30.17553228324317,219.82446771675683,11.871607780456543
176.0,30.17553228324317,219.82446771675683,11.996008157730103
177.0,30.17553228324317,219.82446771675683,11.83552098274231
178.0,30.17553228324317,219.82446771675683,11.958966970443726
179.0,30.17553228324317,219.82446771675683,12.31638765335083
180.0,30.17553228324317,219.82446771675683,11.924356937408447
181.0,30.17553228324317,219.82446771675683,11.782504081726074
182.0,30.17553228324317,219.82446771675683,11.683000087738037
185.0,30.17553228324317,219.82446771675683,12.957782506942749
186.0,30.17553228324317,219.82446771675683,11.740030765533447
187.0,30.17553228324317,219.82446771675683,12.24378490447998
188.0,30.17553228324317,219.82446771675683,12.05322527885437
189.0,30.17553228324317,219.82446771675683,12.075155258178711
190.0,30.17553228324317,219.82446771675683,13.508117437362671
191.0,30.17553228324317,219.82446771675683,13.771162033081055
192.0,30.17553228324317,219.82446771675683,13.45392632484436
193.0,30.17553228324317,219.82446771675683,13.863457441329956
194.0,30.17553228324317,219.82446771675683,13.606865882873535
199.0,30.17553228324317,219.82446771675683,15.74370551109314
200.0,30.17553228324317,219.82446771675683,13.522813558578491
202.0,30.17553228324317,219.82446771675683,13.91650915145874
205.0,30.17553228324317,219.82446771675683,14.25016975402832
206.0,30.17553228324317,219.82446771675683,13.79220199584961
207.0,30.17553228324317,219.82446771675683,13.85346531867981
208.0,30.17553228324317,219.82446771675683,14.785836935043335
209.0,30.17553228324317,219.82446771675683,13.63284945487976
210.0,30.17553228324317,219.82446771675683,14.079867362976074
211.0,30.17553228324317,219.82446771675683,13.727386474609375
212.0,30.17553228324317,219.82446771675683,14.221567392349243
213.0,30.17553228324317,219.82446771675683,13.961975574493408
214.0,30.17553228324317,219.82446771675683,14.204832315444946
215.0,30.17553228324317,219.82446771675683,13.921972513198853
216.0,30.17553228324317,219.82446771675683,13.935954093933105
217.0,30.17553228324317,219.82446771675683,13.94608736038208
218.0,30.057961210805928,219.94203878919407,13.900105714797974
219.0,30.057961210805928,219.94203878919407,14.046136140823364
220.0,30.057961210805928,219.94203878919407,14.991026401519775
222.0,30.057961210805928,219.94203878919407,14.926548957824707
223.0,30.057961210805928,219.94203878919407,14.660999059677124
224.0,30.057961210805928,219.94203878919407,14.268109798431396
