cost,SR,max_value,operation_time
50.0,33.01835329003953,216.98164670996047,0.0
55.0,33.01835329003953,216.98164670996047,120.63504028320312
56.0,33.01835329003953,216.98164670996047,11.070731163024902
57.0,33.01835329003953,216.98164670996047,9.467764139175415
63.0,33.01835329003953,216.98164670996047,12.68799877166748
69.0,33.01835329003953,216.98164670996047,12.697956085205078
73.0,33.01835329003953,216.98164670996047,11.413414716720581
79.0,33.01835329003953,216.98164670996047,12.21874189376831
82.0,33.01835329003953,216.98164670996047,10.022542238235474
88.0,33.01835329003953,216.98164670996047,12.771905899047852
93.0,33.01835329003953,216.98164670996047,13.854793548583984
95.0,33.01835329003953,216.98164670996047,10.332318782806396
96.0,31.351375820768567,218.64862417923143,8.705062866210938
98.0,31.351375820768567,218.64862417923143,9.63349723815918
103.0,31.351375820768567,218.64862417923143,10.879549026489258
109.0,31.351375820768567,218.64862417923143,14.964957475662231
110.0,31.351375820768567,218.64862417923143,9.965515613555908
115.0,31.351375820768567,218.64862417923143,11.955921173095703
120.0,31.351375820768567,218.64862417923143,10.95232629776001
124.0,31.351375820768567,218.64862417923143,10.004982709884644
129.0,31.351375820768567,218.64862417923143,10.502162218093872
135.0,31.351375820768567,218.64862417923143,12.846528053283691
140.0,31.351375820768567,218.64862417923143,10.762753009796143
141.0,31.351375820768567,218.64862417923143,9.026003122329712
146.0,31.351375820768567,218.64862417923143,12.12497591972351
149.0,31.351375820768567,218.64862417923143,10.38772988319397
150.0,31.351375820768567,218.64862417923143,9.277278900146484
151.0,31.351375820768567,218.64862417923143,9.38367772102356
152.0,31.351375820768567,218.64862417923143,9.102275371551514
155.0,31.351375820768567,218.64862417923143,9.683019161224365
158.0,31.351375820768567,218.64862417923143,10.044832944869995
160.0,31.351375820768567,218.64862417923143,9.49039602279663
165.0,31.351375820768567,218.64862417923143,10.726243734359741
169.0,31.351375820768567,218.64862417923143,9.507193326950073
170.0,31.351375820768567,218.64862417923143,8.98687219619751
171.0,31.351375820768567,218.64862417923143,9.480908632278442
175.0,31.351375820768567,218.64862417923143,12.268433570861816
179.0,31.351375820768567,218.64862417923143,11.376297235488892
184.0,31.351375820768567,218.64862417923143,13.862247467041016
189.0,31.351375820768567,218.64862417923143,14.662745475769043
190.0,31.351375820768567,218.64862417923143,10.303637027740479
191.0,31.351375820768567,218.64862417923143,9.659356117248535
196.0,31.351375820768567,218.64862417923143,13.527876377105713
197.0,31.351375820768567,218.64862417923143,9.702442407608032
202.0,31.351375820768567,218.64862417923143,10.907621383666992
203.0,31.351375820768567,218.64862417923143,9.04970097541809
209.0,31.351375820768567,218.64862417923143,11.92222261428833
212.0,31.351375820768567,218.64862417923143,9.975948095321655
213.0,31.351375820768567,218.64862417923143,9.097342252731323
219.0,31.351375820768567,218.64862417923143,13.96878695487976
224.0,31.351375820768567,218.64862417923143,13.15018892288208
229.0,31.351375820768567,218.64862417923143,11.81605839729309
233.0,31.351375820768567,218.64862417923143,12.225452661514282
234.0,31.351375820768567,218.64862417923143,11.623836517333984
238.0,31.351375820768567,218.64862417923143,10.803059101104736
241.0,31.351375820768567,218.64862417923143,9.824156999588013
242.0,31.351375820768567,218.64862417923143,11.056962490081787
243.0,31.351375820768567,218.64862417923143,8.798222541809082
249.0,31.351375820768567,218.64862417923143,13.819864988327026
255.0,31.351375820768567,218.64862417923143,12.93405795097351
259.0,31.351375820768567,218.64862417923143,12.510687589645386
260.0,31.351375820768567,218.64862417923143,9.138940334320068
266.0,31.351375820768567,218.64862417923143,13.073546409606934
267.0,31.351375820768567,218.64862417923143,10.44569706916809
273.0,31.351375820768567,218.64862417923143,14.006070375442505
280.0,31.351375820768567,218.64862417923143,16.081218719482422
285.0,31.351375820768567,218.64862417923143,13.3994779586792
286.0,31.351375820768567,218.64862417923143,9.470662593841553
287.0,31.351375820768567,218.64862417923143,9.622238874435425
290.0,31.351375820768567,218.64862417923143,9.813095808029175
291.0,31.351375820768567,218.64862417923143,9.35378360748291
297.0,31.351375820768567,218.64862417923143,13.798640727996826
298.0,31.351375820768567,218.64862417923143,9.891068458557129
300.0,31.351375820768567,218.64862417923143,11.857648849487305
