cost,SR,IR,rmse,max_value,operation_time
17.339850002884624,32.713733681127835,45.68352854447316,13.316798884176636,15.78612136037607,1.4561903476715088
18.339850002884624,32.713733681127835,46.19776799860879,13.142863720852555,15.78612136037607,1.4439606666564941
19.339850002884624,32.713733681127835,46.701186246521154,13.159321497182662,15.78612136037607,1.4384644031524658
20.339850002884624,32.713733681127835,46.61615379080498,13.003310676133674,15.78612136037607,1.433471441268921
21.339850002884624,32.713733681127835,46.683594339331854,13.04444422499107,15.78612136037607,1.4728174209594727
22.339850002884624,32.713733681127835,46.66269245832102,13.022737938587982,15.78612136037607,1.4366044998168945
23.339850002884624,32.713733681127835,46.67290724489275,13.033463943283957,15.78612136037607,1.4548289775848389
24.339850002884624,32.713733681127835,46.667372481162275,13.027307143000812,15.78612136037607,1.4459600448608398
25.339850002884624,32.713733681127835,46.67049545388779,13.030716952624523,15.78612136037607,1.4548413753509521
26.339850002884624,32.713733681127835,46.66876000105097,13.028765693433453,15.78612136037607,1.4574060440063477
27.339850002884624,32.713733681127835,46.66976985780235,13.029865642913427,15.78612136037607,1.4553239345550537
28.339850002884624,32.713733681127835,46.669221988960835,13.029240538464954,15.78612136037607,1.4452722072601318
29.339850002884624,32.713733681127835,46.66955318154515,13.029594984389782,15.78612136037607,1.4696147441864014
30.339850002884624,32.713733681127835,46.66938148301445,13.029393471064179,15.78612136037607,1.468879222869873
31.339850002884624,32.713733681127835,46.66949510889707,13.029509056403663,15.78612136037607,1.4863560199737549
32.339850002884624,32.713733681127835,46.66944267668113,13.029443457346058,15.78612136037607,1.4733717441558838
33.339850002884624,32.713733681127835,46.6694841172324,13.02948142458837,15.78612136037607,1.4768590927124023
34.339850002884624,32.713733681127835,46.66946977879941,13.029459966513492,15.78612136037607,1.4697129726409912
35.339850002884624,32.713733681127835,46.669485602196715,13.029472089019725,15.78612136037607,1.4734461307525635
36.339850002884624,32.713733681127835,46.66948583756683,13.029466428978365,15.78612136037607,1.4797275066375732
37.339850002884624,32.713733681127835,46.669491593186436,13.029469356676392,15.78612136037607,1.479816198348999
38.339850002884624,32.713733681127835,46.66949431457829,13.029467912369443,15.78612136037607,1.4697999954223633
39.339850002884624,32.713733681127835,46.669498551026464,13.02946911020141,15.78612136037607,1.4638214111328125
40.339850002884624,32.713733681127835,46.6695009649336,13.029468548879626,15.78612136037607,1.4793736934661865
41.339850002884624,32.713733681127835,46.669504395657704,13.029469159932015,15.78612136037607,1.4749610424041748
42.339850002884624,32.713733681127835,46.66950648594723,13.02946890471296,15.78612136037607,1.4742701053619385
43.339850002884624,32.713733681127835,46.66950906719851,13.029469228415751,15.78612136037607,1.4882733821868896
44.339850002884624,32.713733681127835,46.66951111148548,13.029469227996024,15.78612136037607,1.4705405235290527
45.339850002884624,32.713733681127835,46.66951335426648,13.029469461657321,15.78612136037607,1.4948630332946777
46.339850002884624,32.713733681127835,46.6695151955417,13.029469450849366,15.78612136037607,1.4997286796569824
47.339850002884624,32.713733681127835,46.66951689238289,13.029469544802973,15.78612136037607,1.5007264614105225
48.339850002884624,32.713733681127835,46.669518760338676,13.02946969201304,15.78612136037607,1.4815385341644287
49.339850002884624,32.713733681127835,46.669520196158224,13.029469675732475,15.78612136037607,1.4882454872131348
50.339850002884624,32.713733681127835,46.669521897398646,13.029469881318873,15.78612136037607,1.5073702335357666
51.339850002884624,32.713733681127835,46.669523079594505,13.029469890241902,15.78612136037607,1.5114023685455322
52.339850002884624,32.713733681127835,46.669524330385066,13.029469887471516,15.78612136037607,1.5119423866271973
53.339850002884624,32.713733681127835,46.66952573722587,13.029470079066478,15.78612136037607,1.5029823780059814
54.339850002884624,32.713733681127835,46.66952695983986,13.02947021675818,15.78612136037607,1.4930033683776855
